"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","orange",TRUE,0.021,116,264,10,0.038,0.086,"GO:0015276","MF",2,"ligand-gated ion channel activity",1,"KCNH2,CNGB1,DLG3,P2RX5,CHRNA2,HCN4,GLRA3,HTR3B,GRIA4,KCNJ6",5.50766664198601
"12","orange",TRUE,0.00455,98,264,10,0.038,0.102,"GO:0030594","MF",5,"neurotransmitter receptor activity",1,"HTR2A,GABRA4,GABRG2,CHRNA2,GABBR2,GLRA3,HTR3B,GRIA4,HTR5A,CHRM4",6.31431419641034
"13","orange",TRUE,0.00201,278,99,14,0.141,0.05,"KEGG:04080","keg",3,"Neuroactive ligand-receptor interaction",1,"P2RX5,HTR2A,GABRA4,GABRG2,CHRNA2,GPR83,OPRL1,GABBR2,PTH2R,GLRA3,GRIA4,HTR5A,CHRM4,GRM7",NA
"14","orange",TRUE,4e-06,365,152,22,0.145,0.06,"REAC:R-HSA-112316","rea",4,"Neuronal System",1,"KCNH2,RASGRF1,DLG3,ACHE,KCNH4,GABRA4,RASGRF2,GABRG2,KCNQ4,CHRNA2,GABBR2,HCN4,PPFIA4,GLRA3,HTR3B,GRIA4,KCNJ6,CACNB2,KCNK3,LRRTM4,SLITRK4,SIPA1L1",NA
"15","orange",TRUE,0.00133,222,152,14,0.092,0.063,"REAC:R-HSA-112315","rea",4,"Transmission across Chemical Synapses",2,"RASGRF1,DLG3,ACHE,GABRA4,RASGRF2,GABRG2,CHRNA2,GABBR2,PPFIA4,GLRA3,HTR3B,GRIA4,KCNJ6,CACNB2",NA
"16","orange",TRUE,0.00424,152,152,11,0.072,0.072,"REAC:R-HSA-112314","rea",4,"Neurotransmitter receptors and postsynaptic signal transmission",3,"RASGRF1,DLG3,GABRA4,RASGRF2,GABRG2,CHRNA2,GABBR2,GLRA3,HTR3B,GRIA4,KCNJ6",NA
"17","black",TRUE,0.0197,3384,526,140,0.266,0.041,"GO:0005654","CC",5,"nucleoplasm",1,"MSL3,DDX11,ZRANB1,ZCCHC8,TAB2,DDX20,PDE4A,ZBTB11,IP6K2,DDX1,KEAP1,CADPS2,NCOA1,AKR1B1,MTIF2,C14ORF166,AURKA,PTPN4,CBX7,CDKL1,PPM1A,CSTF1,UBL4A,SYTL4,KLF5,SUPT20H,ZNF174,EIF3E,UBR5,BABAM1,DNAJC2,PLEKHA1,PPP3CB,CASC3,EZH1,RANGRF,SUPT6H,MAPK10,ZBTB16,GLI1,LTA4H,CDK2AP1,RNF8,PPP2R5D,BRD8,COL4A3BP,CEP70,PAPOLG,ABCB6,FOXO3,GTF3A,RPL5,ARL4A,NECAB1,KLHDC3,RUNX2,STK35,NR1D1,ELL3,TTI2,MPP1,KHDRBS3,MACROD1,ARNTL,CCNB1,DDB2,SETDB2,C9ORF78,GTF2B,MED9,SMAD4,SCN1A,SHPRH,SPIN2A,CIZ1,NACC2,CAMK2G,INA,HSPB8,JMY,MED21,UCHL1,LSM11,PHF6,NSMCE2,WIPI2,MRPL10,POLR3K,DPY30,LYSMD1,PYGO2,SENP2,RNF168,WDR82,LSM6,SLU7,MIOS,ORC5,KLHDC2,CPSF2,COPS2,PRKCB,ZCCHC18,CCNDBP1,CDKN2AIP,AR,LRRC45,TMEM192,USP47,IRF2BP1,RNF34,FAM98B,BCL2,COPRS,AFF1,CHCHD1,ANGEL2,ETV4,IP6K1,GEMIN4,LSM10,MEX3B,LIN9,POU6F1,PARK2,KIAA1107,FAM217B,KPNA5,ZNF420,PCBP2,MIER1,DCLRE1A,HSPA1L,C5ORF51,DNAJC9,HNRNPUL2,PARG,FAM200B,SNURF,PIP4K2B",2.82602063333852
"18","black",TRUE,0.0383,4713,526,182,0.346,0.039,"GO:0005829","CC",1,"cytosol",1,"ALS2,ARHGAP44,UPP2,MARK4,RANBP9,ZRANB1,CUL7,TRAPPC3,TAB2,ATG5,DDX20,PDE4A,EVI5,NCK2,CLASP1,DDX1,KEAP1,SESN1,NCOA1,KIF3C,AKR1B1,MTMR2,AURKA,EPB41L1,PPP2R3C,SRPK1,MTAP,SPECC1L,CBX7,ITPK1,PPM1A,GMPR2,MCF2,UBL4A,SYTL4,CAB39L,ZNF174,EIF3E,UBR5,BABAM1,DNAJC2,URGCP,PIP5K1B,SH3GL2,PLEKHA1,PPP3CB,CASC3,AKAP10,RANGRF,MAPK10,INPP4B,ZBTB16,GLI1,LTA4H,VPS29,CDK2AP1,CNOT2,ENO2,RNF8,PPP2R5D,EXOC2,COL4A3BP,CEP70,SNX17,PAPOLG,ABCB6,AMPD2,KLHL12,FOXO3,RHOQ,FKBP1B,MXI1,OCRL,RPL5,BBS9,ARL4A,NECAB1,STAU1,KLHDC3,COL21A1,RUNX2,FLRT3,TTBK2,FXR2,TTI2,OSBPL2,UCK1,MPP1,AKAP12,DIAPH1,DHX30,VPS4A,DSTYK,CCNB1,CKAP2,SETDB2,C9ORF78,DCTN3,KIF11,PRICKLE1,MINK1,SMAD4,ABL2,EIF2A,EIF2B5,ANK2,HMGCLL1,SPIN2A,CAMK2G,NGLY1,HSPB8,PFKM,LRRK1,UCHL1,EIF4A2,ZFYVE9,TSC22D3,WIPI2,CNOT11,RALGDS,POLR3K,KLHL21,CAPN2,SENP2,ARHGEF3,RNF168,LSM6,CMBL,SLU7,RP9,MIOS,ORC5,CA3,UBAP1,FRAT1,COPS2,PRKCB,PIP4K2C,CACNB3,PAFAH1B2,IRS1,AR,LRRC45,RAC3,REPS2,HSPB2,CLCN5,KSR2,COPRS,CHCHD1,RND1,HSPA6,PELI3,RAB1B,ATG13,IP6K1,GEMIN4,OAZ2,FRAT2,MEX3B,ANKS1B,PARK2,KCNIP4,CHM,FAM217B,KPNA5,PCBP2,RPL37A,CARD11,RASGEF1A,NOS1AP,HSPA1L,ITSN1,C5ORF51,ARL2,DNAJC9,ARHGEF28,PARG,PDXP,PI4KA,PIP4K2B,NEFL",2.92726832673672
"19","black",TRUE,0.011,11003,526,373,0.709,0.034,"GO:0005515","MF",6,"protein binding",1,"ALS2,MSL3,ARHGAP44,UPP2,MARK4,RANBP9,DDX11,CD6,NUDCD3,ZRANB1,TBPL1,ZCCHC8,TMSB10,CUL7,PPP1R3F,TRAPPC3,TAB2,ATG5,DDX20,PDE4A,EVI5,TRO,IP6K2,TGFBR3,NCK2,LNX1,PPP2R3A,CLASP1,FDFT1,DDX1,KEAP1,SESN1,NCOA1,MTMR2,TXNDC16,C14ORF166,AURKA,PTPN4,EPB41L1,ZNF302,RBM41,TFAP4,PUS7,PPP2R3C,SRPK1,MTAP,NEFH,CBX7,PPM1A,ADNP,CSTF1,MCF2,UBL4A,SYTL4,CAB39L,KLF5,SUPT20H,TSC22D1,ZNF174,EIF3E,STMN2,UBR5,BABAM1,MEGF8,MAST1,DNAJC2,PIP5K1B,SH3GL2,PLEKHA1,PPP3CB,BMPR1A,CASC3,AKAP10,RANGRF,SUPT6H,MAPK10,INPP4B,ZBTB16,BCL7A,GLI1,LTA4H,VPS29,CDK2AP1,CNOT2,ENO2,RNF8,PPP2R5D,EXOC2,COL4A3BP,CEP70,EIF1B,SNX17,ELMOD3,SLC25A12,AMPD2,KLHL12,MTFR1L,CTSD,ELOVL4,UBE3D,FOXO3,RHOQ,FKBP1B,YPEL5,MXI1,AVPI1,TEX14,MTIF3,OCRL,RPL5,BBS9,ARL4A,BHLHE41,COL10A1,VAPB,STAU1,KLHDC3,RUNX2,MT1G,FLRT3,TBC1D20,DYNLRB1,NR1D1,LRRC4,TTBK2,ELL3,THAP10,FXR2,KCNA5,PRKCSH,OSBPL2,MPP1,AKAP12,ZNF227,CAPN7,DIAPH1,KHDRBS3,DHX30,VPS4A,MACROD1,ARNTL,CCNB1,DDB2,FHOD3,OSTF1,GLS2,COG2,SETDB2,RPS6KC1,C9ORF78,CTSL2,DCTN3,C11ORF70,GTF2B,KIF11,FAM117B,SEMA7A,NAAA,PRICKLE1,RDH12,JDP2,CDR2,MED9,MINK1,SMAD4,RERE,C1ORF216,KIAA0319L,LMO4,CASQ1,ABL2,TUFT1,ZNF385B,CTDSPL,IQSEC1,ARL6IP5,EIF2A,EIF2B5,DDIT4L,ANK2,SLC25A48,GFOD1,RSPO3,SHPRH,SPIN2A,SYBU,RSPO2,CIZ1,NACC2,CAMK2G,MPZL2,VPS51,NGLY1,VPS26B,SLC25A4,SERP2,HSPB8,RIT2,JMY,PFKM,PTPRK,MED21,ING1,LRRK1,UCHL1,RAB6B,LSM11,RAB39B,PHF6,NSMCE2,EIF4A2,ZFYVE9,SSBP3,WIPI2,MRAS,ESYT3,CNOT11,MRPL10,ZNF230,RALGDS,UBE2Q1,TTC9C,NEXN,KCNJ9,CNST,CAPN2,DPY30,KCNJ3,LYSMD1,PYGO2,PPM1K,SENP2,ARHGEF3,RNF168,CAMKV,WDR82,NPY1R,LSM6,SLU7,RP9,MIOS,ORC5,UBAP1,FRAT1,CPSF2,R3HCC1L,COPS2,PRKCB,MC4R,C16ORF45,PIP4K2C,CCNDBP1,MAP1A,AKTIP,TEF,CACNB3,ENTPD3,PAFAH1B2,CDKN2AIP,TSPAN5,HTR1E,IRS1,AR,LRRC45,RAC3,REPS2,TMEM192,USP47,HSPB2,VSTM2A,NUDCD2,IRF2BP1,RNF34,CYTL1,FEZ2,HSFX1,MORN4,TMEM126B,FAM98B,CLCN5,KSR2,BCL2L1,BCL2,COPRS,AFF1,CHCHD1,RND1,HSPA6,GOLGB1,WFIKKN2,KLHL15,PELI3,RAB1B,ATG13,PHYHD1,C11ORF68,MRPL48,ETV4,JAKMIP2,IP6K1,FOXG1,ZDHHC22,RPRM,NHLH2,LCORL,COX5A,FBXO34,MRFAP1L1,MAGED1,GEMIN4,OAZ2,MB21D2,KCTD2,HIST3H2A,C5ORF30,LSM10,C5ORF24,UBE2E2,SYNM,CEP57L1,CMTM4,LIN9,H1FX,ANKS1B,PARK2,KCNIP4,IFT140,PALM3,CHM,PTPRT,NIF3L1,TCEAL3,ZNF33B,DAPK1,KPNA5,ANXA6,ZNF420,PCBP2,RAD54B,OGDHL,RPL37A,ZNF273,MIER1,CARD11,MT1F,INPP5F,L1CAM,RASGEF1A,ATG9A,NOS1AP,TBKBP1,MAGEE1,TCEAL6,HSPA1L,GPANK1,SNX2,ITSN1,SYT3,ARL2,DNAJC9,C17ORF67,ARHGEF28,PARG,KIAA0040,AQP1,PDXP,PI4KA,MRPS6,ZNF488,TMEM185A,PIP4K2B,HIST1H2AE,NEFL",1.0162372433747
"20","black",TRUE,0.000288,100,198,13,0.066,0.13,"KEGG:04070","keg",4,"Phosphatidylinositol signaling system",1,"IP6K2,MTMR2,ITPK1,CDS2,PIP5K1B,INPP4B,OCRL,PRKCB,PIP4K2C,IP6K1,INPP5F,PI4KA,PIP4K2B",NA
"21","black",TRUE,0.019,75,198,9,0.045,0.12,"KEGG:00562","keg",2,"Inositol phosphate metabolism",1,"MTMR2,ITPK1,PIP5K1B,INPP4B,OCRL,PIP4K2C,INPP5F,PI4KA,PIP4K2B",NA
"22","black",TRUE,0.0201,129,198,12,0.061,0.093,"KEGG:04140","keg",3,"Autophagy - animal",1,"ATG5,SUPT20H,MAPK10,CTSD,WIPI2,MRAS,IRS1,BCL2L1,BCL2,ATG13,DAPK1,ATG9A",NA
"23","darkred",TRUE,0.0195,3953,459,142,0.309,0.036,"GO:0090304","BP",7,"nucleic acid metabolic process",1,"CFLAR,TSR3,CRY1,BRCA1,CBFB,MBD3,TEAD2,RBM7,CBFA2T2,ATP8B1,BAX,METTL2A,MAVS,XRN2,NOS1,PDCD7,HNRNPC,SNRPD3,PES1,DICER1,GINS1,DHX35,TBL1X,TRADD,RNF40,ERI1,NFKBIB,RPS16,RPS19,CARD8,UBTF,PHF12,SRSF9,ACVR2B,EIF4G1,FCF1,HELLS,UTP20,ZNF205,CDK2,AGO2,MTRR,AARS2,NUP85,ATF4,TEP1,FOXJ1,CDKN1C,GNL3L,MED18,DKC1,RAN,MED10,LOXL2,HUS1,FAM129B,CYP1B1,ESCO1,RPL13A,CTU1,HDGF,GABPB2,SHQ1,LIMD1,LYAR,GTF2H2,CDKN2A,CRB2,CCT5,SRFBP1,DAB2,RBMS1,CC2D1B,BACH1,ETS2,ELK4,PKNOX1,ZBTB7B,LRRC14,SQSTM1,MAML1,LRWD1,NOL9,GMEB1,REL,WDR43,SFMBT1,EXO5,FASTK,NSD1,STAT6,FADD,CHTF8,NPAS2,POLH,TP53RK,PHF8,RELA,PARP15,CCDC36,STAT5B,CCDC85B,MLXIP,RUVBL1,NUPR1,CRLF3,RPS6KA3,NSUN3,ZNF552,GINS3,CREB3L2,RAD51B,ARL6IP4,ASCL2,TMEM173,MAFF,DDX51,RAD51D,ZNF395,PTMA,VWC2,MTF1,MAML3,ZGPAT,ZNF655,ZNF677,IRAK4,ZNF813,ZNF28,FOXO6,BRD2,HSPA1A,ZNF814,E2F4,DDX47,TRIM16,ERCC6,TRIM26,ZNF260,GATC,RBM8A,UHRF1",2.2717223785017
"24","darkred",TRUE,0.0415,3491,459,127,0.277,0.036,"GO:0016070","BP",7,"RNA metabolic process",2,"CFLAR,TSR3,CRY1,BRCA1,CBFB,MBD3,TEAD2,RBM7,CBFA2T2,ATP8B1,BAX,METTL2A,MAVS,XRN2,NOS1,PDCD7,HNRNPC,SNRPD3,PES1,DICER1,DHX35,TBL1X,TRADD,RNF40,ERI1,NFKBIB,RPS16,RPS19,CARD8,UBTF,PHF12,SRSF9,ACVR2B,EIF4G1,FCF1,HELLS,UTP20,ZNF205,AGO2,AARS2,NUP85,ATF4,TEP1,FOXJ1,CDKN1C,MED18,DKC1,RAN,MED10,LOXL2,FAM129B,CYP1B1,RPL13A,CTU1,HDGF,GABPB2,SHQ1,LIMD1,LYAR,GTF2H2,CDKN2A,CRB2,SRFBP1,DAB2,RBMS1,CC2D1B,BACH1,ETS2,ELK4,PKNOX1,ZBTB7B,LRRC14,SQSTM1,MAML1,NOL9,GMEB1,REL,WDR43,SFMBT1,FASTK,NSD1,STAT6,FADD,NPAS2,TP53RK,PHF8,RELA,PARP15,STAT5B,CCDC85B,MLXIP,RUVBL1,NUPR1,CRLF3,RPS6KA3,NSUN3,ZNF552,CREB3L2,ARL6IP4,ASCL2,TMEM173,MAFF,DDX51,ZNF395,PTMA,VWC2,MTF1,MAML3,ZGPAT,ZNF655,ZNF677,IRAK4,ZNF813,ZNF28,FOXO6,BRD2,HSPA1A,ZNF814,E2F4,DDX47,TRIM16,ERCC6,TRIM26,ZNF260,GATC,RBM8A,UHRF1",2.46190117957877
"25","darkred",TRUE,0.00218,382,459,28,0.061,0.073,"GO:0022613","BP",4,"ribonucleoprotein complex biogenesis",1,"TSR3,LSG1,XRN2,SNRPD3,PES1,DICER1,ERI1,RPS16,RPS19,SRSF9,FCF1,UTP20,AGO2,GNL3L,DKC1,RAN,EIF2S1,RPL13A,SHQ1,LIMD1,LYAR,NOM1,SRFBP1,NOL9,WDR43,RUVBL1,NSUN3,DDX47",5.54568205730963
"26","darkred",TRUE,0.0154,243,459,20,0.044,0.082,"GO:0042254","BP",4,"ribosome biogenesis",2,"TSR3,LSG1,XRN2,PES1,ERI1,RPS16,RPS19,FCF1,UTP20,GNL3L,DKC1,RAN,SHQ1,LYAR,NOM1,SRFBP1,NOL9,WDR43,NSUN3,DDX47",6.03002014550445
"27","darkred",TRUE,0.0252,170,459,16,0.035,0.094,"GO:0006364","BP",4,"rRNA processing",1,"TSR3,XRN2,PES1,ERI1,RPS16,RPS19,FCF1,UTP20,DKC1,SHQ1,LYAR,SRFBP1,NOL9,WDR43,NSUN3,DDX47",6.53781086557529
"28","darkred",TRUE,0.00437,8902,459,279,0.608,0.031,"GO:0043231","CC",3,"intracellular membrane-bounded organelle",1,"HS3ST1,FKBP4,TBXA2R,CD79B,FMO3,CRY1,ZNF200,RNF216,BRCA1,SLC25A39,EHD2,FUT8,RAI14,LSG1,USE1,CALCRL,MTFR1,CBFB,ATP11A,MBD3,TEAD2,MGLL,RBM7,FGFR1,CBFA2T2,RAB21,COL4A4,ATP8B1,BAX,GNA11,MAVS,XRN2,NOS1,PDCD7,DTX2,HNRNPC,WDR76,SNAP23,RFFL,TMEM38B,ITPR3,SNRPD3,PES1,ARSA,DICER1,GINS1,STK4,CDC25B,DHX35,TBL1X,ARL2BP,CPPED1,RPGRIP1L,RNF40,ERI1,RPS16,RPS19,CARD8,RAB3D,BET1,SNX8,PLOD3,SHB,UBTF,PHF12,SNX15,STX2,SRSF9,DSE,ARSB,EIF4G1,MOB1A,HTRA2,WNT6,THADA,ECE1,FCF1,YIPF4,SLC17A5,MYCT1,UTP20,FMOD,CENPK,CDK2,AGO2,AARS2,NUP85,CENPB,SLC35E1,GFER,PTPN12,ATF4,TPST2,EMC4,KIF1C,RAB2B,TEP1,FOXJ1,CDKN1C,GNL3L,MED18,DKC1,C12ORF65,TIMM10B,RAN,ZMYM5,MORC4,MED10,LOXL2,TMED7,HILPDA,TES,LAMC1,HUS1,CALCOCO2,UGGT1,TOR1B,FAM129B,ANP32B,RNF144B,BCL2L10,CYP1B1,LLPH,PHLDA1,TMX1,WDR20,KSR1,ESCO1,RAB40B,CSNK1D,MVB12A,RPL13A,HDGF,GABPB2,SDE2,VPS54,RHBDD1,SHQ1,LIMD1,LYAR,SETD7,GTF2H2,SLC30A5,NOM1,CDKN2A,PTGES,CCT5,SRFBP1,VTI1A,MGAT5,SAR1B,DAB2,CAST,RBMS1,CC2D1B,BACH1,ETS2,ELK4,PKNOX1,TRAPPC10,PKN3,ZBTB7B,SQSTM1,MAML1,LRWD1,MED11,NOL9,GMEB1,REL,IGFBP7,GTPBP8,WDR43,FYCO1,SFMBT1,EXO5,COL1A2,FOXK1,ABCA1,PIGO,NSD1,SLC39A13,ABTB2,SPRED1,IKBIP,STAT6,ENGASE,MIS12,ATG16L2,POLR3D,CHTF8,IL12A,LETM1,SYAP1,NPAS2,POLH,CDCA4,C1GALT1C1,DSEL,NME6,MBOAT1,TP53RK,GTPBP2,PPP1CA,PHF8,RELA,PARP15,CCDC36,NMNAT1,STAT5B,UBXN2A,AKIRIN1,DENND6A,CCDC85B,MLXIP,RUVBL1,NUPR1,SSNA1,FAM109B,RPS6KA3,NSUN3,ZBTB42,TRNAU1AP,RCC1,AEN,GINS3,CREB3L2,RAD51B,ARL6IP4,BACE2,CLN8,ACBD3,TANGO2,ASCL2,PTP4A2,TMEM173,ATL3,MAFF,DDX51,CCDC137,RAD51D,ZNF395,RPS19BP1,PTMA,MTF1,XPNPEP3,GTF2IRD2,ANAPC7,ADH1B,RABL6,MAML3,ADA,FUT11,ZGPAT,SVIL,ZNF655,FAM114A1,IRAK4,MT-ND5,FOXO6,BRD2,HSPA1A,FAM71F2,E2F4,DNLZ,DDX47,ZNF788,SH3D21,ATAD3C,TRIM16,ERCC6,PGAM5,ZNF260,AP5B1,EID3,GATC,ST20-MTHFS,RBM8A,NUDT3,UHRF1",1.06743453164193
"29","darkred",TRUE,0.0246,5787,459,193,0.42,0.033,"GO:0005634","CC",3,"nucleus",2,"FKBP4,TBXA2R,CD79B,CRY1,ZNF200,RNF216,BRCA1,EHD2,RAI14,LSG1,CBFB,MBD3,TEAD2,MGLL,RBM7,FGFR1,CBFA2T2,BAX,XRN2,NOS1,PDCD7,DTX2,HNRNPC,WDR76,SNAP23,RFFL,TMEM38B,ITPR3,SNRPD3,PES1,DICER1,GINS1,STK4,CDC25B,DHX35,TBL1X,RPGRIP1L,RNF40,ERI1,RPS16,RPS19,CARD8,SHB,UBTF,PHF12,SNX15,SRSF9,DSE,EIF4G1,MOB1A,HTRA2,FCF1,MYCT1,UTP20,CENPK,CDK2,AGO2,NUP85,CENPB,PTPN12,ATF4,TEP1,FOXJ1,CDKN1C,GNL3L,MED18,DKC1,RAN,ZMYM5,MORC4,MED10,LOXL2,HILPDA,TES,HUS1,CALCOCO2,TOR1B,FAM129B,ANP32B,LLPH,PHLDA1,WDR20,ESCO1,RAB40B,CSNK1D,MVB12A,RPL13A,HDGF,GABPB2,SDE2,VPS54,SHQ1,LIMD1,LYAR,SETD7,GTF2H2,SLC30A5,NOM1,CDKN2A,CCT5,SRFBP1,DAB2,RBMS1,CC2D1B,BACH1,ETS2,ELK4,PKNOX1,PKN3,ZBTB7B,SQSTM1,MAML1,LRWD1,MED11,NOL9,GMEB1,REL,WDR43,SFMBT1,EXO5,FOXK1,NSD1,ABTB2,SPRED1,STAT6,MIS12,ATG16L2,POLR3D,CHTF8,SYAP1,NPAS2,POLH,CDCA4,TP53RK,PPP1CA,PHF8,RELA,PARP15,CCDC36,NMNAT1,STAT5B,UBXN2A,AKIRIN1,CCDC85B,MLXIP,RUVBL1,NUPR1,SSNA1,RPS6KA3,ZBTB42,TRNAU1AP,RCC1,AEN,GINS3,CREB3L2,RAD51B,ARL6IP4,ASCL2,PTP4A2,MAFF,DDX51,CCDC137,RAD51D,ZNF395,RPS19BP1,PTMA,MTF1,GTF2IRD2,ANAPC7,ADH1B,RABL6,MAML3,ZGPAT,SVIL,ZNF655,FAM114A1,IRAK4,FOXO6,BRD2,HSPA1A,FAM71F2,E2F4,DNLZ,DDX47,ZNF788,SH3D21,TRIM16,ERCC6,ZNF260,EID3,RBM8A,NUDT3,UHRF1",1.71060122635403
"30","darkred",TRUE,0.001,4200,459,155,0.338,0.037,"GO:0044428","CC",3,"nuclear part",3,"FKBP4,TBXA2R,CD79B,RNF216,BRCA1,RAI14,LSG1,CBFB,MBD3,TEAD2,MGLL,RBM7,FGFR1,BAX,XRN2,NOS1,PDCD7,DTX2,HNRNPC,SNAP23,RFFL,TMEM38B,ITPR3,SNRPD3,PES1,DICER1,GINS1,STK4,CDC25B,DHX35,TBL1X,RPGRIP1L,RNF40,ERI1,RPS16,RPS19,CARD8,SHB,UBTF,PHF12,SNX15,SRSF9,DSE,MOB1A,FCF1,MYCT1,UTP20,CENPK,CDK2,AGO2,NUP85,CENPB,PTPN12,ATF4,TEP1,GNL3L,MED18,DKC1,RAN,ZMYM5,MORC4,MED10,LOXL2,HILPDA,HUS1,TOR1B,FAM129B,ANP32B,LLPH,PHLDA1,WDR20,ESCO1,RAB40B,CSNK1D,MVB12A,RPL13A,HDGF,VPS54,SHQ1,LYAR,SETD7,GTF2H2,SLC30A5,NOM1,CDKN2A,CCT5,DAB2,CC2D1B,ETS2,ELK4,ZBTB7B,SQSTM1,MAML1,LRWD1,MED11,NOL9,GMEB1,REL,WDR43,SFMBT1,EXO5,FOXK1,NSD1,ABTB2,STAT6,MIS12,ATG16L2,POLR3D,CHTF8,SYAP1,NPAS2,POLH,CDCA4,TP53RK,PPP1CA,PHF8,RELA,CCDC36,NMNAT1,STAT5B,AKIRIN1,RUVBL1,RPS6KA3,ZBTB42,RCC1,AEN,GINS3,CREB3L2,RAD51B,ASCL2,MAFF,DDX51,CCDC137,RAD51D,RPS19BP1,PTMA,MTF1,GTF2IRD2,ANAPC7,ADH1B,MAML3,ZNF655,FAM114A1,BRD2,HSPA1A,E2F4,DNLZ,DDX47,SH3D21,TRIM16,ERCC6,ZNF260,EID3,RBM8A,UHRF1",2.26686113785937
