"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","darkgreen",TRUE,0.0017,340,421,25,0.059,0.074,"GO:0048667","BP",23,"cell morphogenesis involved in neuron differentiation",1,"RUFY3,MAP2,GSK3B,MAPK1,WASL,CAPRIN2,WNT5A,EPHA4,YWHAH,CHN1,STXBP1,CNTN4,LRRC4C,PAK1,PRKCA,CDK5R1,SLITRK4,NRXN1,AMIGO1,MAPT,DCC,RELN,SPTAN1,ATL1,SLC9A6",4.82574343599459
"12","darkgreen",TRUE,0.00288,281,421,22,0.052,0.078,"GO:0007409","BP",23,"axonogenesis",2,"RUFY3,MAP2,GSK3B,MAPK1,WNT5A,EPHA4,CHN1,STXBP1,CNTN4,LRRC4C,PAK1,PRKCA,CDK5R1,SLITRK4,NRXN1,AMIGO1,MAPT,DCC,RELN,SPTAN1,ATL1,SLC9A6",4.96751286147846
"13","darkgreen",TRUE,0.0267,74,421,10,0.024,0.135,"GO:0050773","BP",23,"regulation of dendrite development",1,"GSK3B,FMR1,CAPRIN2,EPHA4,CAMSAP2,PACSIN1,YWHAH,CDK5R1,DCC,RELN",6.98979598931835
"14","darkgreen",TRUE,0.0299,209,421,17,0.04,0.081,"GO:0032409","BP",22,"regulation of transporter activity",1,"GNB5,FMR1,FGF12,YWHAH,UBQLN1,FXYD6,ATP1B1,ANK2,CACNA2D1,WNK2,GRM5,KCNAB1,NRXN1,RELN,WNK3,CALM1,VAMP2",6.20206039008249
"15","darkgreen",TRUE,0.0478,5256,421,164,0.39,0.031,"GO:0051179","BP",22,"localization",1,"LASP1,PRKAR2B,DNASE1L1,RUFY3,SYT13,GABRA1,RAB27B,C12ORF4,MCUR1,ATP9A,KCNH2,PKP2,STYK1,IPO5,SNAP91,VPS35,GNB5,AP3M2,NSF,TACR2,ADD2,DCX,MAP2,AMPH,XRCC5,RFX3,EPB41L3,GSK3B,NSFL1C,KCNH4,NLRP1,DPYSL2,EPB41L4B,MAPK1,ADRBK2,SYNGR1,CNIH,RAE1,FMR1,LONP2,GGA2,OAZ1,WASL,TSPAN13,DNM1,LIN7A,SLC38A1,MRPL18,PHACTR1,WASF1,GABRG2,ERGIC1,KPNA1,WNT5A,FGF12,GLS,RAB3GAP1,ATF2,SSX2IP,TWIST1,RAB9B,ACVR1C,ACSL3,SLC12A5,PACSIN1,NUP153,NAPB,RHOT1,YWHAH,XPO7,TBC1D14,MYH10,SLC41A1,ARL8B,SYT6,ANO3,HOOK1,UBQLN1,KAT7,SCN2A,WDR33,ABI1,STXBP1,FXYD6,PREPL,OLA1,FGF7,NCOA2,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,STXBP5L,ANK2,GABRB2,NLGN4X,PAK1,DLG2,SLC2A13,ANKRD50,VPS26B,PID1,CACNA2D1,PRKCA,GRIA1,FMN2,TYSND1,BAG4,KCNB1,KALRN,AP2M1,ARL5A,LZTFL1,SLBP,COG5,LMTK2,WNK2,KCNC2,GABRB3,STXBP4,TUB,GRM5,KCNAB1,SCN9A,YWHAG,NSG2,ARL6IP1,HSPA4,DCP2,C12ORF66,TNK1,CNTNAP2,BTC,KCMF1,CDK5R1,KCNA2,AKAP5,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,MAPT,CHM,HBA2,RELN,SRGAP3,GRM7,WNK3,CD47,MYO5A,SPTAN1,DNM3,CACNA1E,CALM1,SLC9A6,SLC35B4,SMN2,HBA1,DENND1B,SIAH3,TMEM167B,VAMP2",2.22126595766034
"16","darkgreen",TRUE,0.000154,4108,421,145,0.344,0.035,"GO:0051234","BP",22,"establishment of localization",2,"LASP1,DNASE1L1,RUFY3,SYT13,GABRA1,RAB27B,C12ORF4,MCUR1,ATP9A,KCNH2,PKP2,STYK1,IPO5,SNAP91,VPS35,GNB5,AP3M2,NSF,ADD2,MAP2,AMPH,XRCC5,RFX3,GSK3B,NSFL1C,KCNH4,NLRP1,DPYSL2,MAPK1,ADRBK2,SYNGR1,CNIH,RAE1,FMR1,LONP2,GGA2,OAZ1,WASL,TSPAN13,DNM1,LIN7A,SLC38A1,MRPL18,WASF1,GABRG2,ERGIC1,KPNA1,WNT5A,FGF12,GLS,RAB3GAP1,ATF2,SSX2IP,TWIST1,RAB9B,ACSL3,SLC12A5,PACSIN1,NUP153,NAPB,RHOT1,YWHAH,XPO7,TBC1D14,MYH10,SLC41A1,SYT6,ANO3,HOOK1,UBQLN1,SCN2A,WDR33,ABI1,STXBP1,FXYD6,PREPL,OLA1,FGF7,NCOA2,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,STXBP5L,ANK2,GABRB2,NLGN4X,PAK1,DLG2,SLC2A13,ANKRD50,VPS26B,PID1,CACNA2D1,PRKCA,GRIA1,FMN2,TYSND1,BAG4,KCNB1,KALRN,AP2M1,SLBP,COG5,LMTK2,WNK2,KCNC2,GABRB3,STXBP4,TUB,GRM5,KCNAB1,SCN9A,YWHAG,NSG2,ARL6IP1,HSPA4,KCMF1,KCNA2,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,MAPT,CHM,HBA2,RELN,GRM7,WNK3,CD47,MYO5A,SPTAN1,DNM3,CACNA1E,CALM1,SLC9A6,SLC35B4,SMN2,HBA1,DENND1B,SIAH3,TMEM167B,VAMP2",2.4579648404211
"17","darkgreen",TRUE,5.38e-05,4007,421,144,0.342,0.036,"GO:0006810","BP",22,"transport",3,"LASP1,DNASE1L1,RUFY3,SYT13,GABRA1,RAB27B,C12ORF4,MCUR1,ATP9A,KCNH2,PKP2,STYK1,IPO5,SNAP91,VPS35,GNB5,AP3M2,NSF,ADD2,MAP2,AMPH,XRCC5,RFX3,GSK3B,KCNH4,NLRP1,DPYSL2,MAPK1,ADRBK2,SYNGR1,CNIH,RAE1,FMR1,LONP2,GGA2,OAZ1,WASL,TSPAN13,DNM1,LIN7A,SLC38A1,MRPL18,WASF1,GABRG2,ERGIC1,KPNA1,WNT5A,FGF12,GLS,RAB3GAP1,ATF2,SSX2IP,TWIST1,RAB9B,ACSL3,SLC12A5,PACSIN1,NUP153,NAPB,RHOT1,YWHAH,XPO7,TBC1D14,MYH10,SLC41A1,SYT6,ANO3,HOOK1,UBQLN1,SCN2A,WDR33,ABI1,STXBP1,FXYD6,PREPL,OLA1,FGF7,NCOA2,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,STXBP5L,ANK2,GABRB2,NLGN4X,PAK1,DLG2,SLC2A13,ANKRD50,VPS26B,PID1,CACNA2D1,PRKCA,GRIA1,FMN2,TYSND1,BAG4,KCNB1,KALRN,AP2M1,SLBP,COG5,LMTK2,WNK2,KCNC2,GABRB3,STXBP4,TUB,GRM5,KCNAB1,SCN9A,YWHAG,NSG2,ARL6IP1,HSPA4,KCMF1,KCNA2,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,MAPT,CHM,HBA2,RELN,GRM7,WNK3,CD47,MYO5A,SPTAN1,DNM3,CACNA1E,CALM1,SLC9A6,SLC35B4,SMN2,HBA1,DENND1B,SIAH3,TMEM167B,VAMP2",2.48374481483514
"18","darkgreen",TRUE,0.000561,1149,421,56,0.133,0.049,"GO:0006811","BP",22,"ion transport",4,"LASP1,GABRA1,MCUR1,ATP9A,KCNH2,PKP2,GNB5,KCNH4,FMR1,TSPAN13,SLC38A1,GABRG2,FGF12,GLS,RAB3GAP1,ACSL3,SLC12A5,YWHAH,SLC41A1,ANO3,UBQLN1,SCN2A,FXYD6,NCOA2,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,ANK2,GABRB2,CACNA2D1,KCNB1,LMTK2,WNK2,KCNC2,GABRB3,GRM5,KCNAB1,SCN9A,ARL6IP1,KCNA2,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,HBA2,RELN,GRM7,WNK3,CALM1,SLC9A6,SLC35B4,HBA1,VAMP2",3.58226947260454
"19","darkgreen",TRUE,0.00151,918,421,47,0.112,0.051,"GO:0055085","BP",22,"transmembrane transport",4,"GABRA1,MCUR1,KCNH2,GNB5,ADD2,FMR1,TSPAN13,SLC38A1,MRPL18,GABRG2,FGF12,YWHAH,SLC41A1,ANO3,UBQLN1,SCN2A,FXYD6,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,ANK2,GABRB2,SLC2A13,PID1,CACNA2D1,KCNB1,WNK2,KCNC2,GABRB3,GRM5,KCNAB1,SCN9A,ARL6IP1,KCNA2,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,RELN,WNK3,CALM1,SLC9A6,SLC35B4,VAMP2",3.88549406916558
"20","darkgreen",TRUE,1.79e-05,687,421,43,0.102,0.063,"GO:0034220","BP",22,"ion transmembrane transport",5,"GABRA1,MCUR1,KCNH2,GNB5,FMR1,TSPAN13,SLC38A1,GABRG2,FGF12,YWHAH,SLC41A1,ANO3,UBQLN1,SCN2A,FXYD6,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,ANK2,GABRB2,CACNA2D1,KCNB1,WNK2,KCNC2,GABRB3,GRM5,KCNAB1,SCN9A,ARL6IP1,KCNA2,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,RELN,WNK3,CALM1,SLC9A6,SLC35B4,VAMP2",4.24946812929679
"21","darkgreen",TRUE,2.06e-06,496,421,37,0.088,0.075,"GO:0098660","BP",22,"inorganic ion transmembrane transport",6,"GABRA1,MCUR1,KCNH2,GNB5,FMR1,TSPAN13,GABRG2,FGF12,YWHAH,SLC41A1,UBQLN1,SCN2A,FXYD6,PDPK1,ATP1B1,XPR1,KCNH1,HCN3,ANK2,GABRB2,CACNA2D1,KCNB1,WNK2,KCNC2,GABRB3,GRM5,KCNAB1,SCN9A,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,WNK3,CALM1,SLC9A6,VAMP2",4.82210375954714
"22","darkgreen",TRUE,0.000466,507,421,33,0.078,0.065,"GO:0098655","BP",22,"cation transmembrane transport",6,"MCUR1,KCNH2,GNB5,FMR1,TSPAN13,FGF12,YWHAH,SLC41A1,UBQLN1,SCN2A,FXYD6,PDPK1,ATP1B1,KCNH1,HCN3,ANK2,CACNA2D1,KCNB1,WNK2,KCNC2,KCNAB1,SCN9A,KCNA2,NRXN1,AMIGO1,KCNA4,KCND2,KCNQ5,RELN,WNK3,CALM1,SLC9A6,VAMP2",4.85816869446794
"23","darkgreen",TRUE,0.000524,460,421,31,0.074,0.067,"GO:0098662","BP",22,"inorganic cation transmembrane transport",7,"MCUR1,KCNH2,GNB5,FMR1,TSPAN13,FGF12,YWHAH,SLC41A1,UBQLN1,SCN2A,FXYD6,PDPK1,ATP1B1,KCNH1,HCN3,ANK2,CACNA2D1,KCNB1,WNK2,KCNC2,KCNAB1,SCN9A,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,WNK3,CALM1,SLC9A6,VAMP2",4.98126241706156
"24","darkgreen",TRUE,0.00463,2275,421,88,0.209,0.039,"GO:0051641","BP",22,"cellular localization",2,"PRKAR2B,RUFY3,SYT13,RAB27B,C12ORF4,PKP2,STYK1,IPO5,VPS35,AP3M2,NSF,MAP2,XRCC5,EPB41L3,GSK3B,NSFL1C,MAPK1,CNIH,RAE1,FMR1,LONP2,GGA2,OAZ1,WASL,LIN7A,ERGIC1,KPNA1,WNT5A,RAB3GAP1,SSX2IP,RAB9B,ACSL3,PACSIN1,NUP153,NAPB,RHOT1,YWHAH,XPO7,TBC1D14,ARL8B,SYT6,HOOK1,KAT7,WDR33,STXBP1,PREPL,FGF7,PDPK1,ATP1B1,ANK2,NLGN4X,DLG2,ANKRD50,VPS26B,PID1,CACNA2D1,GRIA1,FMN2,TYSND1,BAG4,KCNB1,AP2M1,ARL5A,LZTFL1,SLBP,COG5,LMTK2,STXBP4,TUB,YWHAG,NSG2,ARL6IP1,HSPA4,C12ORF66,CNTNAP2,AKAP5,NRXN1,MAPT,CHM,WNK3,MYO5A,SPTAN1,CALM1,SMN2,DENND1B,SIAH3,TMEM167B,VAMP2",3.24197399957096
"25","darkgreen",TRUE,0.0126,1721,421,70,0.166,0.041,"GO:0051649","BP",22,"establishment of localization in cell",3,"RUFY3,SYT13,RAB27B,C12ORF4,STYK1,IPO5,VPS35,AP3M2,NSF,MAP2,GSK3B,NSFL1C,MAPK1,CNIH,RAE1,FMR1,LONP2,GGA2,OAZ1,WASL,LIN7A,ERGIC1,KPNA1,RAB3GAP1,SSX2IP,RAB9B,PACSIN1,NUP153,NAPB,RHOT1,YWHAH,XPO7,TBC1D14,SYT6,HOOK1,WDR33,STXBP1,PREPL,PDPK1,ATP1B1,ANK2,NLGN4X,DLG2,ANKRD50,VPS26B,CACNA2D1,GRIA1,FMN2,TYSND1,BAG4,KCNB1,SLBP,COG5,LMTK2,STXBP4,YWHAG,NSG2,ARL6IP1,HSPA4,NRXN1,MAPT,CHM,MYO5A,SPTAN1,CALM1,SMN2,DENND1B,SIAH3,TMEM167B,VAMP2",3.41602458041149
"26","darkgreen",TRUE,0.0344,1442,421,60,0.143,0.042,"GO:0046907","BP",22,"intracellular transport",3,"RUFY3,SYT13,RAB27B,C12ORF4,STYK1,IPO5,VPS35,AP3M2,NSF,MAP2,GSK3B,MAPK1,CNIH,RAE1,FMR1,LONP2,GGA2,OAZ1,WASL,ERGIC1,KPNA1,RAB3GAP1,SSX2IP,RAB9B,NUP153,NAPB,RHOT1,YWHAH,XPO7,TBC1D14,SYT6,HOOK1,WDR33,STXBP1,PREPL,ATP1B1,ANK2,DLG2,ANKRD50,VPS26B,GRIA1,FMN2,TYSND1,BAG4,KCNB1,SLBP,COG5,LMTK2,NSG2,ARL6IP1,HSPA4,MAPT,CHM,MYO5A,SPTAN1,SMN2,DENND1B,SIAH3,TMEM167B,VAMP2",3.92618257313009
"27","darkgreen",TRUE,0.0171,597,421,33,0.078,0.055,"GO:0060341","BP",22,"regulation of cellular localization",3,"RUFY3,C12ORF4,STYK1,IPO5,MAP2,GSK3B,NSFL1C,MAPK1,FMR1,OAZ1,RAB3GAP1,ACSL3,NUP153,YWHAH,KAT7,STXBP1,PREPL,PDPK1,ANK2,PID1,BAG4,KCNB1,AP2M1,LZTFL1,STXBP4,YWHAG,AKAP5,NRXN1,MAPT,WNK3,CALM1,SIAH3,VAMP2",4.38710630387396
"28","darkgreen",TRUE,0.000129,1307,421,63,0.15,0.048,"GO:0051049","BP",22,"regulation of transport",1,"RUFY3,SYT13,RAB27B,C12ORF4,KCNH2,PKP2,STYK1,IPO5,SNAP91,VPS35,GNB5,NSF,MAP2,RFX3,GSK3B,NLRP1,MAPK1,FMR1,OAZ1,WASL,TSPAN13,WNT5A,FGF12,RAB3GAP1,TWIST1,ACSL3,PACSIN1,NUP153,YWHAH,TBC1D14,MYH10,SYT6,UBQLN1,STXBP1,FXYD6,PREPL,PDPK1,ATP1B1,STXBP5L,ANK2,PID1,CACNA2D1,PRKCA,BAG4,KCNB1,WNK2,KCNC2,STXBP4,TUB,GRM5,KCNAB1,YWHAG,ARL6IP1,KCNA2,NRXN1,AMIGO1,RELN,GRM7,WNK3,CACNA1E,CALM1,SIAH3,VAMP2",3.85637431299117
"29","darkgreen",TRUE,0.00675,319,421,23,0.055,0.072,"GO:0034762","BP",22,"regulation of transmembrane transport",2,"KCNH2,GNB5,FMR1,TSPAN13,FGF12,YWHAH,UBQLN1,FXYD6,PDPK1,ATP1B1,ANK2,PID1,CACNA2D1,WNK2,GRM5,KCNAB1,ARL6IP1,NRXN1,AMIGO1,RELN,WNK3,CALM1,VAMP2",5.47519217955509
"30","darkgreen",TRUE,0.0136,197,421,17,0.04,0.086,"GO:0022898","BP",22,"regulation of transmembrane transporter activity",3,"GNB5,FMR1,FGF12,YWHAH,UBQLN1,FXYD6,ATP1B1,ANK2,CACNA2D1,WNK2,GRM5,KCNAB1,NRXN1,RELN,WNK3,CALM1,VAMP2",6.25773339250873
"31","darkgreen",TRUE,0.00279,373,421,26,0.062,0.07,"GO:0043269","BP",22,"regulation of ion transport",2,"KCNH2,PKP2,GNB5,FMR1,TSPAN13,FGF12,RAB3GAP1,YWHAH,UBQLN1,FXYD6,PDPK1,ATP1B1,ANK2,CACNA2D1,WNK2,GRM5,KCNAB1,ARL6IP1,KCNA2,NRXN1,AMIGO1,RELN,GRM7,WNK3,CALM1,VAMP2",4.95498660165928
"32","darkgreen",TRUE,0.000718,259,421,22,0.052,0.085,"GO:0034765","BP",22,"regulation of ion transmembrane transport",3,"KCNH2,GNB5,FMR1,TSPAN13,FGF12,YWHAH,UBQLN1,FXYD6,PDPK1,ATP1B1,ANK2,CACNA2D1,WNK2,GRM5,KCNAB1,ARL6IP1,NRXN1,AMIGO1,RELN,WNK3,CALM1,VAMP2",5.50530960201924
"33","darkgreen",TRUE,0.00281,237,421,20,0.048,0.084,"GO:1904062","BP",22,"regulation of cation transmembrane transport",4,"KCNH2,GNB5,FMR1,TSPAN13,FGF12,YWHAH,UBQLN1,FXYD6,PDPK1,ATP1B1,ANK2,CACNA2D1,WNK2,KCNAB1,NRXN1,AMIGO1,RELN,WNK3,CALM1,VAMP2",6.18063099862659
"34","darkgreen",TRUE,0.0103,193,421,17,0.04,0.088,"GO:0032412","BP",22,"regulation of ion transmembrane transporter activity",4,"GNB5,FMR1,FGF12,YWHAH,UBQLN1,FXYD6,ATP1B1,ANK2,CACNA2D1,WNK2,GRM5,KCNAB1,NRXN1,RELN,WNK3,CALM1,VAMP2",6.27700181137461
"35","darkgreen",TRUE,0.00331,329,421,24,0.057,0.073,"GO:0015672","BP",22,"monovalent inorganic cation transport",1,"KCNH2,PKP2,KCNH4,FGF12,YWHAH,SCN2A,FXYD6,ATP1B1,KCNH1,HCN3,ANK2,KCNB1,WNK2,KCNC2,KCNAB1,SCN9A,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,WNK3,SLC9A6,VAMP2",4.88876381504614
"36","darkgreen",TRUE,0.00891,606,421,34,0.081,0.056,"GO:0030001","BP",22,"metal ion transport",1,"MCUR1,KCNH2,PKP2,GNB5,KCNH4,FMR1,TSPAN13,FGF12,YWHAH,SLC41A1,UBQLN1,SCN2A,FXYD6,PDPK1,ATP1B1,KCNH1,HCN3,ANK2,CACNA2D1,KCNB1,LMTK2,WNK2,KCNC2,KCNAB1,SCN9A,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,WNK3,CALM1,SLC9A6,VAMP2",4.46089777024881
"37","darkgreen",TRUE,0.0143,177,421,16,0.038,0.09,"GO:0006813","BP",22,"potassium ion transport",2,"KCNH2,KCNH4,ATP1B1,KCNH1,HCN3,ANK2,KCNB1,KCNC2,KCNAB1,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,SLC9A6,VAMP2",5.8754353436821
"38","darkgreen",TRUE,0.00443,143,421,15,0.036,0.105,"GO:0071804","BP",22,"cellular potassium ion transport",3,"KCNH2,ATP1B1,KCNH1,HCN3,ANK2,KCNB1,KCNC2,KCNAB1,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,SLC9A6,VAMP2",6.19845678257919
"39","darkgreen",TRUE,0.00443,143,421,15,0.036,0.105,"GO:0071805","BP",22,"potassium ion transmembrane transport",4,"KCNH2,ATP1B1,KCNH1,HCN3,ANK2,KCNB1,KCNC2,KCNAB1,KCNA2,AMIGO1,KCNA4,KCND2,KCNQ5,SLC9A6,VAMP2",6.19845678257919
"40","darkgreen",TRUE,1.77e-06,279,421,27,0.064,0.097,"GO:0042391","BP",8,"regulation of membrane potential",1,"KCNH2,PKP2,GSK3B,KCNH4,FMR1,CBLN1,FGF12,RAB3GAP1,YWHAH,SCN2A,KCNH5,ATP1B1,KCNH1,HCN3,ANK2,NLGN4X,PID1,CACNA2D1,GNAQ,KCNB1,SCN9A,KCNA2,NRXN1,KCND2,MAPT,RELN,CACNA1E",5.4028309327363
