"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","darkred",TRUE,9.77e-05,226,291,18,0.062,0.08,"GO:0009615","BP",1,"response to virus",1,"AGBL5,OAS1,ZC3HAV1,MAPK14,STAT1,IFIT3,APOBEC3F,C19ORF66,TRAF3,DDX60,IFI44L,IFI44,HERC5,RRP1B,PRF1,MX2,HYAL3,ISG15",5.6296337684753
"12","darkred",TRUE,0.00666,136,291,12,0.041,0.088,"GO:0051607","BP",1,"defense response to virus",2,"AGBL5,STAT1,IFIT3,APOBEC3F,C19ORF66,TRAF3,DDX60,IFI44L,HERC5,PRF1,MX2,ISG15",5.9152812522293
"13","darkred",TRUE,0.0397,68,171,7,0.041,0.103,"REAC:R-HSA-909733","rea",2,"Interferon alpha/beta signaling",1,"OAS1,STAT1,IFIT3,XAF1,MX2,ISG15,IRF9",NA
"14","darkgrey",TRUE,0.0188,89,203,8,0.039,0.09,"GO:0048167","BP",3,"regulation of synaptic plasticity",1,"RASGRF1,SLC8A3,GRIN2D,MPP2,PLK2,GRID2,GRIN2A,SIPA1L1",6.71409010791328
"15","darkgrey",TRUE,0.000415,365,124,17,0.137,0.047,"REAC:R-HSA-112316","rea",1,"Neuronal System",1,"RASGRF1,RPS6KA2,KCNH4,GRIN2D,RASGRF2,KCNQ4,GLRA3,GRIA4,PRKCA,CACNB2,IL1RAPL1,SYT9,KCNK3,SLITRK4,GRIN2A,SIPA1L1,KCNMB2",NA
"16","darkgrey",TRUE,0.0271,88,124,7,0.056,0.08,"REAC:R-HSA-6794362","rea",1,"Protein-protein interactions at synapses",2,"GRIN2D,GRIA4,IL1RAPL1,SYT9,SLITRK4,GRIN2A,SIPA1L1",NA
"17","darkgrey",TRUE,0.00199,39,124,6,0.048,0.154,"REAC:R-HSA-442755","rea",2,"Activation of NMDA receptor and postsynaptic events",1,"RASGRF1,RPS6KA2,GRIN2D,RASGRF2,GRIA4,GRIN2A",NA
"18","darkgrey",TRUE,0.0182,35,124,5,0.04,0.143,"REAC:R-HSA-438064","rea",2,"Post NMDA receptor activation events",2,"RASGRF1,RPS6KA2,GRIN2D,RASGRF2,GRIN2A",NA
"19","darkgrey",TRUE,0.00489,27,124,5,0.04,0.185,"REAC:R-HSA-442742","rea",2,"CREB phosphorylation through the activation of Ras",3,"RASGRF1,RPS6KA2,GRIN2D,RASGRF2,GRIN2A",NA
"20","darkgrey",TRUE,0.0139,17,124,4,0.032,0.235,"REAC:R-HSA-442982","rea",2,"Ras activation upon Ca2+ influx through NMDA receptor",4,"RASGRF1,GRIN2D,RASGRF2,GRIN2A",NA
"21","lightyellow",TRUE,0.00144,3107,503,131,0.26,0.042,"GO:0019438","BP",3,"aromatic compound biosynthetic process",1,"GCLC,NFYA,CREBBP,FOXN3,TAB2,GPBP1,ZNF112,LRP6,FBXW11,PICALM,DLG1,ITCH,CPOX,NFX1,ZNF302,CBX5,IKZF5,WAC,HSP90AB1,CBX7,PSMC6,RPS6KA5,BRMS1L,MOSPD1,TSC22D1,BRF2,URI1,H2AFV,TAX1BP1,CUL2,KAT2A,HDAC5,CDKN1B,ING4,POLR3G,ARHGEF2,IVNS1ABP,DR1,TRIM32,MXI1,POLK,CBX3,INSIG2,ZBTB1,ZNF780B,PPAT,SMO,VEZF1,KAT7,ALS2CR8,G3BP2,INTS12,PRICKLE1,SMARCC2,CBX4,SMAD4,APP,ARNT,PARP1,EPHA5,OGT,TERF1,MTDH,ZEB1,FLI1,TIAL1,PTPRK,GABPA,CNOT8,DCK,ATAD2,ZNF233,ARHGAP35,PRMT2,POLR3K,SMARCAD1,RCHY1,RNF168,BMPER,RAD21,TP53INP1,RET,CPSF2,ZNF146,CTNNB1,BMI1,AFAP1L2,CHD3,UBB,NFXL1,INSR,ZNF318,PTEN,ZNF24,LEMD3,ZBTB4,NR1D2,ZBTB38,CSTF2T,ZNF354C,MAF,MAGED1,TCEAL7,ZFP1,MORF4L1,RXRA,NKRF,MYT1L,TEAD1,MITF,SRSF10,MYT1,ZNF836,ZNF605,ESRRG,ZNF33B,ZNF420,ZNF181,HMGN5,CEP290,CNOT7,NOTCH4,PBX2,FNIP1,ZNF879,ZNF225,ZBED6,NCOA4,ZNF224,ZNF658,ZNF2",2.60549020784209
"22","lightyellow",TRUE,0.00577,3682,503,147,0.292,0.04,"GO:0044271","BP",3,"cellular nitrogen compound biosynthetic process",1,"GCLC,NFYA,CREBBP,FOXN3,TAB2,GPBP1,ZNF112,MRPS24,EIF4B,LRP6,FBXW11,PICALM,DLG1,ITCH,CPOX,MTIF2,NFX1,ZNF302,AARS,CBX5,IKZF5,WAC,HSP90AB1,CBX7,PSMC6,RPS6KA5,BRMS1L,MOSPD1,FMR1,TSC22D1,BRF2,OAZ1,URI1,H2AFV,TAX1BP1,CUL2,KAT2A,HDAC5,EIF4G2,CDKN1B,ING4,POLR3G,ARHGEF2,IVNS1ABP,DR1,TRIM32,MXI1,PAIP2,POLK,CBX3,INSIG2,ZBTB1,ZNF780B,PPAT,SMO,FXR2,VEZF1,KAT7,CPEB2,ALS2CR8,G3BP2,INTS12,PRICKLE1,SMARCC2,CBX4,SMAD4,APP,ARNT,PARP1,MRPS5,EPHA5,OGT,TERF1,MTDH,ZEB1,FLI1,TIAL1,PTPRK,GABPA,CNOT8,DCK,ATAD2,ZNF233,ARHGAP35,PRMT2,POLR3K,B3GALT2,SMARCAD1,RCHY1,RNF168,BMPER,RAD21,TP53INP1,RET,CPSF2,ZNF146,CTNNB1,BMI1,AFAP1L2,CHD3,UBB,NFXL1,INSR,ZNF318,PTEN,ZNF24,LEMD3,ZBTB4,NR1D2,ACER2,ZBTB38,CSTF2T,ZNF354C,MAF,MAGED1,TCEAL7,ZFP1,MORF4L1,RXRA,NKRF,RPS23,MYT1L,TEAD1,MITF,SRSF10,MYT1,ZNF836,ZNF605,ESRRG,ZNF33B,ZNF420,ZNF181,HMGN5,CEP290,CNOT7,SGMS1,NOTCH4,PBX2,FNIP1,ZNF879,MRPS6,ZNF225,ZBED6,NCOA4,ZNF224,ZNF658,ZNF2",2.44489830460872
"23","lightyellow",TRUE,0.000763,3012,503,129,0.256,0.043,"GO:0009889","BP",3,"regulation of biosynthetic process",1,"GCLC,NFYA,CREBBP,FOXN3,TAB2,GPBP1,ZNF112,EIF4B,LRP6,FBXW11,PICALM,DLG1,ITCH,MTIF2,NFX1,ZNF302,CBX5,IKZF5,WAC,HSP90AB1,CBX7,PSMC6,RPS6KA5,BRMS1L,MOSPD1,FMR1,BRF2,URI1,H2AFV,TAX1BP1,SMC3,CUL2,KAT2A,HDAC5,EIF4G2,CDKN1B,ING4,POLR3G,ARHGEF2,DR1,TRIM32,MXI1,PAIP2,CBX3,INSIG2,ZBTB1,DYRK2,ZNF780B,SMO,FXR2,VEZF1,KAT7,CPEB2,ALS2CR8,G3BP2,PRICKLE1,SMARCC2,CBX4,SMAD4,APP,ARNT,PARP1,EPHA5,OGT,TERF1,MTDH,ZEB1,FLI1,TIAL1,PTPRK,GABPA,CNOT8,ATAD2,ZNF233,ARHGAP35,PRMT2,SMARCAD1,RNF168,BMPER,RAD21,TP53INP1,RET,ZNF146,CTNNB1,BMI1,AFAP1L2,CHD3,UBB,INSR,ZNF318,PTEN,ZNF24,LEMD3,ZBTB4,NR1D2,ACER2,ZBTB38,ZNF354C,MAGED1,TCEAL7,ZFP1,MORF4L1,RXRA,NKRF,MYT1L,TEAD1,MITF,SRSF10,MYT1,ZNF836,ZNF605,ESRRG,ZNF33B,ZNF420,ZNF181,HMGN5,SVIP,CEP290,CNOT7,NOTCH4,PBX2,FNIP1,ZNF879,ZNF225,ZBED6,NCOA4,ZNF224,ZNF658,ZNF2",2.92607428731023
