"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","sienna3",TRUE,1.98e-07,485,774,55,0.071,0.113,"GO:0001817","BP",22,"regulation of cytokine production",1,"SLC11A1,CD74,BIRC3,HDAC7,KARS,NFKB2,IL12RB1,HMOX1,HIF1A,GSDMD,EBI3,PRKD2,JAK3,DDX58,NFKB1,CD86,IFIH1,FN1,STAT1,GBP1,TNFAIP3,CD274,SRGN,IL1B,C3,IRF5,BST2,LILRB2,TRIM21,RSAD2,ANXA1,IL6,FURIN,NLRC5,ADCYAP1,BCL10,FCER1G,ZC3H12A,IL15,B2M,LGALS9,TRIM56,CD14,CEBPB,RASGRP1,MYD88,IL17RA,ISG15,HSPA1B,HMSD,HLA-DPB1,HLA-B,NFAM1,LYN,MC1R",4.67773215236976
"12","sienna3",TRUE,1.06e-05,315,774,39,0.05,0.124,"GO:0001819","BP",22,"positive regulation of cytokine production",2,"SLC11A1,CD74,BIRC3,KARS,NFKB2,IL12RB1,HMOX1,HIF1A,GSDMD,EBI3,PRKD2,DDX58,NFKB1,CD86,IFIH1,STAT1,CD274,IL1B,C3,IRF5,LILRB2,RSAD2,ANXA1,IL6,ADCYAP1,BCL10,FCER1G,IL15,B2M,LGALS9,CD14,CEBPB,RASGRP1,MYD88,IL17RA,HSPA1B,HMSD,HLA-DPB1,NFAM1",5.14271695050355
"13","sienna3",TRUE,0.0407,14,774,6,0.008,0.429,"GO:0072643","BP",22,"interferon-gamma secretion",1,"BTN3A1,ZC3H12A,LGALS9,RASGRP1,BTN3A2,HMSD",9.05348917403004
"14","sienna3",TRUE,0.0169,68,774,13,0.017,0.191,"GO:0030433","BP",25,"ubiquitin-dependent ERAD pathway",1,"HSPA5,HERPUD1,SEL1L,DERL2,EDEM2,EDEM3,FBXO6,DNAJB9,DERL1,UBE2J2,SYVN1,TMUB1,TMEM67",7.34874108179162
"15","sienna3",TRUE,0.0272,178,774,22,0.028,0.124,"GO:0050730","BP",15,"regulation of peptidyl-tyrosine phosphorylation",1,"MVP,CD74,HGF,CD44,TNFRSF1A,CD40,BST1,PTPN6,VEGFA,IL6,PARP9,SAMSN1,NCF1,ZFYVE28,ITGB2,SHC1,PARP14,PTPN2,SOCS3,SOCS1,LYN,CCL5",6.20930679860325
"16","sienna3",TRUE,2.54e-13,7282,774,428,0.553,0.059,"GO:0050896","BP",20,"response to stimulus",1,"ENPP4,CD38,ITGAL,TEAD3,IL32,TYROBP,ALOX5,MVP,WAS,SLC11A1,WWTR1,CD74,HGF,RUNX3,SERPINB1,BIRC3,CD44,BTN3A1,TNFRSF1B,HSPA5,HERPUD1,TRAF3IP2,GNA15,HDAC7,CASP8,SBNO2,GNAI3,KARS,YBX1,TNFRSF1A,IFI35,ATP11A,SEL1L,ZFYVE26,DERL2,LMAN1,RAB7A,NFKB2,IL4R,CXCL2,TCF7,PTPRC,GCKR,CD82,CHERP,SH3BP2,EDEM2,ICAM1,LYZ,FLT3LG,CMTM6,PTGS1,IL12RB1,SH3GLB1,PPM1F,LGALS1,HMOX1,APOL1,HIF1A,PSMA6,PSME2,CD40,CTSZ,HCK,POFUT1,PLP2,MAGT1,CDK16,GLA,PARP4,N4BP1,AXIN1,ABCC1,RHBDL1,BMF,GSDMD,DOT1L,CD37,LILRA1,SYDE1,PDCD5,EBI3,PRKD2,JAK3,PDE4C,NAMPT,FKBP14,CYP3A5,TRIM14,DOCK8,DDX58,SETX,FGF8,FBXL15,KPNB1,PFN1,CCL2,SMURF2,TMEM33,NFKB1,BST1,CTSC,IL10RA,AMBRA1,TCIRG1,CLEC2B,OAS3,OAS2,GNB3,PTPN6,SMOC2,VEGFA,DPYSL3,BCL6,CD86,FNDC4,IFIH1,FN1,STAT1,FHL2,ID2,QPCT,WIPF1,PLEK,ARID3A,EDEM3,FBXO6,MAD2L2,NCF2,GBP3,GBP1,TNFAIP3,RAB32,VAMP8,SPP1,CD274,CCRL2,ACO1,SRGN,NMI,TNFAIP6,G0S2,SLPI,SERPINB6,SSR1,MT2A,ABCC4,IL1B,C3,STAT5A,GLIS2,HIVEP3,RAP1B,APOL3,APOL2,RAC2,DNAJB9,IRF5,SIGLEC9,BST2,ARPC1B,JUND,COL5A1,GMFG,EPS8L1,LILRB2,F12,NPHP4,IL13RA1,GCH1,TRIM21,H3F3B,DAP3,ALOX5AP,CHI3L1,LYVE1,RSAD2,DOCK2,DTNA,ANXA1,LMO2,TSPAN31,SEMA4F,FAM129A,TMBIM1,CKAP4,NUDT15,LCP1,IL6,MYO1G,CIDEB,ADAMTS7,RTP4,TANK,DERL1,TLN1,CNPY3,PIM1,HMGA1,IL18BP,EMILIN1,PARP9,SPPL2A,SHF,GPR84,RHOF,FBLN5,BCL2A1,PML,FURIN,NLRC5,ADCYAP1,ARRB2,PIK3R5,SECTM1,MAPK4,BRD4,VAV1,IFITM3,HUNK,SIGLEC10,SLC2A5,BCL10,CD53,FCGR2A,RGS16,RAB13,S100A8,WNT9A,NFKBIZ,SRPRB,OSMR,TNIP1,FGD2,DYNLT1,IL2RG,FRMPD3,CDKN2B,STOM,SURF4,RSU1,TNKS1BP1,SERPING1,SERPINH1,FERMT3,PLCB3,PPP4C,ITGB1,STK32B,TXNDC11,DAB2,LPCAT1,SAMSN1,PIK3AP1,PDIA4,BATF,FBXO32,RBPMS,MMP14,MX1,NCF1,FCER1G,C1QC,RCAN1,CBR3,C1R,ZFYVE28,UBE2J2,ITGB2,SHKBP1,BRSK1,DEDD2,SHC1,LMNA,HK3,SH2B2,CXCL16,SYVN1,DRAXIN,PDPN,GBP2,GBP4,VCAM1,SLC30A7,CTSS,S100A11,S100A9,FSTL1,ARPC2,NUAK2,PTX3,CXCL5,CXCL1,GYG1,DTX3L,ZC3H12A,CRIPAK,CDC25A,SHISA5,IL15,ERAP1,ERAP2,CTSB,TNFRSF11B,TMUB1,TMEM67,CYBB,ZNF219,MAPK7,RRAD,B2M,RAB8A,LAIR1,DAPK3,BATF2,SCARA3,BDKRB2,SEMA4C,LGALS9,PRELID1,PTAFR,CLIC4,TRIM56,SYAP1,TPST1,CDK1,CD14,OSCAR,FPR1,DLK2,P2RY6,RGS19,RASGRP4,C3AR1,CEBPB,RASGRP1,CYP7B1,MYD88,PARP14,CYSLTR1,C1QB,C1QA,OLR1,TNFRSF10C,CD7,BRSK2,MED16,PTPN2,TBC1D10C,UCP3,UCP2,FOSL1,RPS6KB2,BAIAP2,UBE2O,RHOG,JUN,IL17RA,CPNE7,C17ORF62,CIITA,FZD2,OXTR,C1S,LIMK2,SPNS2,TNFAIP8L3,SOCS3,LPAR5,FAM110C,SOCS1,ATP6V0A2,MUC1,RTN4RL1,BTN3A2,ARHGAP30,ISG15,FANCA,EIF4EBP1,PLSCR1,FAM83G,LITAF,FAM53B,SERPINA3,SIAH1,NCOR2,CASP4,SERPINA1,ENPP1,MYO1C,TEAD4,MPZL1,FCGR1B,PIM3,PNP,FICD,PSMB8,HLA-DRA,HSPA1B,LST1,LILRB3,HLA-F,MT1A,PPP1CB,GPSM3,S1PR3,CLIC1,LTB4R2,IFI30,CEBPD,HMSD,HLA-DPB1,TAPBP,HLA-B,NFAM1,TXNDC5,APOBEC3G,LILRA2,AP5Z1,EFNA4,TNFRSF6B,CFB,APOBEC3D,LYN,SIGLEC14,TRIM34,MC1R,CCL5",1.35563016342414
"17","sienna3",TRUE,5.35e-14,3175,774,232,0.3,0.073,"GO:0042221","BP",20,"response to chemical",2,"CD38,IL32,ALOX5,SLC11A1,CD74,HGF,RUNX3,BIRC3,CD44,TNFRSF1B,HSPA5,HERPUD1,GNA15,CASP8,SBNO2,KARS,TNFRSF1A,IFI35,SEL1L,DERL2,NFKB2,IL4R,CXCL2,TCF7,PTPRC,GCKR,EDEM2,ICAM1,FLT3LG,PTGS1,IL12RB1,PPM1F,HMOX1,HIF1A,PSME2,CD40,HCK,PLP2,CDK16,PARP4,AXIN1,ABCC1,PDCD5,EBI3,PRKD2,JAK3,FKBP14,CYP3A5,DOCK8,DDX58,SETX,FGF8,FBXL15,CCL2,SMURF2,TMEM33,NFKB1,BST1,IL10RA,TCIRG1,OAS3,OAS2,PTPN6,SMOC2,VEGFA,DPYSL3,BCL6,CD86,FNDC4,IFIH1,FN1,STAT1,FHL2,EDEM3,FBXO6,GBP3,GBP1,TNFAIP3,SPP1,CD274,CCRL2,ACO1,SLPI,SSR1,MT2A,ABCC4,IL1B,STAT5A,RAP1B,RAC2,DNAJB9,IRF5,BST2,JUND,LILRB2,F12,IL13RA1,GCH1,TRIM21,ALOX5AP,CHI3L1,RSAD2,ANXA1,LMO2,SEMA4F,NUDT15,LCP1,IL6,ADAMTS7,RTP4,TANK,DERL1,TLN1,PIM1,IL18BP,EMILIN1,PARP9,SPPL2A,FBLN5,PML,FURIN,NLRC5,ARRB2,MAPK4,VAV1,IFITM3,SLC2A5,BCL10,RAB13,S100A8,WNT9A,SRPRB,OSMR,TNIP1,IL2RG,CDKN2B,SERPINH1,ITGB1,DAB2,BATF,MX1,NCF1,FCER1G,CBR3,UBE2J2,ITGB2,SHC1,LMNA,SH2B2,CXCL16,SYVN1,DRAXIN,GBP2,GBP4,VCAM1,SLC30A7,CTSS,S100A9,FSTL1,CXCL5,CXCL1,ZC3H12A,CRIPAK,IL15,CTSB,TNFRSF11B,TMUB1,TMEM67,CYBB,MAPK7,B2M,RAB8A,DAPK3,SEMA4C,LGALS9,PTAFR,CLIC4,TRIM56,SYAP1,CD14,FPR1,P2RY6,C3AR1,CYP7B1,MYD88,PARP14,TNFRSF10C,BRSK2,MED16,PTPN2,FOSL1,BAIAP2,UBE2O,RHOG,JUN,IL17RA,CPNE7,CIITA,OXTR,SOCS3,SOCS1,ATP6V0A2,MUC1,RTN4RL1,ISG15,PLSCR1,FAM83G,SIAH1,NCOR2,CASP4,ENPP1,MYO1C,FCGR1B,PIM3,PNP,FICD,PSMB8,HLA-DRA,HSPA1B,HLA-F,MT1A,LTB4R2,IFI30,CEBPD,HLA-DPB1,HLA-B,LILRA2,EFNA4,TNFRSF6B,LYN,TRIM34,CCL5",2.52151884905466
"18","sienna3",TRUE,0.0421,891,774,66,0.085,0.074,"GO:1901700","BP",20,"response to oxygen-containing compound",3,"SLC11A1,HGF,TNFRSF1B,GNA15,SBNO2,TNFRSF1A,CXCL2,GCKR,EDEM2,HMOX1,CD40,HCK,CDK16,JAK3,SETX,CCL2,NFKB1,TCIRG1,STAT1,EDEM3,TNFAIP3,SPP1,SLPI,IL1B,STAT5A,RAP1B,IRF5,JUND,LILRB2,GCH1,IL6,PIM1,FBLN5,SLC2A5,RAB13,WNT9A,TNIP1,NCF1,SHC1,SH2B2,CXCL5,CXCL1,ZC3H12A,TNFRSF11B,MAPK7,RAB8A,LGALS9,SYAP1,CD14,P2RY6,TNFRSF10C,BRSK2,PTPN2,BAIAP2,JUN,OXTR,SOCS3,SOCS1,ATP6V0A2,CASP4,ENPP1,PIM3,LILRA2,TNFRSF6B,LYN,CCL5",3.94300854496407
"19","sienna3",TRUE,7.81e-20,2269,774,198,0.256,0.087,"GO:0010033","BP",20,"response to organic substance",3,"IL32,ALOX5,SLC11A1,CD74,HGF,RUNX3,BIRC3,CD44,TNFRSF1B,HSPA5,HERPUD1,GNA15,CASP8,SBNO2,KARS,TNFRSF1A,IFI35,SEL1L,DERL2,NFKB2,IL4R,CXCL2,TCF7,PTPRC,GCKR,EDEM2,ICAM1,FLT3LG,IL12RB1,HMOX1,HIF1A,PSME2,CD40,HCK,PLP2,CDK16,AXIN1,PDCD5,EBI3,PRKD2,JAK3,FKBP14,DOCK8,DDX58,SETX,FGF8,FBXL15,CCL2,SMURF2,TMEM33,NFKB1,IL10RA,TCIRG1,OAS3,OAS2,PTPN6,SMOC2,VEGFA,DPYSL3,BCL6,CD86,FNDC4,IFIH1,FN1,STAT1,FHL2,EDEM3,FBXO6,GBP3,GBP1,TNFAIP3,SPP1,CD274,SLPI,SSR1,MT2A,ABCC4,IL1B,STAT5A,RAP1B,DNAJB9,IRF5,BST2,JUND,LILRB2,F12,IL13RA1,GCH1,TRIM21,CHI3L1,RSAD2,ANXA1,LMO2,LCP1,IL6,ADAMTS7,TANK,DERL1,TLN1,PIM1,IL18BP,EMILIN1,PARP9,SPPL2A,PML,FURIN,NLRC5,ARRB2,MAPK4,VAV1,IFITM3,SLC2A5,BCL10,RAB13,WNT9A,SRPRB,OSMR,TNIP1,IL2RG,CDKN2B,SERPINH1,ITGB1,DAB2,BATF,MX1,FCER1G,UBE2J2,ITGB2,SHC1,LMNA,SH2B2,CXCL16,SYVN1,GBP2,GBP4,VCAM1,CTSS,FSTL1,CXCL5,CXCL1,ZC3H12A,CRIPAK,IL15,CTSB,TNFRSF11B,TMUB1,TMEM67,MAPK7,B2M,RAB8A,DAPK3,LGALS9,PTAFR,TRIM56,SYAP1,CD14,FPR1,P2RY6,MYD88,PARP14,TNFRSF10C,BRSK2,MED16,PTPN2,BAIAP2,UBE2O,JUN,IL17RA,CIITA,OXTR,SOCS3,SOCS1,ATP6V0A2,MUC1,RTN4RL1,ISG15,PLSCR1,FAM83G,NCOR2,CASP4,ENPP1,MYO1C,FCGR1B,PIM3,FICD,PSMB8,HLA-DRA,HSPA1B,HLA-F,IFI30,CEBPD,HLA-DPB1,HLA-B,LILRA2,TNFRSF6B,LYN,TRIM34,CCL5",2.99203225510203
"20","sienna3",TRUE,1.89e-28,866,774,122,0.158,0.141,"GO:0034097","BP",20,"response to cytokine",4,"IL32,ALOX5,SLC11A1,CD74,HGF,BIRC3,CD44,TNFRSF1B,CASP8,SBNO2,KARS,TNFRSF1A,IFI35,NFKB2,IL4R,CXCL2,TCF7,PTPRC,ICAM1,FLT3LG,IL12RB1,HMOX1,HIF1A,PSME2,CD40,HCK,PLP2,EBI3,JAK3,DOCK8,DDX58,CCL2,NFKB1,IL10RA,OAS3,OAS2,PTPN6,VEGFA,DPYSL3,BCL6,CD86,IFIH1,FN1,STAT1,GBP3,GBP1,TNFAIP3,CD274,MT2A,IL1B,STAT5A,RAP1B,IRF5,BST2,JUND,IL13RA1,GCH1,TRIM21,CHI3L1,RSAD2,ANXA1,LCP1,IL6,ADAMTS7,TANK,PIM1,IL18BP,PARP9,SPPL2A,PML,NLRC5,VAV1,IFITM3,OSMR,IL2RG,ITGB1,BATF,MX1,FCER1G,ITGB2,SHC1,CXCL16,GBP2,GBP4,VCAM1,CXCL5,CXCL1,ZC3H12A,IL15,TNFRSF11B,MAPK7,B2M,DAPK3,LGALS9,PTAFR,TRIM56,FPR1,MYD88,PARP14,PTPN2,JUN,IL17RA,CIITA,SOCS3,SOCS1,MUC1,RTN4RL1,ISG15,PLSCR1,CASP4,FCGR1B,PSMB8,HLA-DRA,HSPA1B,HLA-F,IFI30,CEBPD,HLA-DPB1,HLA-B,TNFRSF6B,TRIM34,CCL5",4.57544238437114
"21","sienna3",TRUE,0.00671,202,774,25,0.032,0.124,"GO:0034612","BP",20,"response to tumor necrosis factor",5,"BIRC3,TNFRSF1B,CASP8,KARS,TNFRSF1A,CD40,CCL2,STAT1,GBP3,GBP1,TNFAIP3,GCH1,CHI3L1,ADAMTS7,TANK,SPPL2A,CXCL16,GBP2,ZC3H12A,TNFRSF11B,PTPN2,CASP4,HSPA1B,TNFRSF6B,CCL5",6.20567703055267
