"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","black",TRUE,0.0288,26,789,8,0.01,0.308,"GO:0045730","BP",41,"respiratory burst",1,"SLC11A1,CYBA,HCK,NCF2,RAC2,NCF1,CYBB,C17ORF62",8.32957033480334
"12","black",TRUE,0.0169,1366,789,95,0.12,0.07,"GO:0006508","BP",42,"proteolysis",1,"LAP3,HGF,BIRC3,CD44,TNFRSF1B,RNF19A,HERPUD1,CASP8,KARS,EDEM2,PSME1,PCSK5,GGT5,JOSD1,HIF1A,PSMA6,PSME2,CTSZ,N4BP1,RHBDL1,PDCD5,USP42,DDX58,FBXL15,SMURF2,NFKB1,CTSC,IFT57,IFIH1,EDEM3,FBXO6,CDC20,TNFAIP3,SRGN,SERPINB6,IL1B,C3,PSMB2,DNAJB9,F12,TRIM21,CIDEB,ADAMTS7,TANK,BIN1,DNAJC1,CASP1,SPPL2A,PML,FURIN,ARRB2,S100A8,TNIP1,SERPING1,DAB2,MMP14,RNF166,C1QC,PSMB4,C1R,UBE2J2,TMPRSS3,PCSK7,SYVN1,CTSS,S100A9,DTX3L,ZC3H12A,CDC25A,ERAP1,CTSB,TMUB1,TMEM67,SERPINB8,SERPINF2,STAT3,LGALS9,PRELID1,CDK1,C3AR1,C1QB,C1QA,OLR1,TNFRSF10C,BRSK2,C1S,CLN8,MCRS1,SIAH1,CASP4,PSMB8,PRSS56,PSMB9,CFB,LYN",3.95591194979998
"13","black",TRUE,0.00503,607,789,53,0.067,0.087,"GO:0030162","BP",42,"regulation of proteolysis",2,"HGF,BIRC3,CD44,TNFRSF1B,RNF19A,HERPUD1,CASP8,KARS,EDEM2,PSME1,PSME2,CTSZ,N4BP1,PDCD5,CTSC,IFT57,SERPINB6,IL1B,C3,F12,TRIM21,CIDEB,TANK,BIN1,DNAJC1,CASP1,PML,FURIN,S100A8,TNIP1,SERPING1,DAB2,RNF166,C1QC,C1R,S100A9,ZC3H12A,SERPINB8,SERPINF2,STAT3,LGALS9,PRELID1,C3AR1,C1QB,C1QA,TNFRSF10C,BRSK2,C1S,CLN8,PSMB8,PSMB9,CFB,LYN",4.86194228385158
"14","black",TRUE,0.000236,279,789,34,0.043,0.122,"GO:0006909","BP",10,"phagocytosis",1,"WAS,SLC11A1,MSR1,CYBA,RAB7A,TYRO3,SH3BP1,HCK,CCL2,WIPF1,NCKAP1L,IL1B,C3,ARPC1B,DOCK2,ANXA1,MYO1G,TLR2,VAV1,FCGR2A,FCER1G,ITGB2,ARPC2,LMAN2,ITGAM,CD14,P2RY6,BAIAP2,RAB39A,MYO1C,FCGR3A,AIF1,TXNDC5,LYN",6.27700181137461
"15","black",TRUE,0.0241,50,789,11,0.014,0.22,"GO:0050764","BP",10,"regulation of phagocytosis",2,"SLC11A1,CYBA,HCK,CCL2,NCKAP1L,IL1B,C3,DOCK2,TLR2,FCER1G,LMAN2",7.62138527687886
"16","black",TRUE,0.0411,35,789,9,0.011,0.257,"GO:0050766","BP",10,"positive regulation of phagocytosis",2,"SLC11A1,CYBA,CCL2,NCKAP1L,IL1B,C3,DOCK2,FCER1G,LMAN2",7.99743649978073
"17","black",TRUE,0.0459,95,789,15,0.019,0.158,"GO:0097530","BP",4,"granulocyte migration",1,"CD74,KARS,CXCL2,CCL2,BST1,NCKAP1L,RAC2,ANXA1,S100A8,FCER1G,ITGB2,S100A9,CXCL5,CXCL1,CCL5",6.86323326600992
"18","black",TRUE,0.00676,15296,789,719,0.911,0.047,"GO:0008150","BP",4,"biological_process",1,"ENPP4,CYP51A1,LAP3,SLC7A2,AK2,CD38,ITGAL,ITGA3,TMEM132A,TEAD3,IL32,ETV7,PTBP1,DPF1,QPCTL,TYROBP,ALOX5,MVP,TACC3,WAS,SLC11A1,WWTR1,TTC27,CD74,HGF,RUNX3,SERPINB1,RNH1,BIRC3,TYMP,CD44,BTN3A1,TNFRSF1B,APBA2,RNF19A,MSR1,ADRB1,NOP16,HERPUD1,CYBA,TRAF3IP2,GYG2,CTDP1,GNA15,PIGV,HDAC7,CASP8,SBNO2,GNAI3,KARS,TBC1D1,MTHFD2,SPI1,SP100,KLF6,TRAM1,TNFRSF1A,IFI35,ATP11A,SMG6,MNT,ZFYVE26,STK10,MCM2,LMAN1,FOSL2,RAB7A,NFKB2,IL4R,SYNJ2,SLC1A3,DNM2,CXCL2,TCF7,PTPRC,AACS,FAM135A,GCKR,CD82,CHERP,ITPKC,SH3BP2,EDEM2,CRLS1,ICAM1,LYZ,FLT3LG,CMTM6,PSME1,TYRO3,MYL6,PTGS1,IL12RB1,SH3GLB1,PCSK5,KCNK6,GGT5,SH3BP1,LGALS1,JOSD1,HMOX1,MCAT,MCM5,ARSA,TSPO,APOL1,TRMU,HIF1A,PSMA6,PSME2,CD40,ZMYND8,C20ORF24,CTSZ,MRGBP,SLC17A9,HCK,MAPRE1,MYL12A,PLP2,ELF4,MAGT1,CDK16,GLA,PARP4,KATNAL1,INTS6,MSLN,N4BP1,SETD6,NAGPA,ABCC1,RHBDL1,RPAP1,EHD4,BMF,NIPAL2,GSDMD,SLC39A14,DOT1L,CD37,IL4I1,LILRA1,SYDE1,PDCD5,EBI3,SLC1A5,PRKD2,PLIN3,GRWD1,MIER2,JAK3,PDE4C,ETHE1,NAMPT,FKBP14,CYP3A5,EIF3B,USP42,BCL7B,TRIM14,DOCK8,DDX58,GLIS3,PDLIM1,CDH23,MINPP1,FGF8,FBXL15,KPNB1,PFN1,RAI1,CCL2,ABI3,SMURF2,EFTUD2,NFKB1,BST1,CTSC,IL10RA,SLC15A3,AMBRA1,TCIRG1,WNT5B,OAS3,OAS2,GTF2H3,NOP2,GNB3,PTPN6,SMOC2,BYSL,DPYSL3,BCL6,CD86,IFT57,IQCG,GBE1,RRP9,STEAP3,FNDC4,IFIH1,TLX2,FN1,SMYD1,FHL2,PASK,ID2,CEBPZ,WIPF1,PLEK,RND3,ARID3A,EDEM3,FBXO6,MAD2L2,NCF2,UAP1,GBP3,GBP1,CDC20,TMED5,CNN3,DARS2,TNFAIP3,RAB32,ALDH8A1,PMFBP1,VAMP8,SPP1,RARRES1,RAB3GAP2,WDR34,CD274,TGFBI,UTP20,RDH10,PLBD1,CCRL2,SERAC1,ACO1,SRGN,ZWINT,NCKAP1L,PDE1B,NMI,TNFAIP6,G0S2,SLPI,KCNS1,SERPINB6,XPO5,SSR1,MT2A,IRF1,SLC25A19,IL1B,C3,RRBP1,ZNF436,PLAGL2,PSMB2,STAT5A,GLIS2,TIMM17B,RAP1B,BEST3,KDM4B,A4GALT,APOL3,APOL2,RAC2,DNAJB9,CALU,IRF5,SIGLEC9,APOC1,BST2,NSUN5,ACTN4,ARPC1B,JUND,HELZ2,NPAS1,GMFG,EIF3G,SLC35D2,EPS8L1,LILRB2,CHMP1A,F12,SH3BP5,AOC3,NPHP4,IL13RA1,CHSY1,GCH1,RFX1,TRIM21,POPDC3,FLOT2,NIP7,NXT1,DAP3,CDK8,ALOX5AP,CHI3L1,RARRES3,E2F5,LYVE1,CEPT1,FKBP11,RSAD2,DOCK2,DTNA,SLC43A3,STT3A,ANXA1,PNPLA8,LMO2,TSPAN31,STX11,FAM129A,TMBIM1,CKAP4,DRAM1,LCP1,IL6,MYO1G,CIDEB,ADAMTS7,TANK,BIN1,GYPC,DNAJC1,FAM129B,SLC31A1,ARPC5L,PIM1,HMGA1,TCF19,NRM,TLR2,MYO7A,IL18BP,CASP1,RMDN3,PLCB2,SPPL2A,SLC39A8,PARVG,GPR84,RHOF,FBLN5,WARS,BCL2A1,PML,HAPLN3,FURIN,NLRC5,CTRL,ARRB2,PIK3R5,SLC16A3,EIF4A3,SECTM1,MAPK4,VAV1,IFITM3,HUNK,EMP3,MYO1F,SIGLEC10,SLC2A5,BCL10,SLC44A3,CD53,FCGR2A,RGS16,ADAMTSL4,RAB13,S100A8,SLC39A1,ILF2,ITGA9,NFKBIZ,ADPRH,OSMR,TNFAIP8,FEM1C,TNIP1,CDKAL1,FGD2,NFKBIE,DYNLT1,WTAP,MSN,IL2RG,FRMPD3,BIN3,SLC25A37,FAM135B,CDKN2B,STOM,SURF4,ASB6,RSU1,TNKS1BP1,SERPING1,TENM4,SERPINH1,FERMT3,PLCB3,PPP4C,SEC24D,DHX37,NCAPD3,DPYSL4,ACSL1,ZFP36L2,HHEX,STK32B,TXNDC11,DAB2,DISP1,SAMSN1,SLC7A7,NUP205,PIK3AP1,PDIA4,SLA,BATF,FBXO32,MMP14,ST3GAL2,MX1,DZIP1L,NCF1,TAGLN2,RNF166,FCER1G,C1QC,RCAN1,CBR3,ADPGK,PSMB4,C1R,ZFYVE28,RGS12,UBE2J2,TMPRSS3,ITGB2,SLC2A6,SHKBP1,DEDD2,PCSK7,SHC1,FDPS,LMNA,HK3,SH2B2,LRWD1,ITGA5,RAVER1,CXCL16,EIF4A1,SYVN1,FBLIM1,DRAXIN,PDPN,GBP2,GBP4,VCAM1,SLC30A7,DDR2,CTSS,S100A11,S100A9,YY1AP1,EOGT,FSTL1,ARPC2,NUAK2,RPL22L1,PTX3,CXCL5,CXCL1,GYG1,ZNF513,CCR1,DTX3L,ZC3H12A,RPN1,CRIPAK,SGMS2,CDC25A,SHISA5,ERAP1,ERAP2,DAGLB,GALNT10,CTSB,TMUB1,DCAF13,TMEM67,CYBB,C9ORF89,ZNF367,GJB2,TMEM52B,ZNF219,SMCO4,SGPL1,CCT2,CYB5A,SERPINB8,RRAD,B2M,FAM111A,NAB2,EVA1C,SNRPD1,RAB8A,GATAD2A,TUBA1C,LAIR1,DAPK3,SERPINF2,RPSA,BATF2,SCARA3,KCNJ4,ARF4,TAP1,BDKRB2,STAT3,SEMA4C,VAMP5,LGALS9,LMAN2,PRELID1,SLC50A1,PTAFR,CLIC4,TRIM56,SYAP1,ITGAM,TPST1,CDK1,CD14,TMEM43,OSCAR,CHST11,POLR1C,DLK2,SPSB1,P2RY6,RASGRP4,C3AR1,TVP23B,CEBPB,PPP1CA,SNTG2,MYD88,PARP14,CYSLTR1,GLRX,C1QB,C1QA,OLR1,TNFRSF10C,GMPPB,CD7,ZNHIT2,BRSK2,KLC2,TVP23C,PTPN2,TBC1D10C,UCP3,UCP2,FOSL1,TMEM70,BAIAP2,UBE2O,B3GNT5,LMNB2,ANKLE2,FAM89B,RHOG,SAMD9L,CD163,JUN,IL17RA,FAM20C,ZNF114,C17ORF62,GADD45GIP1,RAB39A,VWA1,CIITA,SLC9A4,FZD2,HCLS1,PRF1,OXTR,NOP10,TSEN54,ZSCAN22,C1S,CLN8,KPNA2,LIMK2,CLEC4G,ANXA2,ALG12,SPNS2,LRRC55,SOCS3,LPAR5,APOBR,FAM110C,TMEM106A,DDX51,TNFAIP2,SOCS1,ATP6V0A2,MUC1,IKZF1,TRIM69,RTN4RL1,ZNF267,BTN3A2,ARHGAP30,COL4A1,ISG15,FANCA,MCRS1,EIF4EBP1,C15ORF62,PLSCR1,SBK1,FAM83G,DPYD,SLC4A5,ZDHHC9,LITAF,GJB5,FAM53B,SERPINA3,SIAH1,IPO4,NCOR2,MKL1,ADH1B,CASP4,SERPINA1,GTF2E2,SVIL,PCDHB11,MCMBP,MYO1C,TEAD4,MPZL1,FCGR1B,PIM3,PNP,FICD,SFMBT2,FCGR3A,RING1,HLA-DOA,PSMB8,TAP2,HLA-DRA,ABHD16A,AIF1,LST1,PPP1R10,LILRB3,HLA-F,MT1A,TMSB4X,HLA-A,GPSM3,S1PR3,CLIC1,LTB4R2,MRPL23,ALG3,IFI30,CEBPD,HMSD,HLA-DPB1,PATL2,TAPBP,HLA-B,NFAM1,PRSS56,TXNDC5,APOBEC3G,LILRA2,PSMB9,ARFGAP3,AP5Z1,STRC,STON1,CFB,APOBEC3D,APOBEC3C,H2AFJ,CCDC71L,LYN,SIGLEC14,MAGEL2,TRIM34,APOC4,CCL5,ADORA3",0
"19","black",TRUE,6.1e-05,986,789,82,0.104,0.083,"GO:0022610","BP",4,"biological adhesion",2,"ITGAL,ITGA3,IL32,RUNX3,CD44,PTPRC,ICAM1,TYRO3,IL12RB1,HCK,MYL12A,MSLN,EBI3,PRKD2,JAK3,DOCK8,CDH23,CCL2,BST1,PTPN6,BYSL,BCL6,CD86,FN1,PLEK,RND3,MAD2L2,GBP1,SPP1,CD274,TGFBI,NCKAP1L,IRF1,IL1B,RAC2,ACTN4,LILRB2,AOC3,NPHP4,FLOT2,LYVE1,ANXA1,IL6,GYPC,PARVG,FBLN5,VAV1,S100A8,ITGA9,NFKBIZ,TNIP1,MSN,RSU1,TENM4,FERMT3,ITGB2,ITGA5,FBLIM1,PDPN,VCAM1,DDR2,S100A9,CCR1,ZC3H12A,SERPINB8,DAPK3,SERPINF2,RPSA,LGALS9,ITGAM,CEBPB,PTPN2,SOCS1,MUC1,PCDHB11,PNP,AIF1,CLIC1,HLA-DPB1,STRC,LYN,CCL5",4.04118860061473
"20","black",TRUE,4.44e-05,979,789,82,0.104,0.084,"GO:0007155","BP",4,"cell adhesion",3,"ITGAL,ITGA3,IL32,RUNX3,CD44,PTPRC,ICAM1,TYRO3,IL12RB1,HCK,MYL12A,MSLN,EBI3,PRKD2,JAK3,DOCK8,CDH23,CCL2,BST1,PTPN6,BYSL,BCL6,CD86,FN1,PLEK,RND3,MAD2L2,GBP1,SPP1,CD274,TGFBI,NCKAP1L,IRF1,IL1B,RAC2,ACTN4,LILRB2,AOC3,NPHP4,FLOT2,LYVE1,ANXA1,IL6,GYPC,PARVG,FBLN5,VAV1,S100A8,ITGA9,NFKBIZ,TNIP1,MSN,RSU1,TENM4,FERMT3,ITGB2,ITGA5,FBLIM1,PDPN,VCAM1,DDR2,S100A9,CCR1,ZC3H12A,SERPINB8,DAPK3,SERPINF2,RPSA,LGALS9,ITGAM,CEBPB,PTPN2,SOCS1,MUC1,PCDHB11,PNP,AIF1,CLIC1,HLA-DPB1,STRC,LYN,CCL5",4.04702925134427
