"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","brown",TRUE,0.0202,470,246,20,0.081,0.043,"GO:0009611","BP",1,"response to wounding",3,"TNFRSF12A,CD44,TNC,XBP1,PLEK,F3,PLAU,ITPR2,H3F3B,THBS1,FGF2,PIK3R5,VAV1,GNA14,VAV2,PDPN,C1QTNF1,ANO6,PLSCR1,LYN",4.47942273309329
"12","brown",TRUE,0.0134,418,246,19,0.077,0.045,"GO:0042060","BP",1,"wound healing",4,"TNFRSF12A,CD44,XBP1,PLEK,F3,PLAU,ITPR2,H3F3B,THBS1,FGF2,PIK3R5,VAV1,GNA14,VAV2,PDPN,C1QTNF1,ANO6,PLSCR1,LYN",4.8005395816313
"13","brown",TRUE,0.00164,3230,246,76,0.309,0.024,"GO:0048583","BP",1,"regulation of response to stimulus",2,"CD38,TNFRSF12A,CD44,MAP2K3,HSPA5,HERPUD1,PVR,PTGS2,ICAM3,LAT2,GMIP,ANGPT2,IL12RB1,DDT,XBP1,NFATC2,RASAL3,CCL2,PTPMT1,STAT1,PLEK,GADD45A,F3,NEK6,MAPK8IP1,NPY,PLAU,IL1B,MASP1,KDR,DNAJB1,CHI3L1,RSAD2,IL33,SULF1,DDX60,THBS1,SPPL2A,FGF2,MINK1,PIK3R5,TP53,SECTM1,VAV1,CRHBP,GSTO1,PIK3AP1,CLIC2,MPV17L,MMP14,ZFYVE28,VAV2,PDPN,CXCL5,ARHGEF3,SHISA5,GNG4,INPP5D,FPR1,P2RY6,SCG2,C1QTNF4,RASGRP1,MYD88,C1QTNF1,SFN,SPHK1,EPS8L2,ANO6,CSF1R,PLSCR1,HLA-DRA,HSPA1B,HLA-DPA1,LYN,FRRS1L",2.73497161221734
"14","brown",TRUE,0.013,621,246,24,0.098,0.039,"GO:0032101","BP",1,"regulation of response to external stimulus",3,"PTGS2,ANGPT2,IL12RB1,DDT,CCL2,STAT1,PLEK,F3,NPY,PLAU,IL1B,KDR,IL33,DDX60,THBS1,FGF2,PIK3AP1,PDPN,CXCL5,SCG2,MYD88,C1QTNF1,ANO6,LYN",4.82210375954714
"15","brown",TRUE,0.0247,1162,246,35,0.142,0.03,"GO:0080134","BP",1,"regulation of response to stress",3,"TNFRSF12A,CD44,HSPA5,HERPUD1,PVR,PTGS2,ICAM3,IL12RB1,DDT,XBP1,STAT1,PLEK,GADD45A,F3,NEK6,MAPK8IP1,PLAU,IL1B,DNAJB1,RSAD2,IL33,DDX60,THBS1,FGF2,MINK1,CRHBP,PIK3AP1,PDPN,RASGRP1,MYD88,C1QTNF1,ANO6,PLSCR1,HSPA1B,LYN",3.85499214276422
"16","brown",TRUE,0.00317,126,246,11,0.045,0.087,"GO:1903034","BP",1,"regulation of response to wounding",4,"TNFRSF12A,XBP1,PLEK,F3,PLAU,THBS1,FGF2,PDPN,C1QTNF1,ANO6,LYN",5.64606124261725
"17","brown",TRUE,0.000885,111,246,11,0.045,0.099,"GO:0061041","BP",1,"regulation of wound healing",5,"TNFRSF12A,XBP1,PLEK,F3,PLAU,THBS1,FGF2,PDPN,C1QTNF1,ANO6,LYN",6.74467353128536
"18","brown",TRUE,0.0062,5426,246,109,0.443,0.02,"GO:0023052","BP",1,"signaling",1,"CD38,TAC1,TNFRSF12A,CD44,MAP2K3,HSPA5,HERPUD1,GNAI3,FERMT2,PTGS2,ICAM3,LAT2,SH3BP2,RPLP0,GMIP,DNAJB11,ANGPT2,IL12RB1,DDT,XBP1,NCF4,NFATC2,LAMA1,RASAL3,CCL2,PTPMT1,STAT1,PLEK,NCF2,GADD45A,F3,NEK6,MAPK8IP1,NPY,PLAU,ITPR2,CDKN1A,IL1B,SDCBP2,KDR,PDLIM4,XAF1,CHI3L1,TSPAN2,RSAD2,IL33,IL18BP,SULF1,DDX60,THBS1,SPPL2A,FGF2,MINK1,PIK3R5,TP53,SECTM1,VAV1,ITGB3BP,RGL1,WNT9A,CRHBP,MSN,GSTO1,PIK3AP1,CLIC2,GNA14,MPV17L,ATP2B2,MMP14,ZFYVE28,VAV2,PDPN,PRICKLE2,CXCL5,ARHGEF3,SHISA5,FABP5,GPR176,TAC3,GNG4,BDKRB2,INPP5D,SLC33A1,SMAD1,FPR1,P2RY6,SCG2,C1QTNF4,RASGRP1,MYD88,TNFRSF10C,C1QTNF1,SFN,SPHK1,EPS8L2,ANO6,CIITA,CSF1R,KCNQ3,LPAR5,PLSCR1,NMB,TEAD4,MPZL1,HLA-DRA,HSPA1B,HLA-DPA1,LYN,FRRS1L",1.93831330419893
"19","brown",TRUE,1.95e-06,2441,246,70,0.285,0.029,"GO:0002376","BP",1,"immune system process",1,"CD38,CD44,PDCD2,PVR,ICAM3,LAT2,ANGPT2,IL12RB1,DDT,XBP1,NCF4,NFATC2,CTSZ,RASAL3,CCL2,CTSC,STAT1,GNLY,PLEK,NCF2,MAPK8IP1,PLAU,IL1B,MASP1,KDR,H3F3B,XAF1,CHI3L1,RSAD2,LMO2,IL33,IL18BP,DDX60,THBS1,SPPL2A,ETV6,SLC16A3,SECTM1,VAV1,DOK3,MSN,FRMPD3,PIK3AP1,CCT8,MMP14,VAV2,PDPN,PSMD6,CXCL5,FABP5,NFIL3,EEF2,INPP5D,FPR1,SCG2,RASGRP1,MYD88,TNFRSF10C,TBC1D10C,ANO6,CIITA,CSF1R,IKZF1,PLSCR1,HLA-DRA,HSPA1B,GPSM3,HLA-DPA1,TXNDC5,LYN",2.79342981270393
"20","brown",TRUE,0.000175,1801,246,53,0.215,0.029,"GO:0006955","BP",1,"immune response",2,"CD38,CD44,PVR,ICAM3,LAT2,IL12RB1,XBP1,NCF4,NFATC2,CTSZ,CCL2,CTSC,STAT1,GNLY,NCF2,PLAU,IL1B,MASP1,XAF1,CHI3L1,RSAD2,IL33,IL18BP,DDX60,THBS1,SPPL2A,SECTM1,VAV1,DOK3,FRMPD3,PIK3AP1,CCT8,VAV2,PSMD6,CXCL5,FABP5,NFIL3,EEF2,INPP5D,FPR1,RASGRP1,MYD88,TNFRSF10C,TBC1D10C,ANO6,CIITA,PLSCR1,HLA-DRA,HSPA1B,GPSM3,HLA-DPA1,TXNDC5,LYN",3.39074573133391
"21","brown",TRUE,0.00886,1256,246,38,0.154,0.03,"GO:0002682","BP",1,"regulation of immune system process",2,"CD38,PDCD2,PVR,ICAM3,LAT2,IL12RB1,DDT,XBP1,NFATC2,RASAL3,CCL2,STAT1,MAPK8IP1,IL1B,MASP1,H3F3B,RSAD2,LMO2,IL33,DDX60,THBS1,SPPL2A,VAV1,MSN,PIK3AP1,MMP14,VAV2,CXCL5,INPP5D,FPR1,RASGRP1,MYD88,ANO6,PLSCR1,HLA-DRA,HSPA1B,HLA-DPA1,LYN",3.53403025883847
"22","brown",TRUE,0.0492,303,246,15,0.061,0.05,"GO:0050817","BP",1,"coagulation",1,"PLEK,F3,PLAU,ITPR2,H3F3B,THBS1,PIK3R5,VAV1,GNA14,VAV2,PDPN,C1QTNF1,ANO6,PLSCR1,LYN",5.00934201567486
"23","brown",TRUE,0.00967,68,246,8,0.033,0.118,"GO:0050818","BP",1,"regulation of coagulation",2,"PLEK,F3,PLAU,THBS1,PDPN,C1QTNF1,ANO6,LYN",7.03028735067308
"24","brown",TRUE,0.00122,4680,246,100,0.407,0.021,"GO:0048518","BP",1,"positive regulation of biological process",1,"CD38,TNFRSF12A,PSMC4,SAMD4A,CD44,MAP2K3,HSPA5,HERPUD1,GNAI3,PDCD2,PVR,PTGS2,ICAM3,LAT2,IL12RB1,SH3GLB1,DDT,XBP1,NFATC2,SMARCA1,RASAL3,GLIS3,CCL2,FAM20A,CTSC,STAT1,PLEK,RNF19B,GADD45A,F3,NEK6,MAPK8IP1,NPY,PLAU,CDKN1A,IL1B,MASP1,KDR,ARPP19,APOC1,CLIP1,H3F3B,CHI3L1,RSAD2,LMO2,FAM129A,IL33,SULF1,DDX60,THBS1,FGF2,WARS,MINK1,PIK3R5,TP53,SECTM1,VAV1,ITGB3BP,MSN,GSTO1,AZIN1,PIK3AP1,CLIC2,CCT8,MMP14,HK2,VAV2,PDPN,TIPARP,CXCL5,ARHGEF3,SHISA5,CDT1,EEF2,INPP5D,PTPN9,SMAD1,FPR1,P2RY6,SCG2,PPIH,C1QTNF4,RASGRP1,MYD88,GLRX,C1QTNF1,SFN,SPHK1,EPS8L2,ANO6,CIITA,CSF1R,LRRC55,IKZF1,PLSCR1,TEAD4,HLA-DRA,HSPA1B,HLA-DPA1,LYN",2.05635033391322
"25","brown",TRUE,1.3e-05,1867,246,57,0.232,0.031,"GO:0048584","BP",1,"positive regulation of response to stimulus",2,"CD38,TNFRSF12A,CD44,MAP2K3,HERPUD1,PVR,PTGS2,ICAM3,LAT2,IL12RB1,DDT,XBP1,NFATC2,CCL2,PLEK,GADD45A,F3,NEK6,MAPK8IP1,NPY,IL1B,MASP1,KDR,CHI3L1,RSAD2,IL33,SULF1,DDX60,THBS1,FGF2,MINK1,PIK3R5,TP53,SECTM1,VAV1,GSTO1,PIK3AP1,VAV2,PDPN,CXCL5,SHISA5,INPP5D,FPR1,P2RY6,SCG2,C1QTNF4,RASGRP1,MYD88,SFN,SPHK1,ANO6,CSF1R,PLSCR1,HLA-DRA,HSPA1B,HLA-DPA1,LYN",3.35492864335499
"26","brown",TRUE,0.00631,223,246,14,0.057,0.063,"GO:0032103","BP",1,"positive regulation of response to external stimulus",3,"PTGS2,DDT,F3,NPY,IL1B,KDR,IL33,DDX60,THBS1,FGF2,CXCL5,SCG2,MYD88,ANO6",5.97675311632297
"27","brown",TRUE,0.00154,889,246,32,0.13,0.036,"GO:0002684","BP",1,"positive regulation of immune system process",2,"CD38,PDCD2,PVR,ICAM3,LAT2,IL12RB1,XBP1,NFATC2,RASAL3,CCL2,STAT1,IL1B,MASP1,RSAD2,IL33,DDX60,THBS1,VAV1,PIK3AP1,MMP14,VAV2,CXCL5,INPP5D,FPR1,RASGRP1,MYD88,ANO6,PLSCR1,HLA-DRA,HSPA1B,HLA-DPA1,LYN",3.93924489731477
"28","brown",TRUE,0.00662,5433,246,109,0.443,0.02,"GO:0007154","BP",1,"cell communication",1,"CD38,TAC1,TNFRSF12A,CD44,MAP2K3,HSPA5,HERPUD1,GNAI3,FERMT2,PTGS2,ICAM3,LAT2,SH3BP2,RPLP0,GMIP,DNAJB11,ANGPT2,IL12RB1,SH3GLB1,DDT,XBP1,NCF4,NFATC2,LAMA1,RASAL3,CCL2,PTPMT1,STAT1,PLEK,NCF2,GADD45A,F3,NEK6,MAPK8IP1,NPY,PLAU,ITPR2,CDKN1A,IL1B,SDCBP2,KDR,PDLIM4,XAF1,CHI3L1,TSPAN2,RSAD2,IL33,IL18BP,SULF1,DDX60,THBS1,SPPL2A,FGF2,MINK1,PIK3R5,TP53,SECTM1,VAV1,ITGB3BP,RGL1,WNT9A,CRHBP,MSN,GSTO1,PIK3AP1,CLIC2,GNA14,MPV17L,MMP14,ZFYVE28,VAV2,PDPN,PRICKLE2,CXCL5,ARHGEF3,SHISA5,FABP5,GPR176,TAC3,GNG4,BDKRB2,INPP5D,SLC33A1,SMAD1,FPR1,P2RY6,SCG2,C1QTNF4,RASGRP1,MYD88,TNFRSF10C,C1QTNF1,SFN,SPHK1,EPS8L2,ANO6,CIITA,CSF1R,KCNQ3,LPAR5,PLSCR1,NMB,TEAD4,MPZL1,HLA-DRA,HSPA1B,HLA-DPA1,LYN,FRRS1L",1.91056296352098
"29","brown",TRUE,0.0292,2413,246,58,0.236,0.024,"GO:0070887","BP",1,"cellular response to chemical stimulus",1,"TNFRSF12A,CD44,MAP2K3,HSPA5,HERPUD1,FERMT2,PTGS2,RPLP0,DNAJB11,PTGS1,IL12RB1,DDT,XBP1,CCL2,STAT1,F3,CDKN1A,IL1B,KDR,SDF2L1,XAF1,CHI3L1,RSAD2,LMO2,IL33,IL18BP,SULF1,THBS1,SPPL2A,FGF2,TP53,VAV1,WNT9A,CRHBP,MSN,GSTO1,TIPARP,CXCL5,INPP5D,SLC33A1,PTPN9,SMAD1,FPR1,P2RY6,SCG2,C1QTNF4,MYD88,SPHK1,ANO6,CIITA,CSF1R,RBM11,MT1X,MYO5A,HLA-DRA,HSPA1B,HLA-DPA1,LYN",3.10235845936282
"30","brown",TRUE,1.08e-05,1140,246,42,0.171,0.037,"GO:0001775","BP",1,"cell activation",1,"CD38,CD44,LAT2,IL12RB1,XBP1,NFATC2,CTSZ,RASAL3,CCL2,CTSC,PLEK,MAPK8IP1,PLAU,ITPR2,IL1B,CHI3L1,RSAD2,IL33,THBS1,PIK3R5,VAV1,DOK3,MSN,FRMPD3,GNA14,CCT8,MMP14,VAV2,PDPN,PSMD6,FABP5,EEF2,FPR1,C1QTNF1,TBC1D10C,ANO6,IKZF1,PLSCR1,HSPA1B,HLA-DPA1,TXNDC5,LYN",4.36846860655422
"31","brown",TRUE,0.00109,1011,246,35,0.142,0.035,"GO:0045321","BP",1,"leukocyte activation",2,"CD38,CD44,LAT2,IL12RB1,XBP1,NFATC2,CTSZ,RASAL3,CCL2,CTSC,MAPK8IP1,PLAU,IL1B,CHI3L1,RSAD2,IL33,THBS1,VAV1,DOK3,MSN,FRMPD3,CCT8,MMP14,PSMD6,FABP5,EEF2,FPR1,TBC1D10C,ANO6,IKZF1,PLSCR1,HSPA1B,HLA-DPA1,TXNDC5,LYN",4.59045875520308
"32","brown",TRUE,0.0446,415,246,18,0.073,0.043,"GO:0050865","BP",1,"regulation of cell activation",2,"CD38,IL12RB1,XBP1,NFATC2,RASAL3,CCL2,PLEK,MAPK8IP1,IL1B,IL33,THBS1,VAV1,MMP14,PDPN,C1QTNF1,PLSCR1,HLA-DPA1,LYN",5.20467224450569
"33","brown",TRUE,0.00892,4111,246,88,0.358,0.021,"GO:0048522","BP",1,"positive regulation of cellular process",1,"CD38,TNFRSF12A,PSMC4,SAMD4A,CD44,MAP2K3,HSPA5,HERPUD1,GNAI3,PDCD2,PTGS2,IL12RB1,SH3GLB1,DDT,XBP1,NFATC2,SMARCA1,RASAL3,GLIS3,CCL2,FAM20A,CTSC,STAT1,PLEK,RNF19B,GADD45A,F3,NEK6,MAPK8IP1,PLAU,CDKN1A,IL1B,KDR,ARPP19,APOC1,CLIP1,H3F3B,CHI3L1,RSAD2,LMO2,FAM129A,IL33,SULF1,DDX60,THBS1,FGF2,WARS,MINK1,PIK3R5,TP53,SECTM1,VAV1,ITGB3BP,MSN,GSTO1,PIK3AP1,CLIC2,CCT8,MMP14,HK2,VAV2,PDPN,CXCL5,ARHGEF3,SHISA5,CDT1,EEF2,SMAD1,FPR1,P2RY6,SCG2,C1QTNF4,RASGRP1,MYD88,C1QTNF1,SFN,SPHK1,EPS8L2,ANO6,CIITA,CSF1R,LRRC55,IKZF1,PLSCR1,TEAD4,HSPA1B,HLA-DPA1,LYN",2.38693004335499
"34","brown",TRUE,0.0194,280,246,15,0.061,0.054,"GO:0050867","BP",1,"positive regulation of cell activation",2,"CD38,IL12RB1,XBP1,NFATC2,RASAL3,CCL2,PLEK,IL1B,IL33,THBS1,VAV1,MMP14,PDPN,HLA-DPA1,LYN",5.71683031350546
"35","brown",TRUE,0.000853,2269,246,60,0.244,0.026,"GO:0010033","BP",1,"response to organic substance",1,"TNFRSF12A,PSMC4,CD44,MAP2K3,HSPA5,HERPUD1,FERMT2,PTGS2,GCKR,RPLP0,DNAJB11,IL12RB1,XBP1,SEC61B,CCL2,STAT1,F3,CDKN1A,IL1B,KDR,SDF2L1,DNAJB1,XAF1,CHI3L1,RSAD2,LMO2,IL33,IL18BP,SULF1,THBS1,SPPL2A,FGF2,TP53,VAV1,WNT9A,CRHBP,MSN,GSTO1,TIPARP,CXCL5,CDT1,INPP5D,SLC33A1,PTPN9,SMAD1,FPR1,P2RY6,C1QTNF4,MYD88,TNFRSF10C,SPHK1,CIITA,CSF1R,MT1X,PLSCR1,MYO5A,HLA-DRA,HSPA1B,HLA-DPA1,LYN",2.99203225510203
"36","brown",TRUE,2e-06,866,246,37,0.15,0.043,"GO:0034097","BP",1,"response to cytokine",2,"TNFRSF12A,CD44,PTGS2,RPLP0,IL12RB1,XBP1,CCL2,STAT1,F3,CDKN1A,IL1B,XAF1,CHI3L1,RSAD2,IL33,IL18BP,SPPL2A,FGF2,TP53,VAV1,CRHBP,MSN,GSTO1,CXCL5,INPP5D,PTPN9,FPR1,C1QTNF4,MYD88,SPHK1,CIITA,CSF1R,MT1X,PLSCR1,HLA-DRA,HSPA1B,HLA-DPA1",4.57544238437114
"37","brown",TRUE,0.0039,1988,246,53,0.215,0.027,"GO:0071310","BP",1,"cellular response to organic substance",2,"TNFRSF12A,CD44,MAP2K3,HSPA5,HERPUD1,FERMT2,PTGS2,RPLP0,DNAJB11,IL12RB1,XBP1,CCL2,STAT1,F3,CDKN1A,IL1B,KDR,SDF2L1,XAF1,CHI3L1,RSAD2,LMO2,IL33,IL18BP,SULF1,THBS1,SPPL2A,FGF2,TP53,VAV1,WNT9A,CRHBP,MSN,GSTO1,TIPARP,CXCL5,INPP5D,SLC33A1,PTPN9,SMAD1,FPR1,P2RY6,C1QTNF4,MYD88,SPHK1,CIITA,CSF1R,MT1X,MYO5A,HLA-DRA,HSPA1B,HLA-DPA1,LYN",3.35849520540692
"38","brown",TRUE,1.13e-06,808,246,36,0.146,0.045,"GO:0071345","BP",1,"cellular response to cytokine stimulus",3,"TNFRSF12A,CD44,PTGS2,RPLP0,IL12RB1,XBP1,CCL2,STAT1,F3,CDKN1A,IL1B,XAF1,CHI3L1,RSAD2,IL33,IL18BP,SPPL2A,FGF2,TP53,VAV1,CRHBP,MSN,GSTO1,CXCL5,INPP5D,PTPN9,FPR1,C1QTNF4,MYD88,SPHK1,CIITA,CSF1R,MT1X,HLA-DRA,HSPA1B,HLA-DPA1",4.7219338032823
"39","brown",TRUE,0.0349,2601,246,61,0.248,0.023,"GO:0023051","BP",1,"regulation of signaling",1,"TNFRSF12A,CD44,MAP2K3,HSPA5,HERPUD1,GMIP,DDT,XBP1,RASAL3,CCL2,PTPMT1,STAT1,PLEK,GADD45A,F3,NEK6,MAPK8IP1,PLAU,ITPR2,IL1B,KDR,CHI3L1,RSAD2,SULF1,DDX60,THBS1,SPPL2A,FGF2,MINK1,PIK3R5,TP53,SECTM1,VAV1,CRHBP,GSTO1,PIK3AP1,CLIC2,MPV17L,ATP2B2,MMP14,ZFYVE28,VAV2,ARHGEF3,SHISA5,FABP5,GNG4,FPR1,P2RY6,SCG2,C1QTNF4,RASGRP1,MYD88,C1QTNF1,SFN,SPHK1,EPS8L2,CSF1R,PLSCR1,HSPA1B,LYN,FRRS1L",3.16894886455607
"40","brown",TRUE,0.0456,1298,246,37,0.15,0.029,"GO:0023056","BP",1,"positive regulation of signaling",2,"TNFRSF12A,CD44,MAP2K3,DDT,XBP1,CCL2,GADD45A,F3,NEK6,MAPK8IP1,IL1B,KDR,CHI3L1,RSAD2,SULF1,DDX60,THBS1,FGF2,MINK1,PIK3R5,TP53,SECTM1,VAV1,GSTO1,PIK3AP1,SHISA5,FPR1,P2RY6,C1QTNF4,RASGRP1,MYD88,C1QTNF1,SFN,SPHK1,CSF1R,HSPA1B,LYN",3.93549536161329
"41","brown",TRUE,0.0474,302,246,15,0.061,0.05,"GO:0007599","BP",1,"hemostasis",1,"PLEK,F3,PLAU,ITPR2,H3F3B,THBS1,PIK3R5,VAV1,GNA14,VAV2,PDPN,C1QTNF1,ANO6,PLSCR1,LYN",5.00606153159569
"42","brown",TRUE,0.00607,64,246,8,0.033,0.125,"GO:1900046","BP",1,"regulation of hemostasis",2,"PLEK,F3,PLAU,THBS1,PDPN,C1QTNF1,ANO6,LYN",7.06390396147207
"43","brown",TRUE,0.0143,20,246,5,0.02,0.25,"GO:1900048","BP",1,"positive regulation of hemostasis",2,"PLEK,F3,THBS1,PDPN,ANO6",8.42488051460767
"44","brown",TRUE,0.0405,298,246,15,0.061,0.05,"GO:0007596","BP",1,"blood coagulation",2,"PLEK,F3,PLAU,ITPR2,H3F3B,THBS1,PIK3R5,VAV1,GNA14,VAV2,PDPN,C1QTNF1,ANO6,PLSCR1,LYN",5.01593544615469
