"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","salmon4",TRUE,1e-04,223,235,16,0.068,0.072,"GO:0046395","BP",3,"carboxylic acid catabolic process",3,"PON1,MCCC1,BCKDHB,GSTZ1,DECR1,IL4I1,CPT1A,FAAH,ACAT2,SARDH,TST,IVD,PCYOX1L,CRYL1,GLDC,ACADSB",5.90718404199668
"12","salmon4",TRUE,0.0461,279,235,14,0.06,0.05,"GO:0006520","BP",3,"cellular amino acid metabolic process",1,"MCCC1,BCKDHB,GSTZ1,GSS,IL4I1,NIT2,SARDH,ASL,TST,IVD,PCYOX1L,GLDC,NAT8L,ACADSB",5.14773578161549
"13","salmon4",TRUE,0.00328,107,235,10,0.043,0.093,"GO:0009063","BP",3,"cellular amino acid catabolic process",2,"MCCC1,BCKDHB,GSTZ1,IL4I1,SARDH,TST,IVD,PCYOX1L,GLDC,ACADSB",6.51781019886862
"14","salmon4",TRUE,0.00856,11197,235,180,0.766,0.016,"GO:0043226","CC",2,"organelle",1,"MAD1L1,PON1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,RNF14,OSBPL5,DEF6,CLEC16A,SPATA7,GEMIN8,TPR,MSMO1,FAR2,DHX8,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,MARCH2,SEC14L2,GSTZ1,GSS,GMEB2,E2F1,RNMT,RHOXF1,AMMECR1,C16ORF62,DECR1,CHRAC1,TSTA3,ANKRD27,JAK3,EZH2,LIMK1,MTPAP,PPIF,ALDOC,PPARGC1A,CPT1A,ANAPC15,MVK,RAD51AP1,KCNA1,NIT2,GNAI2,GCA,WDR75,IGFBP2,AAK1,TNNI3K,FAAH,CPSF3,HSDL2,ACAT2,TP53AIP1,CCDC77,EXOSC8,PEX16,PMS2,NT5C3A,GLIPR2,DNAI1,SARDH,TOX2,SDCBP2,SNRPB,RRBP1,OVOL2,NECAB3,BCL2L12,ASL,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,CALY,ACSS2,ZSCAN5A,EIF5A,PEMT,RFC3,CCNH,FADS2,PHF11,MYO1G,KIF20B,SLC15A4,C12ORF10,BBS4,SEPT12,NARF,COL6A1,SYT2,PCYOX1L,CAMK2G,TENM4,FADS1,PLBD2,NUBPL,PDK1,ROBO4,CC2D1B,RPGR,SUPV3L1,AIFM1,SLC13A3,NPM2,ATP13A2,VPS11,FDPS,U2AF1L4,CCDC78,AGL,MAP9,ALDH1A1,CRYL1,RAB4B,BSCL2,DNAJC7,FEN1,CNTROB,ATP6V0E2,CYP4F11,ORMDL3,STARD5,FIBP,EFEMP2,RAB37,HRAS,ATR,TVP23C,UCP2,GBA,GLDC,HCLS1,SYNE4,DDX41,VPS33B,CCR10,PTP4A3,PROS1,CEND1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,KDM4D,POFUT2,ALG1L,ACADSB,GTF2IRD2,INCA1,TMA16,DDX39B,GK,NEU4,PRRC2A,NFKBIL1,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,ALKBH6,PLEKHO2,RTEL1,TUBB3",0.760772938189011
"15","salmon4",TRUE,0.000422,10424,235,175,0.745,0.017,"GO:0043227","CC",2,"membrane-bounded organelle",2,"MAD1L1,PON1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,RNF14,OSBPL5,DEF6,CLEC16A,SPATA7,GEMIN8,TPR,MSMO1,FAR2,DHX8,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,MARCH2,SEC14L2,GSTZ1,GSS,GMEB2,E2F1,RNMT,RHOXF1,AMMECR1,C16ORF62,DECR1,CHRAC1,TSTA3,ANKRD27,JAK3,EZH2,LIMK1,MTPAP,PPIF,ALDOC,PPARGC1A,CPT1A,ANAPC15,MVK,RAD51AP1,KCNA1,NIT2,GNAI2,GCA,WDR75,IGFBP2,AAK1,TNNI3K,FAAH,CPSF3,HSDL2,ACAT2,TP53AIP1,EXOSC8,PEX16,PMS2,NT5C3A,GLIPR2,SARDH,TOX2,SDCBP2,SNRPB,RRBP1,OVOL2,NECAB3,BCL2L12,ASL,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,CALY,ACSS2,ZSCAN5A,EIF5A,PEMT,RFC3,CCNH,FADS2,PHF11,MYO1G,KIF20B,SLC15A4,C12ORF10,BBS4,NARF,COL6A1,SYT2,PCYOX1L,CAMK2G,TENM4,FADS1,PLBD2,NUBPL,PDK1,ROBO4,CC2D1B,RPGR,SUPV3L1,AIFM1,SLC13A3,NPM2,ATP13A2,VPS11,FDPS,U2AF1L4,CCDC78,AGL,ALDH1A1,CRYL1,RAB4B,BSCL2,DNAJC7,FEN1,ATP6V0E2,CYP4F11,ORMDL3,STARD5,FIBP,EFEMP2,RAB37,HRAS,ATR,TVP23C,UCP2,GBA,GLDC,HCLS1,SYNE4,DDX41,VPS33B,CCR10,PTP4A3,PROS1,CEND1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,KDM4D,POFUT2,ALG1L,ACADSB,GTF2IRD2,INCA1,TMA16,DDX39B,GK,NEU4,PRRC2A,NFKBIL1,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,ALKBH6,PLEKHO2,RTEL1,TUBB3",0.950314742956453
"16","salmon4",TRUE,0.0219,10321,235,168,0.715,0.016,"GO:0043229","CC",2,"intracellular organelle",2,"MAD1L1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,RNF14,OSBPL5,DEF6,CLEC16A,SPATA7,GEMIN8,TPR,MSMO1,FAR2,DHX8,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,MARCH2,SEC14L2,GSTZ1,GMEB2,E2F1,RNMT,RHOXF1,AMMECR1,C16ORF62,DECR1,CHRAC1,ANKRD27,JAK3,EZH2,LIMK1,MTPAP,PPIF,ALDOC,PPARGC1A,CPT1A,ANAPC15,MVK,RAD51AP1,KCNA1,NIT2,GNAI2,GCA,WDR75,AAK1,TNNI3K,FAAH,CPSF3,HSDL2,ACAT2,TP53AIP1,CCDC77,EXOSC8,PEX16,PMS2,NT5C3A,GLIPR2,DNAI1,SARDH,TOX2,SDCBP2,SNRPB,RRBP1,OVOL2,NECAB3,BCL2L12,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,CALY,ACSS2,ZSCAN5A,EIF5A,PEMT,RFC3,CCNH,FADS2,PHF11,KIF20B,SLC15A4,C12ORF10,BBS4,SEPT12,NARF,COL6A1,SYT2,PCYOX1L,CAMK2G,TENM4,FADS1,NUBPL,PDK1,CC2D1B,RPGR,SUPV3L1,AIFM1,NPM2,ATP13A2,VPS11,FDPS,U2AF1L4,CCDC78,AGL,MAP9,RAB4B,BSCL2,DNAJC7,FEN1,CNTROB,ATP6V0E2,CYP4F11,ORMDL3,STARD5,FIBP,RAB37,HRAS,ATR,TVP23C,UCP2,GBA,GLDC,HCLS1,SYNE4,DDX41,VPS33B,CCR10,PTP4A3,PROS1,CEND1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,KDM4D,POFUT2,ALG1L,ACADSB,GTF2IRD2,INCA1,TMA16,DDX39B,GK,NEU4,PRRC2A,NFKBIL1,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,ALKBH6,PLEKHO2,RTEL1,TUBB3",0.883484947044495
"17","salmon4",TRUE,0.0286,8082,235,139,0.591,0.017,"GO:0044422","CC",2,"organelle part",1,"MAD1L1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,DEF6,SPATA7,GEMIN8,TPR,MSMO1,FAR2,DHX8,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,GSTZ1,GMEB2,E2F1,RNMT,C16ORF62,DECR1,CHRAC1,ANKRD27,EZH2,LIMK1,PPIF,ALDOC,PPARGC1A,CPT1A,ANAPC15,RAD51AP1,NIT2,GNAI2,GCA,WDR75,FAAH,CPSF3,ACAT2,TP53AIP1,CCDC77,EXOSC8,PEX16,PMS2,GLIPR2,DNAI1,SARDH,TOX2,SDCBP2,SNRPB,RRBP1,NECAB3,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,ACSS2,EIF5A,PEMT,RFC3,CCNH,FADS2,PHF11,KIF20B,SLC15A4,C12ORF10,BBS4,SEPT12,NARF,COL6A1,SYT2,PCYOX1L,CAMK2G,FADS1,NUBPL,PDK1,CC2D1B,RPGR,SUPV3L1,AIFM1,NPM2,ATP13A2,VPS11,FDPS,U2AF1L4,CCDC78,AGL,MAP9,RAB4B,BSCL2,DNAJC7,FEN1,CNTROB,ATP6V0E2,CYP4F11,ORMDL3,FIBP,RAB37,ATR,TVP23C,UCP2,GBA,GLDC,SYNE4,DDX41,VPS33B,PROS1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,KDM4D,POFUT2,ACADSB,GTF2IRD2,INCA1,TMA16,DDX39B,NEU4,PRRC2A,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,ALKBH6,PLEKHO2,RTEL1,TUBB3",1.42400670158964
"18","salmon4",TRUE,0.00807,7923,235,139,0.591,0.018,"GO:0044446","CC",2,"intracellular organelle part",2,"MAD1L1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,DEF6,SPATA7,GEMIN8,TPR,MSMO1,FAR2,DHX8,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,GSTZ1,GMEB2,E2F1,RNMT,C16ORF62,DECR1,CHRAC1,ANKRD27,EZH2,LIMK1,PPIF,ALDOC,PPARGC1A,CPT1A,ANAPC15,RAD51AP1,NIT2,GNAI2,GCA,WDR75,FAAH,CPSF3,ACAT2,TP53AIP1,CCDC77,EXOSC8,PEX16,PMS2,GLIPR2,DNAI1,SARDH,TOX2,SDCBP2,SNRPB,RRBP1,NECAB3,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,ACSS2,EIF5A,PEMT,RFC3,CCNH,FADS2,PHF11,KIF20B,SLC15A4,C12ORF10,BBS4,SEPT12,NARF,COL6A1,SYT2,PCYOX1L,CAMK2G,FADS1,NUBPL,PDK1,CC2D1B,RPGR,SUPV3L1,AIFM1,NPM2,ATP13A2,VPS11,FDPS,U2AF1L4,CCDC78,AGL,MAP9,RAB4B,BSCL2,DNAJC7,FEN1,CNTROB,ATP6V0E2,CYP4F11,ORMDL3,FIBP,RAB37,ATR,TVP23C,UCP2,GBA,GLDC,SYNE4,DDX41,VPS33B,PROS1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,KDM4D,POFUT2,ACADSB,GTF2IRD2,INCA1,TMA16,DDX39B,NEU4,PRRC2A,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,ALKBH6,PLEKHO2,RTEL1,TUBB3",1.46724466181727
"19","salmon4",TRUE,0.00516,411,235,19,0.081,0.046,"GO:0005759","CC",7,"mitochondrial matrix",1,"IDH3G,MCCC1,BCKDHB,GSTZ1,DECR1,PPIF,TP53AIP1,SARDH,TST,IVD,ACSS2,NUBPL,PDK1,SUPV3L1,GLDC,NAT8L,ACADSB,NDUFS3,MRPL23",5.03064169409924
"20","salmon4",TRUE,0.0323,9648,235,159,0.677,0.016,"GO:0005737","CC",4,"cytoplasm",1,"MAD1L1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,RNF14,OSBPL5,DEF6,CLEC16A,SPATA7,PHKA2,GEMIN8,TPR,MSMO1,FAR2,DHX8,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,MARCH2,SEC14L2,GSTZ1,ERH,GSS,ARFGAP1,GMEB2,C16ORF62,ACSBG1,DECR1,TSTA3,ANKRD27,JAK3,NOD1,LIMK1,MTPAP,PPIF,ALDOC,CPT1A,ANAPC15,MVK,PRMT8,KCNA1,HMGCS1,NIT2,GNAI2,GCA,AAK1,TNNI3K,FAAH,HSDL2,ACAT2,TP53AIP1,EXOSC8,PEX16,PMS2,NT5C3A,GLIPR2,DNAI1,SARDH,SDCBP2,SNRPB,RRBP1,NECAB3,ASL,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,CALY,ACSS2,RHPN2,EIF5A,VSTM2L,PEMT,FADS2,KIF20B,SLC15A4,C12ORF10,BBS4,RLBP1,SEPT12,COL6A1,SYT2,PCYOX1L,CAMK2G,TENM4,FADS1,NUBPL,PDK1,RPGR,SUPV3L1,AIFM1,NPM2,ATP13A2,VPS11,FDPS,CCDC78,AGL,MAP9,ALDH1A1,CRYL1,RAB4B,VWCE,BSCL2,DNAJC7,FEN1,CNTROB,ATP6V0E2,CYP4F11,ORMDL3,STARD5,FIBP,RAB37,HRAS,ATR,TVP23C,UCP2,GBA,GLDC,OPLAH,HCLS1,DDX41,VPS33B,CCR10,PTP4A3,PROS1,CEND1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,POFUT2,ALG1L,ACADSB,GTF2IRD2,ASB13,INCA1,TMA16,DDX39B,GK,NEU4,PRRC2A,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,PLEKHO2",1.14744902579554
"21","salmon4",TRUE,0.00621,8577,235,148,0.63,0.017,"GO:0044444","CC",4,"cytoplasmic part",2,"MAD1L1,ALDH3B1,GTF2IRD1,TRAPPC6A,UQCRC1,PRSS3,RNF14,OSBPL5,DEF6,CLEC16A,SPATA7,PHKA2,GEMIN8,MSMO1,FAR2,IDH3G,PSME4,RNF126,WIPI1,SDHA,MCCC1,BCKDHB,PPP1R15A,HSD3B7,MARCH2,SEC14L2,GSTZ1,ERH,GSS,ARFGAP1,GMEB2,C16ORF62,ACSBG1,DECR1,TSTA3,ANKRD27,JAK3,NOD1,LIMK1,MTPAP,PPIF,ALDOC,CPT1A,ANAPC15,MVK,PRMT8,KCNA1,HMGCS1,NIT2,GNAI2,GCA,AAK1,FAAH,HSDL2,ACAT2,TP53AIP1,EXOSC8,PEX16,PMS2,NT5C3A,GLIPR2,DNAI1,SARDH,SNRPB,RRBP1,NECAB3,ASL,MAP2K2,TST,RAC2,IVD,NDUFA10,TRPM4,TUBGCP2,CALY,ACSS2,RHPN2,EIF5A,PEMT,FADS2,KIF20B,SLC15A4,C12ORF10,BBS4,RLBP1,SEPT12,COL6A1,SYT2,PCYOX1L,CAMK2G,FADS1,NUBPL,PDK1,RPGR,SUPV3L1,AIFM1,NPM2,ATP13A2,VPS11,FDPS,CCDC78,AGL,MAP9,ALDH1A1,CRYL1,RAB4B,BSCL2,DNAJC7,FEN1,CNTROB,ATP6V0E2,CYP4F11,ORMDL3,STARD5,FIBP,RAB37,HRAS,ATR,TVP23C,UCP2,GBA,GLDC,OPLAH,HCLS1,DDX41,VPS33B,CCR10,PROS1,CEND1,MUC1,AHNAK2,DRG1,NAT8L,POLR3C,POFUT2,ALG1L,ACADSB,ASB13,TMA16,GK,NEU4,PRRC2A,DCTN1,NDUFS3,TM6SF2,MRPL23,PHB2,PLEKHO2",1.41169016510702
"22","salmon4",TRUE,0.00415,1278,235,38,0.162,0.03,"GO:0005739","CC",4,"mitochondrion",1,"UQCRC1,SPATA7,IDH3G,SDHA,MCCC1,BCKDHB,PPP1R15A,GSTZ1,DECR1,MTPAP,PPIF,CPT1A,HSDL2,ACAT2,TP53AIP1,SARDH,MAP2K2,TST,IVD,NDUFA10,ACSS2,C12ORF10,NUBPL,PDK1,SUPV3L1,AIFM1,FEN1,STARD5,FIBP,UCP2,GLDC,CEND1,NAT8L,ACADSB,GK,NDUFS3,MRPL23,PHB2",3.22304687280082
"23","salmon4",TRUE,0.000333,5006,235,103,0.438,0.021,"GO:0003824","MF",1,"catalytic activity",1,"PON1,ALDH3B1,UQCRC1,PRSS3,RNF14,PHKA2,MSMO1,FAR2,DHX8,IDH3G,RNF126,SDHA,MCCC1,BCKDHB,HSD3B7,MARCH2,GSTZ1,GSS,ABHD12,RNMT,ACSBG1,DECR1,CHRAC1,TSTA3,IL4I1,JAK3,FBXO24,EZH2,LIMK1,MTPAP,PPIF,RNF43,ALDOC,CPT1A,MVK,PRMT8,HMGCS1,NIT2,GNAI2,GCA,AAK1,TNNI3K,FAAH,CPSF3,ACAT2,PMS2,NT5C3A,DNAI1,SARDH,ASL,MAP2K2,TST,RAC2,IVD,NDUFA10,ACSS2,PEMT,RFC3,CCNH,FADS2,ADAMTS8,KIF20B,BBS4,NARF,ABHD1,PCYOX1L,CAMK2G,FADS1,PDK1,SUPV3L1,AIFM1,ATP13A2,FDPS,AGL,ALDH1A1,CRYL1,NAALADL1,FEN1,DUS1L,ATP6V0E2,CYP4F11,PRSS27,HRAS,ATR,GBA,GLDC,OPLAH,DDX41,PTP4A3,NAT8L,POLR3C,KDM4D,POFUT2,ALG1L,ACADSB,RAD54B,GZMM,DDX39B,GK,NEU4,NDUFS3,ALKBH6,RTEL1",1.72337947088162
"24","salmon4",TRUE,3.7e-05,626,235,28,0.119,0.045,"GO:0016491","MF",1,"oxidoreductase activity",2,"ALDH3B1,UQCRC1,MSMO1,FAR2,IDH3G,SDHA,BCKDHB,HSD3B7,GSTZ1,DECR1,TSTA3,IL4I1,SARDH,IVD,NDUFA10,FADS2,NARF,PCYOX1L,FADS1,AIFM1,ALDH1A1,CRYL1,DUS1L,CYP4F11,GLDC,ACADSB,NDUFS3,ALKBH6",3.74788664207949
"25","salmon4",TRUE,0.00043,48,105,7,0.067,0.146,"KEGG:00280","keg",6,"Valine, leucine and isoleucine degradation",1,"MCCC1,BCKDHB,IL4I1,HMGCS1,ACAT2,IVD,ACADSB",NA
"26","salmon4",TRUE,0.0215,22,105,4,0.038,0.182,"KEGG:00900","keg",8,"Terpenoid backbone biosynthesis",1,"MVK,HMGCS1,ACAT2,FDPS",NA
"27","salmon4",TRUE,0.000504,1297,105,38,0.362,0.029,"KEGG:01100","keg",11,"Metabolic pathways",1,"ALDH3B1,UQCRC1,MSMO1,IDH3G,SDHA,MCCC1,BCKDHB,HSD3B7,GSTZ1,GSS,ACSBG1,TSTA3,IL4I1,ALDOC,MVK,HMGCS1,ACAT2,NT5C3A,SARDH,ASL,TST,IVD,NDUFA10,ACSS2,PEMT,FDPS,AGL,ALDH1A1,CRYL1,ATP6V0E2,GBA,GLDC,OPLAH,NAT8L,POLR3C,ACADSB,GK,NDUFS3",NA
"28","salmon4",TRUE,0.0052,48,105,6,0.057,0.125,"KEGG:01212","keg",9,"Fatty acid metabolism",1,"ACSBG1,CPT1A,ACAT2,FADS2,FADS1,ACADSB",NA
"29","salmon4",TRUE,0.00654,25,142,5,0.035,0.2,"REAC:R-HSA-191273","rea",5,"Cholesterol biosynthesis",1,"MSMO1,MVK,HMGCS1,ACAT2,FDPS",NA
"30","salmon4",TRUE,6.45e-07,2087,142,59,0.415,0.028,"REAC:R-HSA-1430728","rea",10,"Metabolism",1,"PON1,ALDH3B1,UQCRC1,PRSS3,OSBPL5,PHKA2,TPR,MSMO1,FAR2,IDH3G,PSME4,SDHA,MCCC1,BCKDHB,HSD3B7,GSTZ1,GSS,SLC52A3,ACSBG1,DECR1,IL4I1,ALDOC,PPARGC1A,CPT1A,MVK,HMGCS1,GNAI2,FAAH,ACAT2,NT5C3A,SARDH,ASL,TST,IVD,NDUFA10,ACSS2,PEMT,FADS2,FADS1,NUBPL,PDK1,FDPS,AGL,ALDH1A1,CRYL1,CYP4F11,ORMDL3,STARD5,UCP2,GBA,GLDC,OPLAH,ACBD4,NAT8L,ACADSB,GK,NEU4,NDUFS3,RTEL1",NA
"31","salmon4",TRUE,0.00508,735,142,25,0.176,0.034,"REAC:R-HSA-556833","rea",10,"Metabolism of lipids",2,"PON1,ALDH3B1,OSBPL5,MSMO1,FAR2,HSD3B7,ACSBG1,DECR1,PPARGC1A,CPT1A,MVK,HMGCS1,FAAH,ACAT2,PEMT,FADS2,FADS1,FDPS,CYP4F11,ORMDL3,STARD5,GBA,ACBD4,GK,NEU4",NA
"32","darkturquoise",TRUE,0.0261,98,196,8,0.041,0.082,"GO:0033108","BP",2,"mitochondrial respiratory chain complex assembly",1,"COA1,NDUFC1,SCO1,NDUFAF1,NDUFC2,COX18,NDUFB6,TMEM126B",8.16251625014018
"33","darkturquoise",TRUE,0.0038,894,196,27,0.138,0.03,"GO:0031975","CC",1,"envelope",1,"TMEM14A,COA1,NDUFC1,COQ5,MRPL3,COX7C,MTX2,COX7B,DAP3,SCO1,NDUFAF1,MPC2,TAMM41,MRPS28,SIGMAR1,NDUFC2,COX18,NDUFB6,TMEM126B,MRPL36,TOMM5,KPNA2,CMC4,NGRN,PIK3R4,SDHD,VDAC1",3.78972075869281
"34","darkturquoise",TRUE,0.0038,894,196,27,0.138,0.03,"GO:0031967","CC",1,"organelle envelope",1,"TMEM14A,COA1,NDUFC1,COQ5,MRPL3,COX7C,MTX2,COX7B,DAP3,SCO1,NDUFAF1,MPC2,TAMM41,MRPS28,SIGMAR1,NDUFC2,COX18,NDUFB6,TMEM126B,MRPL36,TOMM5,KPNA2,CMC4,NGRN,PIK3R4,SDHD,VDAC1",3.79294552769182
"35","darkturquoise",TRUE,0.00298,432,196,18,0.092,0.042,"GO:0019866","CC",1,"organelle inner membrane",2,"COA1,NDUFC1,COQ5,MRPL3,COX7C,COX7B,DAP3,SCO1,NDUFAF1,MPC2,TAMM41,MRPS28,NDUFC2,COX18,NDUFB6,TMEM126B,MRPL36,SDHD",4.57946677902923
"36","darkturquoise",TRUE,3.16e-05,1278,196,38,0.194,0.03,"GO:0005739","CC",1,"mitochondrion",1,"FAS,DIMT1,HIVEP1,TMEM14A,IDH3B,CMC2,COA1,C1QBP,NDUFC1,COQ5,MRPL3,ACOT2,MTRF1,COX7C,MTX2,COX7B,DAP3,SCO1,FDX1,NDUFAF1,HADH,MPC2,TAMM41,MRPS28,STOM,NDUFC2,COX18,NDUFB6,TMEM126B,MRPL36,TOMM5,GLRX5,CMC4,NGRN,CMC1,XPNPEP3,SDHD,VDAC1",3.22304687280082
"37","darkturquoise",TRUE,3.78e-05,857,196,30,0.153,0.035,"GO:0044429","CC",1,"mitochondrial part",2,"DIMT1,TMEM14A,IDH3B,COA1,NDUFC1,COQ5,MRPL3,ACOT2,COX7C,MTX2,COX7B,DAP3,SCO1,FDX1,NDUFAF1,HADH,MPC2,TAMM41,MRPS28,NDUFC2,COX18,NDUFB6,TMEM126B,MRPL36,TOMM5,GLRX5,CMC4,NGRN,SDHD,VDAC1",3.85834574642688
"38","darkturquoise",TRUE,0.0471,251,196,12,0.061,0.048,"GO:0098798","CC",1,"mitochondrial protein complex",3,"NDUFC1,MRPL3,COX7C,DAP3,NDUFAF1,MRPS28,NDUFC2,NDUFB6,MRPL36,TOMM5,SDHD,VDAC1",5.844359757117
