"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","lightgreen",TRUE,2.22e-12,1228,324,66,0.204,0.054,"GO:0046903","BP",7,"secretion",4,"ITGAL,SCIN,PRSS3,TYROBP,ALOX5,CD74,RNASET2,GRN,CYBA,HEBP2,KCNQ1,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,RIPK2,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,ABCC4,C3,FGL2,RHBDF2,GMFG,DOCK2,HAVCR2,TLR2,CASP1,GLIPR1,SLC2A5,CD53,FCGR2A,LHFPL2,LPCAT1,DISP1,ITGB2,MNDA,CCR1,BRI3,SYK,CYBB,CCT2,B2M,RAB8A,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,TLR1,CSF1R,SERPINA1,TMSB4X,NME2,SIGLEC14,CYFIP1",4.31674263025323
"12","lightgreen",TRUE,2.54e-12,1167,324,64,0.198,0.055,"GO:0032940","BP",7,"secretion by cell",5,"ITGAL,SCIN,PRSS3,TYROBP,ALOX5,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,RIPK2,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,ABCC4,C3,FGL2,RHBDF2,GMFG,DOCK2,HAVCR2,TLR2,CASP1,GLIPR1,SLC2A5,CD53,FCGR2A,LHFPL2,LPCAT1,DISP1,ITGB2,MNDA,CCR1,BRI3,SYK,CYBB,CCT2,B2M,RAB8A,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,TLR1,CSF1R,SERPINA1,TMSB4X,NME2,SIGLEC14,CYFIP1",4.45082211826007
"13","lightgreen",TRUE,6.79e-09,1749,324,74,0.228,0.042,"GO:0016192","BP",7,"vesicle-mediated transport",4,"ITGAL,SCIN,PRSS3,TYROBP,ALOX5,WAS,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,SGSM3,NCF4,CTSZ,PYCARD,GSDMD,CD33,CHIC2,CTSC,ARPC3,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,ABCC4,C3,FGL2,ARPC1B,GMFG,DOCK2,TLR2,GLIPR1,ARRB2,VAV1,SCYL1,SLC2A5,CD53,FCGR2A,LHFPL2,FCGR1A,LPCAT1,ARHGAP27,ITGB2,MNDA,CCR1,DTX3L,BRI3,SYK,CYBB,CCT2,B2M,RAB8A,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,BCAP31,SERPINA1,FCGR1B,FCGR3A,AIF1,TMSB4X,APOC2,NME2,SIGLEC14,CYFIP1",4.1056162016701
"14","lightgreen",TRUE,3.03e-16,779,324,57,0.176,0.073,"GO:0006887","BP",7,"exocytosis",5,"ITGAL,SCIN,PRSS3,TYROBP,ALOX5,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,ABCC4,C3,FGL2,GMFG,DOCK2,TLR2,GLIPR1,SLC2A5,CD53,FCGR2A,LHFPL2,LPCAT1,ITGB2,MNDA,CCR1,BRI3,SYK,CYBB,CCT2,B2M,RAB8A,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,SERPINA1,TMSB4X,NME2,SIGLEC14,CYFIP1",5.48571859254207
"15","lightgreen",TRUE,4.53e-17,697,324,55,0.17,0.079,"GO:0045055","BP",7,"regulated exocytosis",6,"ITGAL,SCIN,PRSS3,TYROBP,ALOX5,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,ABCC4,C3,FGL2,GMFG,DOCK2,TLR2,GLIPR1,SLC2A5,CD53,FCGR2A,LHFPL2,LPCAT1,ITGB2,MNDA,BRI3,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,SERPINA1,TMSB4X,NME2,SIGLEC14,CYFIP1",7.23095804613523
"16","lightgreen",TRUE,7.83e-39,2441,324,144,0.444,0.059,"GO:0002376","BP",7,"immune system process",1,"ITGAL,SCIN,PRSS3,CD4,BTK,TYROBP,ALOX5,WAS,CD74,RNASET2,GRN,CYBA,HEBP2,CASP8,SPI1,STXBP2,PTPRC,LAT2,SPG21,CMTM6,ANGPT2,BLNK,TREM2,NCF4,NFATC2,CTSZ,SAMHD1,ELF4,PQBP1,PYCARD,RIPK2,GSDMD,LYL1,RASAL3,CD33,HAMP,TRIM14,DOCK8,MAP3K8,CTSC,UNC93B1,CLEC2B,SELPLG,ARPC3,PTPN6,BTN3A3,TRIM38,LY86,CD86,GNLY,RAB32,VAMP8,NPC2,TRIM25,NCKAP1L,SLPI,BMP4,MED1,C3,FGL2,IRF5,RIPK3,ARPC1B,GMFG,TRIM21,DOCK2,HAVCR2,CD164,CNPY3,TLR2,CASP1,GLIPR1,ITGB7,IRF8,ARRB2,VAV1,SLC2A5,CD53,FCGR2A,FCGR1A,IL18,LPCAT1,LY96,SAMSN1,PIK3AP1,SLA,C1QC,RUNX1,ITGB2,TNFAIP8L2,MNDA,IFI16,CCR1,DTX3L,BRI3,TNFRSF11B,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,LGALS9,PGM2,P2RY12,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,IL16,C1QB,C1QA,TLR10,TLR1,HCLS1,PRF1,RNF135,CSF1R,RPS17,ZFP36L1,IKZF1,BCAP31,EVI2B,IFITM1,LILRB4,ISG15,CARD9,TLR7,SERPINA1,FCGR1B,FCGR3A,HLA-DMA,HLA-DRA,AIF1,LST1,GPSM3,LTB4R,HLA-DMB,NME2,SIGLEC14,ANKHD1-EIF4EBP3,IKBKE,CYFIP1",2.79342981270393
"17","lightgreen",TRUE,1.65e-22,1054,324,76,0.235,0.072,"GO:0002252","BP",7,"immune effector process",2,"ITGAL,PRSS3,BTK,TYROBP,ALOX5,WAS,CD74,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,SAMHD1,PQBP1,PYCARD,GSDMD,CD33,CTSC,ARPC3,PTPN6,BTN3A3,CD86,VAMP8,NPC2,NCKAP1L,SLPI,C3,FGL2,RIPK3,ARPC1B,GMFG,DOCK2,HAVCR2,TLR2,GLIPR1,ARRB2,VAV1,SLC2A5,CD53,FCGR2A,FCGR1A,IL18,LPCAT1,C1QC,ITGB2,MNDA,IFI16,DTX3L,BRI3,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,C1QB,C1QA,PRF1,ISG15,TLR7,SERPINA1,FCGR3A,HLA-DMB,NME2,SIGLEC14,CYFIP1",4.69437938580291
"18","lightgreen",TRUE,4.86e-20,748,324,61,0.188,0.082,"GO:0002443","BP",7,"leukocyte mediated immunity",3,"ITGAL,PRSS3,BTK,TYROBP,ALOX5,WAS,CD74,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,GSDMD,CD33,CTSC,PTPN6,BTN3A3,VAMP8,NPC2,NCKAP1L,SLPI,C3,FGL2,RIPK3,GMFG,DOCK2,TLR2,GLIPR1,ARRB2,SLC2A5,CD53,FCGR2A,IL18,LPCAT1,C1QC,ITGB2,MNDA,BRI3,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,C1QB,C1QA,SERPINA1,NME2,SIGLEC14,CYFIP1",5.8296258076508
"19","lightgreen",TRUE,6.65e-20,517,324,51,0.157,0.099,"GO:0002444","BP",7,"myeloid leukocyte mediated immunity",4,"ITGAL,PRSS3,TYROBP,ALOX5,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,C3,FGL2,GMFG,DOCK2,TLR2,GLIPR1,SLC2A5,CD53,FCGR2A,LPCAT1,ITGB2,MNDA,BRI3,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,SERPINA1,NME2,SIGLEC14,CYFIP1",7.38342663977951
"20","lightgreen",TRUE,5.41e-20,493,324,50,0.154,0.101,"GO:0002446","BP",7,"neutrophil mediated immunity",5,"ITGAL,PRSS3,TYROBP,ALOX5,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,C3,FGL2,GMFG,DOCK2,TLR2,GLIPR1,SLC2A5,CD53,FCGR2A,LPCAT1,ITGB2,MNDA,BRI3,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,SERPINA1,NME2,SIGLEC14,CYFIP1",8.49387338609462
"21","lightgreen",TRUE,3.26e-20,509,324,51,0.157,0.1,"GO:0043299","BP",7,"leukocyte degranulation",3,"ITGAL,PRSS3,TYROBP,ALOX5,RNASET2,GRN,CYBA,HEBP2,STXBP2,PTPRC,CMTM6,CTSZ,PYCARD,GSDMD,CD33,CTSC,PTPN6,VAMP8,NPC2,NCKAP1L,SLPI,C3,FGL2,GMFG,DOCK2,TLR2,GLIPR1,SLC2A5,CD53,FCGR2A,LPCAT1,ITGB2,MNDA,BRI3,SYK,CYBB,CCT2,B2M,LAIR1,CD300A,LGALS9,PGM2,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,SERPINA1,NME2,SIGLEC14,CYFIP1",7.52201280306566
"22","lightgreen",TRUE,0.019,161,324,13,0.04,0.081,"GO:0019882","BP",7,"antigen processing and presentation",2,"WAS,CD74,TREM2,PYCARD,RAB32,VAMP8,FCGR1A,B2M,BCAP31,FCGR1B,HLA-DMA,HLA-DRA,HLA-DMB",5.72351930165626
"23","lightgreen",TRUE,7.42e-05,5426,324,145,0.448,0.027,"GO:0023052","BP",7,"signaling",1,"ITGAL,GGCT,CD4,BTK,TYROBP,ALOX5,WAS,CD74,GRN,ARHGAP31,CYBA,KCNQ1,CASP8,GNAI3,EVC,ARHGAP15,PTPRC,MAST2,LAT2,ARHGAP28,ARHGAP4,SPG21,ANGPT2,BLNK,TREM2,SGSM3,NCF4,NFATC2,SAMHD1,STUB1,PYCARD,RIPK2,CD37,RASAL3,SIGLEC8,CD33,PRKAG2,MAP3K8,UNC93B1,IL10RA,ARPC3,GNB3,PTPN6,TRIM38,LY86,LMNB1,CD86,GNAI2,DOK1,ZBTB17,VAMP8,TRIM25,NCKAP1L,BMP4,MED1,C3,FGD3,IRF5,RIPK3,RHBDF2,ARPC1B,TRIM21,PRAM1,CD164,CNPY3,TLR2,CASP1,PLCB2,ITGB7,RB1,PSTPIP1,IRF8,ARRB2,PIK3R5,VAV1,CD53,FCGR2A,FGD2,RGR,RGS10,FCGR1A,IL18,DISP1,LY96,PIK3AP1,SLA,TMBIM4,RUNX1,ITGB2,MSX1,MNDA,IFI16,CCR1,TNFRSF11B,SYK,CYBB,B2M,CD300A,TMC8,ULK4,MLKL,LGALS9,P2RY12,PTAFR,CHRNA5,ITGAM,AKAP13,GPR34,RGS19,HDAC3,C3AR1,IL16,EVC2,C1QA,TLR10,TLR1,GPR35,HCLS1,P2RY13,CSF1R,NPB,LPAR5,ZFP36L1,BCAP31,IFITM1,AIDA,ARHGAP30,LILRB4,ISG15,CARD9,TLR7,FCGR1B,FCGR3A,HLA-DRA,AIF1,TMSB4X,SIPA1,LTB4R,GPX1,NME2,LEFTY1,IKBKE,CYFIP1,ADORA3,ARHGAP11B",1.93831330419893
"24","lightgreen",TRUE,0.00993,986,324,39,0.12,0.04,"GO:0022610","BP",7,"biological adhesion",1,"ITGAL,PTPRC,FXYD5,MSLN,PYCARD,RASAL3,CD33,DOCK8,MAP3K8,SELPLG,PTPN6,CD86,NCKAP1L,BMP4,NINJ1,HAVCR2,CD164,PARVG,ITGB7,PSTPIP1,TBCD,VAV1,IL18,RUNX1,ITGB2,TNFAIP8L2,CCR1,SYK,CD300A,LGALS9,P2RY12,ITGAM,COL8A2,LILRB4,AIF1,SIPA1,HLA-DMB,STRC,NME2",4.04118860061473
"25","lightgreen",TRUE,0.00839,979,324,39,0.12,0.04,"GO:0007155","BP",7,"cell adhesion",2,"ITGAL,PTPRC,FXYD5,MSLN,PYCARD,RASAL3,CD33,DOCK8,MAP3K8,SELPLG,PTPN6,CD86,NCKAP1L,BMP4,NINJ1,HAVCR2,CD164,PARVG,ITGB7,PSTPIP1,TBCD,VAV1,IL18,RUNX1,ITGB2,TNFAIP8L2,CCR1,SYK,CD300A,LGALS9,P2RY12,ITGAM,COL8A2,LILRB4,AIF1,SIPA1,HLA-DMB,STRC,NME2",4.04702925134427
"26","lightgreen",TRUE,0.000481,539,324,29,0.09,0.054,"GO:0098609","BP",7,"cell-cell adhesion",3,"ITGAL,PTPRC,FXYD5,PYCARD,RASAL3,DOCK8,MAP3K8,SELPLG,PTPN6,CD86,NCKAP1L,BMP4,HAVCR2,CD164,ITGB7,VAV1,IL18,RUNX1,ITGB2,TNFAIP8L2,SYK,CD300A,LGALS9,P2RY12,ITGAM,COL8A2,LILRB4,AIF1,HLA-DMB",4.57686283915544
"27","lightgreen",TRUE,7.78e-08,250,324,24,0.074,0.096,"GO:0007159","BP",7,"leukocyte cell-cell adhesion",4,"ITGAL,PTPRC,PYCARD,RASAL3,DOCK8,MAP3K8,SELPLG,PTPN6,CD86,NCKAP1L,BMP4,HAVCR2,ITGB7,VAV1,IL18,RUNX1,ITGB2,TNFAIP8L2,SYK,CD300A,LGALS9,LILRB4,AIF1,HLA-DMB",5.12904364860334
"28","lightgreen",TRUE,0.0154,1397,324,49,0.151,0.035,"GO:0051704","BP",7,"multi-organism process",1,"PRSS3,CD4,CD74,CYBA,CASP8,PABPC1,PTPRC,MAST2,SAMHD1,PQBP1,PYCARD,GSDMD,HAMP,TRIM14,TRIM38,LY86,GNLY,VAMP8,NPC2,TRIM25,SLPI,IRF5,THOC6,TRIM21,DOCK2,HAVCR2,TLR2,CASP1,LHFPL2,IL18,LY96,TDRD9,CTBP1,IFI16,DTX3L,PTTG1,TNFRSF11B,SYK,B2M,LGALS9,RNASE2,RNASE3,TLR1,PRF1,TMEM119,IFITM1,ISG15,TLR7,APOBEC3C",3.52629472432004
"29","lightgreen",TRUE,0.0437,438,324,22,0.068,0.05,"GO:0044419","BP",7,"interspecies interaction between organisms",2,"CD4,CD74,CASP8,PABPC1,GSDMD,TRIM14,TRIM38,GNLY,VAMP8,TRIM25,SLPI,THOC6,TRIM21,DOCK2,CTBP1,IFI16,B2M,LGALS9,PRF1,IFITM1,ISG15,APOBEC3C",4.5648528042979
"30","lightgreen",TRUE,7.03e-14,7282,324,207,0.639,0.028,"GO:0050896","BP",7,"response to stimulus",1,"ITGAL,GGCT,PRSS3,CD4,BTK,TYROBP,ALOX5,WAS,CD74,RNASET2,GRN,ARHGAP31,CYBA,HEBP2,KCNQ1,CASP8,GNAI3,EVC,ARHGAP15,STXBP2,PTPRC,MGST2,MAST2,LAT2,ARHGAP28,ARHGAP4,SPG21,CMTM6,ANGPT2,PTGS1,BLNK,TREM2,SGSM3,NCF4,NFATC2,CTSZ,SAMHD1,PQBP1,STUB1,PYCARD,RIPK2,GSDMD,CD37,RASAL3,SIGLEC8,CD33,HAMP,PRKAG2,TRIM14,DOCK8,MAP3K8,CTSC,UNC93B1,IL10RA,CLEC2B,SELPLG,ARPC3,GNB3,PTPN6,BTN3A3,TRIM38,LY86,LMNB1,DPYSL3,CD86,GNAI2,DOK1,GNLY,ZBTB17,RAB32,VAMP8,NPC2,TRIM25,NCKAP1L,SLPI,ABCC4,BMP4,MED1,C3,VASP,FGD3,AUNIP,FGL2,IRF5,RIPK3,RHBDF2,ARPC1B,GMFG,TRIM21,PRAM1,DOCK2,HAVCR2,CD164,CNPY3,TLR2,CASP1,PLCB2,GLIPR1,ITGB7,RB1,PSTPIP1,IRF8,ARRB2,PIK3R5,VAV1,SIGLEC10,SLC2A5,CD53,FCGR2A,FGD2,AK3,RGR,RGS10,FCGR1A,IL18,CACNA2D4,DCLRE1C,LPCAT1,DISP1,LY96,SAMSN1,PIK3AP1,SLA,TMBIM4,C1QC,RUNX1,HK2,ITGB2,MSX1,TNFAIP8L2,MNDA,IFI16,CCR1,DTX3L,BRI3,TNFRSF11B,SYK,CYBB,CCT2,B2M,RAB8A,LAIR1,CD300A,TMC8,ULK4,MLKL,LGALS9,PGM2,P2RY12,RNASE2,RNASE3,PTAFR,CHRNA5,ITGAM,AKAP13,MORN4,GPR34,RGS19,HDAC3,C3AR1,IL16,EVC2,C1QB,C1QA,TLR10,TLR1,UCP2,GPR35,CPNE7,HCLS1,PRF1,RNF135,P2RY13,CSF1R,NPB,LPAR5,ZFP36L1,BCAP31,IFITM1,AIDA,ARHGAP30,LILRB4,ISG15,CARD9,SF3B3,TLR7,SERPINA1,FCGR1B,FCGR3A,HLA-DRA,AIF1,LST1,TMSB4X,SIPA1,GPSM3,LTB4R,GPX1,HLA-DMB,NME2,LEFTY1,SIGLEC14,ANKHD1-EIF4EBP3,IKBKE,TXNIP,CYFIP1,ADORA3,ARHGAP11B",1.35563016342414
"31","lightgreen",TRUE,0.000894,1577,324,57,0.176,0.036,"GO:0009605","BP",7,"response to external stimulus",2,"PRSS3,CD74,CYBA,CASP8,PTPRC,MGST2,ANGPT2,SAMHD1,PQBP1,PYCARD,GSDMD,HAMP,LY86,GNAI2,DOK1,GNLY,RAB32,VAMP8,NPC2,NCKAP1L,SLPI,C3,VASP,IRF5,TLR2,CASP1,RB1,ARRB2,SIGLEC10,IL18,CACNA2D4,LY96,PIK3AP1,C1QC,ITGB2,TNFAIP8L2,IFI16,CCR1,DTX3L,TNFRSF11B,SYK,LGALS9,P2RY12,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,C1QB,C1QA,TLR1,PRF1,IFITM1,ISG15,TLR7,AIF1,TMSB4X",3.41780711207777
"32","lightgreen",TRUE,1.82e-06,3060,324,100,0.309,0.033,"GO:0006950","BP",7,"response to stress",2,"ITGAL,BTK,TYROBP,WAS,CD74,CYBA,CASP8,PTPRC,MGST2,BLNK,TREM2,NFATC2,SAMHD1,PQBP1,STUB1,PYCARD,RIPK2,GSDMD,HAMP,TRIM14,DOCK8,MAP3K8,UNC93B1,PTPN6,TRIM38,DPYSL3,GNLY,ZBTB17,VAMP8,TRIM25,SLPI,C3,AUNIP,IRF5,TRIM21,CNPY3,TLR2,CASP1,RB1,IRF8,ARRB2,PIK3R5,VAV1,SIGLEC10,AK3,FCGR1A,IL18,DCLRE1C,LY96,PIK3AP1,SLA,C1QC,HK2,ITGB2,MSX1,TNFAIP8L2,MNDA,IFI16,CCR1,DTX3L,TNFRSF11B,SYK,CYBB,B2M,CD300A,ULK4,LGALS9,P2RY12,RNASE2,RNASE3,PTAFR,ITGAM,MORN4,HDAC3,C3AR1,C1QB,C1QA,TLR10,TLR1,UCP2,PRF1,RNF135,CSF1R,ZFP36L1,BCAP31,IFITM1,AIDA,ISG15,CARD9,TLR7,FCGR1B,HLA-DRA,AIF1,TMSB4X,LTB4R,GPX1,SIGLEC14,ANKHD1-EIF4EBP3,IKBKE,ADORA3",2.58356079259842
"33","lightgreen",TRUE,5.93e-18,1280,324,77,0.238,0.06,"GO:0006952","BP",7,"defense response",3,"ITGAL,BTK,TYROBP,WAS,CYBA,CASP8,PTPRC,MGST2,BLNK,TREM2,SAMHD1,PQBP1,PYCARD,RIPK2,GSDMD,HAMP,TRIM14,UNC93B1,PTPN6,TRIM38,GNLY,VAMP8,TRIM25,SLPI,C3,IRF5,TRIM21,CNPY3,TLR2,CASP1,RB1,IRF8,ARRB2,SIGLEC10,FCGR1A,IL18,LY96,PIK3AP1,SLA,C1QC,ITGB2,TNFAIP8L2,MNDA,IFI16,CCR1,DTX3L,TNFRSF11B,SYK,CYBB,B2M,CD300A,LGALS9,RNASE2,RNASE3,PTAFR,ITGAM,C3AR1,C1QB,C1QA,TLR10,TLR1,PRF1,RNF135,CSF1R,IFITM1,ISG15,CARD9,TLR7,FCGR1B,HLA-DRA,AIF1,TMSB4X,LTB4R,SIGLEC14,ANKHD1-EIF4EBP3,IKBKE,ADORA3",3.48633813025068
