"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","tan",TRUE,1.33e-09,748,402,52,0.129,0.07,"GO:0002443","BP",6,"leukocyte mediated immunity",3,"ITGAL,PSMB1,BTK,TYROBP,WAS,CD74,RNASET2,GRN,CYBA,PTPRC,CTSZ,PYCARD,ATP8B4,GSDMD,CD33,CTSC,PTPN6,BTN3A3,NPC2,PRDX4,NCKAP1L,SLPI,C3,FGL2,BST2,RSAD2,DOCK2,GLIPR1,SLC2A5,FCGR2A,PLAC8,IL18,CCT8,C1QC,ACE,MNDA,BRI3,SYK,CYBB,CCT2,B2M,CD300A,LGALS9,PGM2,RNASE2,RNASE3,C3AR1,HPSE,C1QB,C1QA,TBC1D10C,SELL",5.8296258076508
"12","tan",TRUE,4.39e-10,517,402,43,0.107,0.083,"GO:0002444","BP",6,"myeloid leukocyte mediated immunity",4,"ITGAL,PSMB1,TYROBP,RNASET2,GRN,CYBA,PTPRC,CTSZ,PYCARD,ATP8B4,GSDMD,CD33,CTSC,PTPN6,NPC2,PRDX4,NCKAP1L,SLPI,C3,FGL2,BST2,DOCK2,GLIPR1,SLC2A5,FCGR2A,PLAC8,CCT8,ACE,MNDA,BRI3,SYK,CYBB,CCT2,B2M,CD300A,LGALS9,PGM2,RNASE2,RNASE3,C3AR1,HPSE,TBC1D10C,SELL",7.38342663977951
"13","tan",TRUE,3.84e-10,493,402,42,0.104,0.085,"GO:0002446","BP",6,"neutrophil mediated immunity",5,"ITGAL,PSMB1,TYROBP,RNASET2,GRN,CYBA,PTPRC,CTSZ,PYCARD,ATP8B4,GSDMD,CD33,CTSC,PTPN6,NPC2,PRDX4,NCKAP1L,SLPI,C3,FGL2,BST2,DOCK2,GLIPR1,SLC2A5,FCGR2A,PLAC8,CCT8,ACE,MNDA,BRI3,SYK,CYBB,CCT2,B2M,CD300A,PGM2,RNASE2,RNASE3,C3AR1,HPSE,TBC1D10C,SELL",8.49387338609462
"14","tan",TRUE,2.78e-05,572,402,37,0.092,0.065,"GO:0002520","BP",6,"immune system development",2,"SCIN,CD4,BTK,TYROBP,CD74,EIF2AK2,CASP8,PTPRC,BLNK,TREM2,NFATC2,LYL1,CD86,STAT1,FAM213A,NCKAP1L,BMP4,MED1,RSAD2,HAVCR2,CD164,IL18,C1QC,RUNX1,ACE,IFI16,CCR1,SYK,LGALS9,HCLS1,CSF1R,IRF7,ZFP36L1,IKZF1,EVI2B,LILRB4,SPN",4.54469223269954
"15","tan",TRUE,4.65e-11,1397,402,79,0.197,0.057,"GO:0051704","BP",6,"multi-organism process",1,"CD4,CD74,CYBA,EIF2AK2,CASP8,PTPRC,AGBL5,OAS1,SAMHD1,PYCARD,GSDMD,ZC3HAV1,TRIM14,DDX58,DHX58,OAS3,OAS2,TRIM38,IFIH1,STAT1,GNLY,NPC2,IFIT3,IFIT2,TRIM25,SLPI,IRF5,BST2,C19ORF66,TRIM21,TRIM5,TRIM22,RSAD2,DOCK2,HAVCR2,RTP4,DDX60,CASP1,IFI44L,IFI44,PARP9,HERC5,LHFPL2,IL18,IFIT5,LY96,TDRD9,MX1,ACE,CTBP1,ADAR,IFI16,DTX3L,LEAP2,PTTG1,TNFRSF11B,SYK,B2M,IRF2,CX3CR1,LGALS9,RNASE2,RNASE3,RNASE6,STAT2,TLR1,PARP10,PRF1,TMEM119,MX2,IRF7,IFIT1,IFITM1,ISG15,TLR7,SPN,CARD16,MYCBP,APOBEC3C",3.52629472432004
"16","tan",TRUE,1.13e-06,438,402,34,0.085,0.078,"GO:0044419","BP",6,"interspecies interaction between organisms",2,"CD4,CD74,EIF2AK2,CASP8,OAS1,GSDMD,ZC3HAV1,TRIM14,OAS3,TRIM38,STAT1,GNLY,TRIM25,SLPI,BST2,C19ORF66,TRIM21,TRIM5,RSAD2,DOCK2,IFIT5,MX1,CTBP1,ADAR,IFI16,B2M,LGALS9,PARP10,PRF1,IRF7,IFIT1,IFITM1,ISG15,APOBEC3C",4.5648528042979
"17","tan",TRUE,6.38e-06,398,402,31,0.077,0.078,"GO:0044403","BP",6,"symbiont process",3,"CD4,CD74,EIF2AK2,CASP8,OAS1,ZC3HAV1,TRIM14,OAS3,TRIM38,STAT1,TRIM25,SLPI,BST2,C19ORF66,TRIM21,TRIM5,RSAD2,DOCK2,IFIT5,MX1,CTBP1,ADAR,IFI16,B2M,LGALS9,PARP10,IRF7,IFIT1,IFITM1,ISG15,APOBEC3C",4.5648528042979
"18","tan",TRUE,2.02e-07,346,402,31,0.077,0.09,"GO:0016032","BP",6,"viral process",4,"CD4,CD74,EIF2AK2,CASP8,OAS1,ZC3HAV1,TRIM14,OAS3,TRIM38,STAT1,TRIM25,SLPI,BST2,C19ORF66,TRIM21,TRIM5,RSAD2,DOCK2,IFIT5,MX1,CTBP1,ADAR,IFI16,B2M,LGALS9,PARP10,IRF7,IFIT1,IFITM1,ISG15,APOBEC3C",4.63615572552402
"19","tan",TRUE,3.11e-08,209,402,25,0.062,0.12,"GO:0019058","BP",6,"viral life cycle",5,"CD4,CD74,EIF2AK2,OAS1,ZC3HAV1,OAS3,TRIM38,TRIM25,SLPI,BST2,C19ORF66,TRIM21,TRIM5,RSAD2,IFIT5,MX1,CTBP1,ADAR,IFI16,LGALS9,PARP10,IFIT1,IFITM1,ISG15,APOBEC3C",5.2966590580076
"20","tan",TRUE,7.23e-08,106,402,18,0.045,0.17,"GO:0019079","BP",6,"viral genome replication",5,"EIF2AK2,OAS1,ZC3HAV1,OAS3,SLPI,BST2,C19ORF66,RSAD2,IFIT5,MX1,CTBP1,ADAR,IFI16,PARP10,IFIT1,IFITM1,ISG15,APOBEC3C",7.1721175461123
