"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","darkolivegreen",TRUE,0.0123,8,279,4,0.014,0.5,"REAC:R-HSA-195399","rea",2,"VEGF binds to VEGFR leading to receptor dimerization",2,"VEGFA,PGF,KDR,VEGFC",NA
"12","orange",TRUE,0.0055,151,407,15,0.037,0.099,"GO:0140053","BP",6,"mitochondrial gene expression",1,"MRPL43,MRPS33,MRPS18A,UQCC,MRPS2,RPUSD3,MRPL17,MRPL11,MRPS22,PUS1,MRPS11,COA3,MRPL38,MRPS17,MPV17L2",NA
"13","orange",TRUE,0.00382,128,407,14,0.034,0.109,"GO:0032543","BP",6,"mitochondrial translation",1,"MRPL43,MRPS33,MRPS18A,UQCC,MRPS2,RPUSD3,MRPL17,MRPL11,MRPS22,MRPS11,COA3,MRPL38,MRPS17,MPV17L2",5.83711647937996
"14","orange",TRUE,0.0173,454,407,27,0.066,0.059,"GO:0034660","BP",4,"ncRNA metabolic process",1,"SARS,METTL1,MRTO4,EXOSC5,POLR2E,NHP2L1,TRMT1,ELL,DDX49,RPF1,RCL1,GTF2F1,IPPK,YARS,IMP4,TARBP2,NHP2,RPUSD3,SNAPC5,PUS1,GEMIN4,MRPS11,MAPT,QTRT1,PWP2,EIF6,MRM1",5.36617344189229
"15","orange",TRUE,0.0294,287,407,20,0.049,0.07,"GO:0034470","BP",4,"ncRNA processing",2,"SARS,METTL1,MRTO4,EXOSC5,NHP2L1,TRMT1,DDX49,RPF1,RCL1,IMP4,TARBP2,NHP2,RPUSD3,PUS1,GEMIN4,MRPS11,QTRT1,PWP2,EIF6,MRM1",5.89383270882181
"16","orange",TRUE,0.00699,82,407,11,0.027,0.134,"GO:0000313","CC",3,"organellar ribosome",1,"MRPL43,MRPS33,MRPS18A,MRPS2,MRPL17,MRPL11,MRPS22,MRPS11,MRPL38,MRPS17,MPV17L2",6.57331639037366
"17","orange",TRUE,5.34e-09,1278,407,71,0.174,0.056,"GO:0005739","CC",3,"mitochondrion",1,"LIG3,CIAPIN1,COX10,GLRX2,TOMM34,MYOM2,HEBP2,MRPL43,ALDH18A1,PKM,MRPS33,MRPS18A,TXN2,UQCC,LYRM1,TRMT1,RAD51C,SLC25A11,DCPS,MRPS2,ACADS,ALKBH7,CLPP,PNKD,ECHS1,FASTKD1,TAMM41,MDH2,STAR,PI4K2A,RPUSD3,MRPL17,CHCHD6,C21ORF33,FDXR,TMEM143,PDSS2,FXN,PMPCA,PHB,NDUFV1,TMEM126A,MRPL11,C19ORF70,KLC2,MRPS22,PCCA,CIDEA,COX8A,ACSF3,PUS1,SLC25A22,DCTPP1,MRPS11,COA3,CEND1,MAPT,ABCB8,OGDHL,ATAD3A,MRPL38,QTRT1,ARL2,LYRM4,MRPS17,CHCHD10,MPV17L2,APOPT1,PDF,MRM1,MRPL45",3.22304687280082
"18","orange",TRUE,0.000484,857,407,45,0.111,0.053,"GO:0044429","CC",3,"mitochondrial part",2,"COX10,TOMM34,MRPL43,ALDH18A1,MRPS33,MRPS18A,TXN2,UQCC,SLC25A11,MRPS2,ACADS,ALKBH7,CLPP,ECHS1,TAMM41,MDH2,STAR,MRPL17,CHCHD6,FDXR,PDSS2,FXN,PMPCA,PHB,NDUFV1,MRPL11,C19ORF70,MRPS22,PCCA,CIDEA,COX8A,ACSF3,PUS1,SLC25A22,MRPS11,COA3,ABCB8,MRPL38,QTRT1,ARL2,LYRM4,MRPS17,CHCHD10,MPV17L2,MRM1",3.85834574642688
"19","orange",TRUE,0.0289,578,407,31,0.076,0.054,"GO:0005740","CC",3,"mitochondrial envelope",1,"COX10,TOMM34,MRPL43,ALDH18A1,MRPS33,MRPS18A,UQCC,SLC25A11,MRPS2,TAMM41,STAR,MRPL17,CHCHD6,PMPCA,PHB,NDUFV1,MRPL11,C19ORF70,MRPS22,CIDEA,COX8A,SLC25A22,MRPS11,COA3,ABCB8,MRPL38,QTRT1,ARL2,MRPS17,CHCHD10,MPV17L2",4.23090980319294
"20","orange",TRUE,0.00851,411,407,26,0.064,0.063,"GO:0005759","CC",3,"mitochondrial matrix",1,"MRPL43,MRPS33,MRPS18A,TXN2,MRPS2,ACADS,ALKBH7,CLPP,ECHS1,MDH2,MRPL17,FDXR,PDSS2,FXN,MRPL11,MRPS22,PCCA,ACSF3,PUS1,MRPS11,MRPL38,ARL2,LYRM4,MRPS17,MPV17L2,MRM1",5.03064169409924
"21","orange",TRUE,0.00699,82,407,11,0.027,0.134,"GO:0005761","CC",3,"mitochondrial ribosome",2,"MRPL43,MRPS33,MRPS18A,MRPS2,MRPL17,MRPL11,MRPS22,MRPS11,MRPL38,MRPS17,MPV17L2",6.57331639037366
"22","orange",TRUE,0.031,117,166,10,0.06,0.085,"KEGG:01200","keg",1,"Carbon metabolism",1,"PKM,ALDOC,ENO2,ACADS,ECHS1,SDSL,MDH2,TKT,PCCA,OGDHL",NA
"23","orange",TRUE,0.0282,1297,166,48,0.289,0.037,"KEGG:01100","keg",5,"Metabolic pathways",1,"COX10,XYLT2,ALDH18A1,PIGV,PKM,INPP5A,POLR2E,ACOT8,SMPD3,CDIPT,NMRK1,PTGDS,ALDOC,ENO2,GMDS,GNPDA1,SRM,ACADS,CHPF,ST3GAL3,IPPK,ECHS1,ST6GALNAC4,BAAT,SDSL,PMM2,MDH2,B3GAT3,PI4K2A,ATP6V0D1,PMVK,TKT,PIP5KL1,NDUFV1,CCBL1,NADSYN1,PCCA,COX8A,MPI,PIPOX,DCTPP1,GALNT9,PCYT2,ATP6V0C,OGDHL,AGPAT1,ASPDH,GALT",NA
"24","orange",TRUE,0.00368,94,239,11,0.046,0.117,"REAC:R-HSA-5368287","rea",2,"Mitochondrial translation",1,"MRPL43,MRPS33,MRPS18A,MRPS2,MRPL17,MRPL11,MRPS22,MRPS11,MRPL38,MRPS17,MRPL45",NA
"25","orange",TRUE,0.00192,88,239,11,0.046,0.125,"REAC:R-HSA-5368286","rea",2,"Mitochondrial translation initiation",2,"MRPL43,MRPS33,MRPS18A,MRPS2,MRPL17,MRPL11,MRPS22,MRPS11,MRPL38,MRPS17,MRPL45",NA
"26","orange",TRUE,0.00192,88,239,11,0.046,0.125,"REAC:R-HSA-5419276","rea",2,"Mitochondrial translation termination",2,"MRPL43,MRPS33,MRPS18A,MRPS2,MRPL17,MRPL11,MRPS22,MRPS11,MRPL38,MRPS17,MRPL45",NA
"27","orange",TRUE,0.00192,88,239,11,0.046,0.125,"REAC:R-HSA-5389840","rea",2,"Mitochondrial translation elongation",2,"MRPL43,MRPS33,MRPS18A,MRPS2,MRPL17,MRPL11,MRPS22,MRPS11,MRPL38,MRPS17,MRPL45",NA
"28","paleturquoise",TRUE,0.00677,1403,384,57,0.148,0.041,"GO:0007399","BP",1,"nervous system development",1,"SOX8,CD9,SEMA3B,GAB2,ERBB3,PRKCQ,FGFR2,SEMA3A,FRYL,PSEN1,SEMA6A,SOX10,FBXO7,PLLP,MAG,PCDHB2,RAP1A,PROX1,SGK1,PKD2,PCDHB12,FAM126A,PLP1,MYRF,FOXP2,HAPLN2,DOCK10,RAPGEF5,SEMA7A,IQGAP1,SH3GL3,SSH2,DAAM2,FEZ1,NR4A2,PTPRD,C21ORF91,SHROOM4,SLC45A3,DISC1,NFASC,KLK6,MOBP,GJB1,NINJ2,CNP,UGT8,DSCAML1,UNC5C,CNTN2,HMGB1,SULF2,MBP,PLXNB3,MOG,DBNDD2,NAIP",3.30888470485359
"29","paleturquoise",TRUE,0.00671,55,384,9,0.023,0.164,"GO:0007272","BP",1,"ensheathment of neurons",2,"CD9,SOX10,PLLP,FAM126A,PLP1,MYRF,NFASC,KLK6,MBP",6.96626549190815
"30","paleturquoise",TRUE,0.00671,55,384,9,0.023,0.164,"GO:0008366","BP",1,"axon ensheathment",3,"CD9,SOX10,PLLP,FAM126A,PLP1,MYRF,NFASC,KLK6,MBP",6.96626549190815
"31","paleturquoise",TRUE,0.034,51,384,8,0.021,0.157,"GO:0042552","BP",1,"myelination",4,"CD9,SOX10,PLLP,FAM126A,MYRF,NFASC,KLK6,MBP",7.02205685153657
"32","paleturquoise",TRUE,0.0101,147,384,14,0.036,0.095,"GO:0005938","CC",2,"cell cortex",1,"ANLN,PHLDB1,CDH1,FGFR2,FRYL,PSEN1,PKD2,SEPT7,GNAI1,ERMN,GSN,PLEKHH2,SHROOM4,MOBP",5.61221164270971
"33","lightcyan",TRUE,0.0106,7540,324,177,0.546,0.023,"GO:0043170","BP",2,"macromolecule metabolic process",1,"MYCBP2,QPCTL,YAF2,PHF20,ARID4A,BOD1L1,RSF1,FNIP2,ARID4B,PPP1R12A,CCAR1,SLK,ROCK1,NUCKS1,NEDD4,SEL1L,AFF4,KDM5A,DPP8,ZNF37A,MLLT10,RIF1,MEF2C,PDS5B,ATRX,DDX18,RBM41,DDX24,PNN,NKAP,PHEX,DNAJC2,ZKSCAN1,USP42,UBE2R2,YWHAE,LAMTOR3,KLHL2,FBXW7,METAP2,DDX55,CNOT2,KRR1,SUDS3,TDP2,NCOA7,PRPF4B,RAD50,UBE3A,TFDP2,PRKAR2A,NKTR,FOXP1,CCDC88A,CEBPZ,RPL22,ASH1L,TROVE2,SRSF11,SYF2,FOXO3,UBN1,RBM25,MXI1,WBP4,COPS5,MTIF3,RBBP6,TRIM24,ZC3H13,IKZF4,KBTBD4,RAP2C,ARFGEF2,SNRNP27,MPHOSPH10,DEK,UPF3B,TTF1,THOC2,RPL23,SNRPB2,KTN1,OMD,AKAP9,GNL3L,MED18,C19ORF40,ANKRD17,CCDC59,SORT1,CLOCK,TAOK3,SRPK2,AHI1,PWP1,NMT1,TGS1,SLTM,PPM1B,THUMPD2,SSB,PPIG,CIR1,USP8,AEBP2,ZCRB1,NCOR1,ZC3H8,UBXN4,CAND2,FIP1L1,KLHL8,BDP1,DDX46,TENM2,PHIP,CELF1,ANK3,FER,RNF144A,CWC27,PPARGC1B,GNAQ,USP16,MED19,SSBP3,TAOK1,NFIA,USP1,SMC6,CWC22,ZNF148,UBXN7,AIMP1,NAA15,NIPBL,RICTOR,CREBRF,ATP7A,ANKRD49,UPF3A,ZRSR2,MAP3K2,FAM161A,ZNF804A,BPTF,RNASEH1,MACROD2,ZDHHC21,GRIN1,RMI1,PLCB1,ASB7,PRKX,TCEAL2,PURA,TARSL2,BRCC3,ZDHHC17,NAP1L1,ZNF33A,MPHOSPH8,PRPF40A,ANAPC7,ZNF429,ZNF675,PRIM1,MIER1,MAN1A2,TOP1,BRD2,SPDYE2,FGFR1OP,NRAS,SYNJ2BP,CWC25",1.48452897992254
"34","lightcyan",TRUE,0.000145,4834,324,132,0.407,0.027,"GO:1901360","BP",2,"organic cyclic compound metabolic process",1,"YAF2,ARID4A,BOD1L1,RSF1,FNIP2,ARID4B,PPP1R12A,CCAR1,NUCKS1,NEDD4,AFF4,KDM5A,ZNF37A,MLLT10,RIF1,MEF2C,PDS5B,ATRX,DDX18,RBM41,DDX24,PNN,NKAP,DNAJC2,ZKSCAN1,FBXW7,DDX55,CNOT2,KRR1,SUDS3,TDP2,NCOA7,PRPF4B,RAD50,TFDP2,FOXP1,CCDC88A,CEBPZ,RPL22,ASH1L,TROVE2,SRSF11,SYF2,FOXO3,UBN1,RBM25,MXI1,WBP4,COPS5,RBBP6,TRIM24,ZC3H13,IKZF4,DBH,SNRNP27,MPHOSPH10,DEK,UPF3B,TTF1,THOC2,RPL23,SNRPB2,GNL3L,MED18,C19ORF40,ANKRD17,CLOCK,SRPK2,AHI1,PWP1,TPMT,TGS1,SLTM,THUMPD2,SSB,PPIG,CIR1,ZCRB1,NCOR1,ZC3H8,CAND2,FIP1L1,BDP1,DDX46,TENM2,PHIP,CELF1,FER,CWC27,ENPP3,PPARGC1B,USP16,MED19,SSBP3,CMPK1,NFIA,USP1,SMC6,CWC22,ZNF148,AIMP1,NAA15,NIPBL,CREBRF,ATP7A,ANKRD49,UPF3A,ZRSR2,MAP3K2,BPTF,RNASEH1,MACROD2,ARV1,GRIN1,RMI1,PLCB1,TCEAL2,PURA,TARSL2,BRCC3,NAP1L1,ZNF33A,MPHOSPH8,PRPF40A,ZNF429,ZNF675,PRIM1,MIER1,MT-CYB,TOP1,BRD2,CWC25",2.09634866986716
"35","lightcyan",TRUE,3.99e-05,4641,324,130,0.401,0.028,"GO:0046483","BP",2,"heterocycle metabolic process",1,"YAF2,ARID4A,BOD1L1,RSF1,FNIP2,ARID4B,PPP1R12A,CCAR1,NUCKS1,NEDD4,AFF4,KDM5A,ZNF37A,MLLT10,RIF1,MEF2C,PDS5B,ATRX,DDX18,RBM41,DDX24,PNN,NKAP,DNAJC2,ZKSCAN1,FBXW7,DDX55,CNOT2,KRR1,SUDS3,TDP2,NCOA7,PRPF4B,RAD50,TFDP2,FOXP1,CCDC88A,CEBPZ,RPL22,ASH1L,TROVE2,SRSF11,SYF2,FOXO3,UBN1,RBM25,MXI1,WBP4,COPS5,RBBP6,TRIM24,ZC3H13,IKZF4,SNRNP27,MPHOSPH10,DEK,UPF3B,TTF1,THOC2,RPL23,SNRPB2,GNL3L,MED18,C19ORF40,ANKRD17,CLOCK,SRPK2,AHI1,PWP1,TPMT,TGS1,SLTM,THUMPD2,SSB,PPIG,CIR1,ZCRB1,NCOR1,ZC3H8,CAND2,FIP1L1,BDP1,DDX46,TENM2,PHIP,CELF1,FER,CWC27,ENPP3,PPARGC1B,USP16,MED19,SSBP3,CMPK1,NFIA,USP1,SMC6,CWC22,ZNF148,AIMP1,NAA15,NIPBL,CREBRF,ATP7A,ANKRD49,UPF3A,ZRSR2,MAP3K2,BPTF,RNASEH1,MACROD2,GRIN1,RMI1,PLCB1,TCEAL2,PURA,TARSL2,BRCC3,NAP1L1,ZNF33A,MPHOSPH8,PRPF40A,ZNF429,ZNF675,PRIM1,MIER1,MT-CYB,TOP1,BRD2,CWC25",2.14161737953607
"36","lightcyan",TRUE,2.76e-05,4663,324,131,0.404,0.028,"GO:0006725","BP",2,"cellular aromatic compound metabolic process",1,"YAF2,ARID4A,BOD1L1,RSF1,FNIP2,ARID4B,PPP1R12A,CCAR1,NUCKS1,NEDD4,AFF4,KDM5A,ZNF37A,MLLT10,RIF1,MEF2C,PDS5B,ATRX,DDX18,RBM41,DDX24,PNN,NKAP,DNAJC2,ZKSCAN1,FBXW7,DDX55,CNOT2,KRR1,SUDS3,TDP2,NCOA7,PRPF4B,RAD50,TFDP2,FOXP1,CCDC88A,CEBPZ,RPL22,ASH1L,TROVE2,SRSF11,SYF2,FOXO3,UBN1,RBM25,MXI1,WBP4,COPS5,RBBP6,TRIM24,ZC3H13,IKZF4,DBH,SNRNP27,MPHOSPH10,DEK,UPF3B,TTF1,THOC2,RPL23,SNRPB2,GNL3L,MED18,C19ORF40,ANKRD17,CLOCK,SRPK2,AHI1,PWP1,TPMT,TGS1,SLTM,THUMPD2,SSB,PPIG,CIR1,ZCRB1,NCOR1,ZC3H8,CAND2,FIP1L1,BDP1,DDX46,TENM2,PHIP,CELF1,FER,CWC27,ENPP3,PPARGC1B,USP16,MED19,SSBP3,CMPK1,NFIA,USP1,SMC6,CWC22,ZNF148,AIMP1,NAA15,NIPBL,CREBRF,ATP7A,ANKRD49,UPF3A,ZRSR2,MAP3K2,BPTF,RNASEH1,MACROD2,GRIN1,RMI1,PLCB1,TCEAL2,PURA,TARSL2,BRCC3,NAP1L1,ZNF33A,MPHOSPH8,PRPF40A,ZNF429,ZNF675,PRIM1,MIER1,MT-CYB,TOP1,BRD2,CWC25",2.13621682635607
"37","lightcyan",TRUE,0.00154,5123,324,134,0.414,0.026,"GO:0034641","BP",2,"cellular nitrogen compound metabolic process",1,"GDE1,YAF2,ARID4A,BOD1L1,RSF1,FNIP2,ARID4B,PPP1R12A,CCAR1,ROCK1,NUCKS1,NEDD4,AFF4,KDM5A,ZNF37A,MLLT10,RIF1,MEF2C,PDS5B,ATRX,DDX18,RBM41,DDX24,PNN,NKAP,DNAJC2,ZKSCAN1,FBXW7,DDX55,CNOT2,KRR1,SUDS3,TDP2,NCOA7,PRPF4B,RAD50,TFDP2,FOXP1,CCDC88A,CEBPZ,RPL22,ASH1L,TROVE2,SRSF11,SYF2,FOXO3,UBN1,RBM25,MXI1,WBP4,COPS5,MTIF3,RBBP6,TRIM24,ZC3H13,IKZF4,DBH,SNRNP27,MPHOSPH10,DEK,UPF3B,TTF1,THOC2,RPL23,SNRPB2,GNL3L,MED18,C19ORF40,ANKRD17,CLOCK,SRPK2,AHI1,PWP1,TPMT,TGS1,SLTM,THUMPD2,SSB,PPIG,CIR1,ZCRB1,NCOR1,ZC3H8,CAND2,FIP1L1,BDP1,DDX46,TENM2,PHIP,CELF1,FER,CWC27,ENPP3,PPARGC1B,USP16,MED19,SSBP3,CMPK1,NFIA,USP1,SMC6,CWC22,ZNF148,AIMP1,NAA15,NIPBL,CREBRF,ATP7A,ANKRD49,UPF3A,ZRSR2,MAP3K2,BPTF,RNASEH1,MACROD2,GRIN1,RMI1,PLCB1,TCEAL2,PURA,TARSL2,BRCC3,NAP1L1,ZNF33A,MPHOSPH8,PRPF40A,ZNF429,ZNF675,PRIM1,MIER1,MT-CYB,TOP1,BRD2,CWC25",2.0095653577481
