"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","paleturquoise",TRUE,0.028,683,295,28,0.095,0.041,"GO:0097458","CC",6,"neuron part",1,"RASGRF1,CAMK2A,MT3,SYNGR1,CALB1,MPP2,BAG2,GABRG2,EPHA4,PACSIN1,OPRL1,TOR1A,GCHFR,PPFIA4,CNTN4,GRIA4,THY1,SYN2,PRKAA2,LRRTM1,BSN,NSG2,CALB2,KCNA4,GRIN2A,RELN,GRM7,SIPA1L1",3.44509493377359
"12","paleturquoise",TRUE,0.0264,207,295,14,0.047,0.068,"GO:0097447","CC",8,"dendritic tree",1,"CALB1,MPP2,BAG2,GABRG2,EPHA4,GCHFR,GRIA4,THY1,PRKAA2,BSN,NSG2,RELN,GRM7,SIPA1L1",11.1376645818415
"13","paleturquoise",TRUE,0.0223,204,295,14,0.047,0.069,"GO:0030425","CC",8,"dendrite",1,"CALB1,MPP2,BAG2,GABRG2,EPHA4,GCHFR,GRIA4,THY1,PRKAA2,BSN,NSG2,RELN,GRM7,SIPA1L1",4.96596398443058
"14","paleturquoise",TRUE,0.000215,98,295,12,0.041,0.122,"GO:0030594","MF",4,"neurotransmitter receptor activity",1,"GABRA3,HTR2A,GABRA4,GABRG2,CHRNA2,GABBR2,GLRA3,HTR3B,GRIA4,HTR5A,CHRM4,GRIN2A",6.31431419641034
"15","paleturquoise",TRUE,0.0423,406,295,20,0.068,0.049,"GO:0022803","MF",1,"passive transmembrane transporter activity",1,"KCNH2,CNGB1,P2RX5,KCNH4,GABRG2,CHRNA2,CNGA4,ANO3,HCN4,SLC24A4,GLRA3,HTR3B,GRIA4,KCNJ6,STEAP1,CACNB2,KCNK3,BCL2,KCNA4,GRIN2A",4.20994554806003
"16","paleturquoise",TRUE,0.0409,405,295,20,0.068,0.049,"GO:0015267","MF",1,"channel activity",2,"KCNH2,CNGB1,P2RX5,KCNH4,GABRG2,CHRNA2,CNGA4,ANO3,HCN4,SLC24A4,GLRA3,HTR3B,GRIA4,KCNJ6,STEAP1,CACNB2,KCNK3,BCL2,KCNA4,GRIN2A",4.20994554806003
"17","paleturquoise",TRUE,2.15e-06,278,109,19,0.174,0.068,"KEGG:04080","keg",3,"Neuroactive ligand-receptor interaction",1,"GABRA3,TACR2,P2RX5,NTSR1,HTR2A,GABRA4,GABRG2,CNR1,CHRNA2,GPR83,OPRL1,GABBR2,PTH2R,GLRA3,GRIA4,HTR5A,CHRM4,GRIN2A,GRM7",NA
"18","paleturquoise",TRUE,0.0266,40,109,5,0.046,0.125,"KEGG:05033","keg",7,"Nicotine addiction",1,"GABRA3,GABRA4,GABRG2,GRIA4,GRIN2A",NA
"19","paleturquoise",TRUE,0.0475,17,170,4,0.024,0.235,"REAC:R-HSA-442982","rea",10,"Ras activation upon Ca2+ influx through NMDA receptor",1,"RASGRF1,CAMK2A,RASGRF2,GRIN2A",NA
"20","paleturquoise",TRUE,9e-09,365,170,27,0.159,0.074,"REAC:R-HSA-112316","rea",5,"Neuronal System",1,"GABRA3,KCNH2,RASGRF1,CAMK2A,ACHE,KCNH4,GABRA4,RASGRF2,GABRG2,CHRNA2,GABBR2,HCN4,PPFIA4,GLRA3,HTR3B,GRIA4,PRKCA,SYN2,KCNJ6,LRRTM1,CACNB2,KCNK3,LRRTM4,SLITRK4,KCNA4,GRIN2A,SIPA1L1",NA
"21","paleturquoise",TRUE,5.9e-06,222,170,18,0.106,0.081,"REAC:R-HSA-112315","rea",5,"Transmission across Chemical Synapses",2,"GABRA3,RASGRF1,CAMK2A,ACHE,GABRA4,RASGRF2,GABRG2,CHRNA2,GABBR2,PPFIA4,GLRA3,HTR3B,GRIA4,PRKCA,SYN2,KCNJ6,CACNB2,GRIN2A",NA
"22","paleturquoise",TRUE,5.2e-05,152,170,14,0.082,0.092,"REAC:R-HSA-112314","rea",5,"Neurotransmitter receptors and postsynaptic signal transmission",3,"GABRA3,RASGRF1,CAMK2A,GABRA4,RASGRF2,GABRG2,CHRNA2,GABBR2,GLRA3,HTR3B,GRIA4,PRKCA,KCNJ6,GRIN2A",NA
"23","midnightblue",TRUE,0.0402,7,447,4,0.009,0.571,"GO:0052659","MF",5,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity",1,"ITPK1,OCRL,INPPL1,INPP5J",9.8600928068836
"24","midnightblue",TRUE,0.00733,11003,447,322,0.72,0.029,"GO:0005515","MF",2,"protein binding",1,"ALS2,ITGA2B,UPP2,MARK4,CELSR3,RANBP9,DDX11,CD6,NUDCD3,ZRANB1,CCDC28A,TBPL1,ZCCHC8,TMSB10,CUL7,TRAPPC3,DDX20,ASB1,TRO,IP6K2,RORA,LNX1,PPP2R3A,CLASP1,CIC,FDFT1,KEAP1,SESN1,NCOA1,MTMR2,TXNDC16,C14ORF166,EPB41L1,SIRT4,RBM41,TFAP4,PPP2R3C,PICK1,NEFH,PPM1A,CSTF1,EEF1A2,MCF2,UBL4A,SYTL4,CAB39L,KLF5,SUPT20H,TSC22D1,CENPT,MMP15,EEF2K,ZNF174,EIF3E,STMN2,NEFM,BABAM1,MEGF8,PRPF31,PIP5K1B,SH3GL2,PLEKHA1,CASC3,C1QBP,AKAP10,RANGRF,INPP4B,ZBTB16,TRIM3,BCL7A,GLI1,CDK2AP1,CNOT2,ENO2,PPP2R5D,EXOC2,COL4A3BP,ARL6,ARMC8,CEP70,EIF1B,SNX17,ELMOD3,SLC25A12,MTFR1L,CTSD,ELOVL4,UBE3D,FOXO3,TGFB3,FKBP1B,YPEL5,CNNM1,AVPI1,KANSL1,MYOT,TEX14,OCRL,RPL5,BBS9,ARL4A,CDKN2C,COL10A1,STAU1,KLHDC3,SLC25A23,FLRT3,DYNLRB1,NR1D1,ELK1,MKLN1,LRRC4,TTBK2,ELL3,THAP10,KCNA5,PRKCSH,PAK4,OSBPL2,MPP1,AKAP12,ZNF227,CAPN7,DIAPH1,KHDRBS3,DHX30,MACROD1,ARNTL,CCNB1,DDB2,COG2,C9ORF78,CTSL2,DCTN3,KLC4,GTF2B,SEMA7A,NAAA,JDP2,MINK1,NARF,RERE,CNKSR1,C1ORF216,KIAA0319L,LMO4,CASQ1,SNAP47,ZNF385B,CTDSPL,ARL6IP5,BOC,ANK2,SLC25A48,GFOD1,RSPO3,SHPRH,IGFBP3,SPIN2A,SYBU,RSPO2,CIZ1,NACC2,CAMK2G,TMEM25,VPS51,SLC25A4,SERP2,HSPB8,RIT2,JMY,PTPRK,MED21,LRRK1,UCHL1,RAB6B,MMS19,LSM11,RAB39B,TYSND1,PHF6,ZFYVE9,SSBP3,MRAS,ESYT3,CNOT11,ZNF230,RALGDS,UBE2Q1,RUSC1,AZGP1,NEXN,KCNJ9,CAPN2,DPY30,KCNJ3,LYSMD1,VPS72,PYGO2,CHCHD4,PPM1K,KLF15,ARHGEF3,RNF168,NPY1R,LSM6,RICTOR,SLU7,RP9,IQUB,ORC5,CDK5,INPPL1,FAM69B,FRAT1,PRKCB,MC4R,C16ORF45,PIP4K2C,MAP1A,TEF,PPP2R3B,CACNB3,WDR81,ENTPD3,CDKN2AIP,TSPAN5,HTR1E,AR,DFFB,HIC2,LRRC45,RAC3,USP47,HSPB2,VSTM2A,RNF34,FEZ2,INSR,HSFX1,MORN4,TMEM126B,KSR2,AFF1,SNX32,HSPA6,GOLGB1,TNKS,WFIKKN2,KLHL15,PELI3,RAB1B,SH3BP5L,ATG13,PHYHD1,C11ORF68,MRPL48,ETV4,JAKMIP2,IP6K1,FOXG1,GRIN1,SCN4B,ZDHHC22,RPRM,NHLH2,LCORL,FBXO34,MRFAP1L1,MAGED1,GEMIN4,OAZ2,MB21D2,KCTD2,UBE2E2,CMTM4,PRKX,H1FX,ANKS1B,INPP5J,PARK2,IFT140,C2ORF88,PALM3,PTPRT,DAPK1,KPNA5,ZNF420,PCBP2,RAD54B,OGDHL,ZNF273,MIER1,CARD11,MT1F,NCOA6,ZNF652,RASGEF1A,NOS1AP,TBKBP1,RIPPLY2,TCEAL6,GPANK1,TRIM13,ITSN1,SYT3,ARL2,DNAJC9,NCKIPSD,AP1G2,C17ORF67,ARHGEF28,KIAA0040,AQP1,PDXP,PI4KA,C4A,ZNF488,TMEM185A,AATF,PIP4K2B,HIST1H2AE",1.0162372433747
"25","midnightblue",TRUE,0.000555,75,163,10,0.061,0.133,"KEGG:00562","keg",1,"Inositol phosphate metabolism",1,"MTMR2,ITPK1,PIP5K1B,INPP4B,OCRL,INPPL1,PIP4K2C,INPP5J,PI4KA,PIP4K2B",NA
"26","midnightblue",TRUE,2.88e-05,100,163,13,0.08,0.13,"KEGG:04070","keg",3,"Phosphatidylinositol signaling system",1,"IP6K2,MTMR2,ITPK1,PIP5K1B,INPP4B,OCRL,INPPL1,PRKCB,PIP4K2C,IP6K1,INPP5J,PI4KA,PIP4K2B",NA
"27","midnightblue",TRUE,0.0019,83,257,11,0.043,0.133,"REAC:R-HSA-1483255","rea",4,"PI Metabolism",1,"GDE1,MTMR2,PIP5K1B,PLEKHA1,INPP4B,OCRL,INPPL1,PIP4K2C,INPP5J,PI4KA,PIP4K2B",NA
"28","midnightblue",TRUE,0.00149,52,257,9,0.035,0.173,"REAC:R-HSA-1660499","rea",4,"Synthesis of PIPs at the plasma membrane",2,"MTMR2,PIP5K1B,PLEKHA1,INPP4B,OCRL,INPPL1,PIP4K2C,INPP5J,PIP4K2B",NA
"29","violet",TRUE,0.0156,71,332,9,0.027,0.127,"GO:0051651","BP",2,"maintenance of location in cell",1,"SYNE2,GOLPH3,AKAP9,TLN1,BARD1,AKT1,TAF3,SYNE3,TWF2",7.10757902497473
"30","violet",TRUE,0.018,55,332,8,0.024,0.145,"GO:0032507","BP",2,"maintenance of protein location in cell",2,"SYNE2,GOLPH3,TLN1,BARD1,AKT1,TAF3,SYNE3,TWF2",7.24111041759925
"31","violet",TRUE,0.000184,1395,192,51,0.266,0.037,"REAC:R-HSA-74160","rea",1,"Gene expression (Transcription)",1,"PHF20,TAF2,CDK13,RBL1,RFFL,ABL1,BRD1,PABPN1,TAF1C,ZNF500,ELF2,CD3EAP,ELF1,ZNF205,NARG2,BARD1,DHX38,NFIC,AKT1,ATM,ZNF235,MAML1,PBRM1,ZNF589,MED30,TAF3,ZNF212,ZNF440,SMARCC1,ZNF417,PHC3,YES1,SLC38A9,ZNF354B,ZNF713,ZNF552,HIST1H2AC,ZNF101,ZNF708,MED12,ZFP90,ZNF493,ZNF565,ZNF124,ZNF431,ZNF677,TFDP1,RING1,BRD2,ERCC6,UHRF1",NA
"32","violet",TRUE,0.00079,1257,192,46,0.24,0.037,"REAC:R-HSA-73857","rea",1,"RNA Polymerase II Transcription",2,"PHF20,TAF2,CDK13,RBL1,RFFL,ABL1,BRD1,PABPN1,ZNF500,ELF2,ELF1,ZNF205,NARG2,BARD1,DHX38,AKT1,ATM,ZNF235,MAML1,PBRM1,ZNF589,MED30,TAF3,ZNF212,ZNF440,SMARCC1,ZNF417,PHC3,YES1,SLC38A9,ZNF354B,ZNF713,ZNF552,HIST1H2AC,ZNF101,ZNF708,MED12,ZFP90,ZNF493,ZNF565,ZNF124,ZNF431,ZNF677,TFDP1,RING1,BRD2",NA
"33","violet",TRUE,0.000778,1136,192,43,0.224,0.038,"REAC:R-HSA-212436","rea",1,"Generic Transcription Pathway",3,"PHF20,TAF2,CDK13,RBL1,RFFL,ABL1,BRD1,ZNF500,ELF2,ELF1,ZNF205,BARD1,AKT1,ATM,ZNF235,MAML1,PBRM1,ZNF589,MED30,TAF3,ZNF212,ZNF440,SMARCC1,ZNF417,PHC3,YES1,SLC38A9,ZNF354B,ZNF713,ZNF552,HIST1H2AC,ZNF101,ZNF708,MED12,ZFP90,ZNF493,ZNF565,ZNF124,ZNF431,ZNF677,TFDP1,RING1,BRD2",NA
"34","cyan",TRUE,0.0318,9371,365,232,0.636,0.025,"GO:0008152","BP",1,"metabolic process",1,"CIAPIN1,MPO,IBTK,DBF4,ELAC2,LUC7L,RPS20,UFL1,ZDHHC6,FAS,SARS,TRIT1,YTHDC2,USP13,CDH3,DGAT2,IDI1,METTL22,GPKOW,FGF22,WIPI1,TFRC,SDHA,XAB2,TULP3,EDN1,OSBPL6,NUFIP1,OVGP1,MAP3K4,ATG16L1,ALG9,PIGS,PIR,ZBTB25,MUL1,CRAT,SH2D3C,IGFALS,PIK3IP1,ACR,PNPLA3,CCNB1IP1,DHRS2,PCIF1,SGK2,PRPF6,NDUFAF5,CDK5RAP1,CSTF2,SUV39H1,RBM3,CDADC1,GABPB1,SF3A2,AURKC,BBC3,COA1,EIF4H,GBF1,SMARCD2,SLC9A3R1,DDX25,EIF2B1,ENDOU,PRKAB1,CCR6,TBP,MRPS30,HMGCR,RARS,EHHADH,HGD,DGUOK,WDR75,STK16,FARSB,TROVE2,TTF2,WARS2,RLF,CTBS,HMGCL,AKR1A1,KLF7,KLF9,AREL1,ACAT2,MASTL,B4GALT4,CRY2,ZRANB3,RPAP2,RECK,EXOSC9,INHA,FASTKD3,MCEE,SPDEF,SNRPB,TRAP1,SIN3B,POT1,PRKRIP1,SNRPN,SLC35D2,GGT7,HACL1,MCCC2,SNRPA1,ITGB4,POLR3F,MED6,RBMX2,ELP2,UBAC2,ERCC5,PRPF4,PLAA,MDC1,SLC44A5,LRPPRC,PPIG,CIR1,HMG20A,PARN,PLK4,FCN3,MTF2,SMYD2,UBAP2L,THNSL2,PNLDC1,RBAK,POLR3A,ADIRF,FADS1,SIDT2,UBC,CDC123,ACAD8,ADAM8,FBXO4,PDK1,USP43,ADCY8,SUPV3L1,WDYHV1,NRG1,DDX19B,ZNF19,SPPL3,CBR1,ZDHHC1,FTCD,CPSF4,PLCD3,LEMD2,SPSB3,PAPD4,FABP5,PIGA,WRN,PCF11,BMS1,ANKRD2,ALKBH3,APBB1,ZNF226,RHEBL1,DDB1,AHCYL1,NSG1,LIMS1,OTUD3,SF3B5,GLB1,TTLL6,HS6ST2,ZNF274,ADRA1D,CYP4F11,JMJD1C,SMN1,ATR,TRAF6,EIF3F,EID2B,C8G,SHMT1,MAN1B1,PPP1R42,CYC1,ALOX12B,CITED4,TH,ATG9B,VPS33B,TSPYL2,ADSSL1,RBM11,SFTPA2,TCN2,SETD4,RASA3,KDM4D,INSIG1,PLCD1,SECISBP2,FANCM,ZFP69,SKOR1,ALKBH2,ASB13,ZNF585A,SLC22A5,HTT,RPF2,SPG7,OXCT2,GK,NFKBIL1,DDR1,CPNE1,FIS1,ACBD6,MCTS1,ARHGAP8,TCP10L,ZNF432,FPGT-TNNI3K,STRADA",1.10347152361181
"35","cyan",TRUE,0.00103,8739,365,226,0.619,0.026,"GO:0044237","BP",1,"cellular metabolic process",2,"CIAPIN1,MPO,IBTK,DBF4,ELAC2,LUC7L,RPS20,UFL1,ZDHHC6,FAS,SARS,TRIT1,YTHDC2,USP13,CDH3,DGAT2,IDI1,METTL22,GPKOW,FGF22,WIPI1,TFRC,SDHA,XAB2,TULP3,EDN1,OSBPL6,NUFIP1,OVGP1,MAP3K4,ATG16L1,ALG9,PIGS,PIR,MUL1,CRAT,SH2D3C,IGFALS,PIK3IP1,ACR,PNPLA3,CCNB1IP1,DHRS2,PCIF1,SGK2,PRPF6,NDUFAF5,CDK5RAP1,CSTF2,SUV39H1,RBM3,CDADC1,GABPB1,SF3A2,AURKC,BBC3,COA1,EIF4H,GBF1,SMARCD2,SLC9A3R1,DDX25,EIF2B1,PRKAB1,CCR6,TBP,MRPS30,HMGCR,RARS,EHHADH,HGD,DGUOK,WDR75,STK16,FARSB,TROVE2,TTF2,WARS2,RLF,CTBS,HMGCL,AKR1A1,KLF7,KLF9,AREL1,ACAT2,MASTL,B4GALT4,CRY2,ZRANB3,RPAP2,RECK,EXOSC9,INHA,FASTKD3,MCEE,SPDEF,SNRPB,TRAP1,SIN3B,POT1,PRKRIP1,SNRPN,SLC35D2,GGT7,HACL1,MCCC2,SNRPA1,ITGB4,POLR3F,MED6,RBMX2,ELP2,UBAC2,ERCC5,PRPF4,PLAA,MDC1,SLC44A5,LRPPRC,PPIG,CIR1,HMG20A,PARN,PLK4,FCN3,MTF2,SMYD2,THNSL2,PNLDC1,RBAK,POLR3A,ADIRF,FADS1,SIDT2,UBC,CDC123,ACAD8,ADAM8,FBXO4,PDK1,USP43,ADCY8,SUPV3L1,WDYHV1,NRG1,DDX19B,ZNF19,SPPL3,CBR1,ZDHHC1,FTCD,CPSF4,PLCD3,LEMD2,SPSB3,PAPD4,FABP5,PIGA,WRN,PCF11,BMS1,ANKRD2,ALKBH3,APBB1,ZNF226,RHEBL1,DDB1,AHCYL1,NSG1,LIMS1,OTUD3,SF3B5,GLB1,TTLL6,HS6ST2,ZNF274,ADRA1D,CYP4F11,JMJD1C,SMN1,ATR,TRAF6,EIF3F,EID2B,SHMT1,MAN1B1,PPP1R42,CYC1,ALOX12B,CITED4,TH,ATG9B,VPS33B,TSPYL2,ADSSL1,RBM11,SFTPA2,TCN2,SETD4,RASA3,KDM4D,INSIG1,PLCD1,SECISBP2,FANCM,SKOR1,ALKBH2,ASB13,ZNF585A,SLC22A5,HTT,RPF2,OXCT2,GK,NFKBIL1,DDR1,CPNE1,FIS1,ACBD6,MCTS1,ARHGAP8,TCP10L,ZNF432,FPGT-TNNI3K,STRADA",1.33189125738454
"36","cyan",TRUE,0.0327,70,365,9,0.025,0.129,"GO:0005684","CC",3,"U2-type spliceosomal complex",1,"LUC7L,XAB2,PRPF6,SF3A2,SNRPB,SNRPN,SNRPA1,PRPF4,SF3B5",7.64115702037502
"37","cyan",TRUE,0.0335,16,365,5,0.014,0.312,"GO:0071005","CC",3,"U2-type precatalytic spliceosome",2,"PRPF6,SNRPB,SNRPA1,PRPF4,SF3B5",Inf
"38","cyan",TRUE,0.00503,11197,365,271,0.742,0.024,"GO:0043226","CC",2,"organelle",1,"ICA1,CIAPIN1,FAM214B,MPO,IBTK,PHTF2,DBF4,ELAC2,LUC7L,RPS20,UFL1,ZDHHC6,SEC63,FAS,SARS,TUBG2,SPATA7,TRIT1,YTHDC2,TTC17,USP13,SPAG4,DGAT2,IDI1,METTL22,GPKOW,WIPI1,TFRC,MRVI1,SDHA,TTC38,SLC25A3,XAB2,TULP3,EDN1,OSBPL6,NUFIP1,ATG16L1,ALG9,PIGS,PIR,FXYD3,ZBTB25,MUL1,CRAT,IGFALS,HMGXB4,ACR,PNPLA3,CCNB1IP1,DHRS2,PCIF1,SGK2,PRPF6,NDUFAF5,CSTF2,AMMECR1,SUV39H1,RBM3,CDADC1,AAGAB,GABPB1,NCALD,SF3A2,AURKC,BBC3,RNF32,COA1,SEC23IP,GBF1,SMARCD2,SLC9A3R1,DDX25,VWA5A,UHRF1BP1L,PRKAB1,CCR6,TBP,MRPS30,HMGCR,RARS,EHHADH,HGD,DGUOK,OTOF,WDR75,GON4L,TROVE2,TFAP2E,TTF2,WARS2,NID1,RLF,HMGCL,AKR1A1,TXNDC12,KLF9,ACAT2,MASTL,PYROXD1,B4GALT4,CRY2,ZRANB3,RPAP2,CD97,EXOSC9,FASTKD3,MCEE,SPDEF,SSR1,TEKT3,SDCBP2,SNRPB,TRAP1,SIN3B,POT1,PRKRIP1,SNRPN,CALY,SLC35D2,HACL1,TUBG1,MCCC2,SNRPA1,ITGB4,POLR3F,RAB25,TRPC4,MED6,SOX3,RBMX2,DSC2,ELP2,UBAC2,ERCC5,RINT1,PRPF4,PLAA,MDC1,LRPPRC,ACTR1A,PPIG,CIR1,SEC31A,POC1B,SLC15A4,HMG20A,UNC45A,PARN,PLK4,MTF2,SMYD2,UBAP2L,FAM198A,PNLDC1,RBAK,POLR3A,ADIRF,FADS1,SIDT2,UBC,PLBD2,ACAD8,THYN1,ADAM8,PDK1,SYCP2L,ABCA10,OXNAD1,USP43,SUPV3L1,WDYHV1,NRG1,DDX19B,ZNF19,SPPL3,WASF2,CBR1,ZDHHC1,FTCD,CPSF4,SAP30BP,AQP5,LEMD2,FLVCR1,LMOD1,PAPD4,FABP5,LETM2,PIGA,C9ORF89,WRN,PCF11,BMS1,ANKRD2,CEP57,ALKBH3,APBB1,TRAPPC9,DDB1,AHCYL1,NSG1,ARL13B,SF3B5,GLB1,TTLL6,HS6ST2,ZNF274,CYP4F11,JMJD1C,SMN1,RAB37,GOLT1A,ATR,TRAF6,EID2B,C8G,SHMT1,MAN1B1,PPP1R42,CYC1,CITED4,TH,ATG9B,SLC9A9,MAATS1,ACTG1,VPS33B,TSPYL2,KNTC1,CDNF,RBM11,SFTPA2,TCN2,SETD4,KDM4D,INSIG1,PLCD1,FANCM,ZFP69,SKOR1,NHLRC3,ALKBH2,ARID2,SLC22A5,HTT,RPF2,TXNRD3,SPG7,OXCT2,COLGALT2,GK,NFKBIL1,DDR1,RANBP17,TMEM231,SDHAF1,LIN52,ARHGAP19,CPNE1,FIS1,MCTS1,TCP10L,ZNF512,SYS1-DBNDD2,ZNF432,SPESP1,CEP95,TUBB3,FPGT-TNNI3K,STRADA",0.760772938189011
